时间,地区,当月值(万千瓦时),同比增长(%),累计值(万千瓦时),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-02,浙江省,,,43680.00,61.90,1525,2020-02-29 00:00:00,1,0,2024-07-02 19:02:23,0,2024-07-02 19:02:23,,,
2020-02,江苏省,,,76493.00,19.70,1526,2020-02-29 00:00:00,1,0,2024-07-02 19:02:23,0,2024-07-02 19:02:23,,,
2020-02,上海市,,,578.00,41.30,1527,2020-02-29 00:00:00,1,0,2024-07-02 19:02:23,0,2024-07-02 19:02:23,,,
2020-02,黑龙江省,,,10717.00,-5.80,1528,2020-02-29 00:00:00,1,0,2024-07-02 19:02:23,0,2024-07-02 19:02:23,,,
2020-02,吉林省,,,32794.00,60.10,1529,2020-02-29 00:00:00,1,0,2024-07-02 19:02:23,0,2024-07-02 19:02:23,,,
2020-02,辽宁省,,,25950.00,-6.70,1530,2020-02-29 00:00:00,1,0,2024-07-02 19:02:23,0,2024-07-02 19:02:23,,,
2020-02,内蒙古区,,,169504.00,-2.70,1531,2020-02-29 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2020-02,山西省,,,87662.00,-11.20,1532,2020-02-29 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2020-02,河北省,,,151586.00,16.90,1533,2020-02-29 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2020-02,天津市,,,4332.00,90.60,1534,2020-02-29 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2020-02,北京市,,,1373.00,12.10,1535,2020-02-29 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2020-02,全国,,,1792000.00,12.00,1536,2020-02-29 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,新疆区,64676.00,1.30,1013721.00,5.70,1537,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,宁夏区,64061.00,28.20,864990.00,10.90,1538,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,青海省,104789.00,35.80,1121302.00,13.20,1539,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,甘肃省,70258.00,32.10,902558.00,12.50,1540,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,陕西省,39083.00,-13.10,517209.00,7.10,1541,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,西藏区,5872.00,69.00,55768.00,41.60,1542,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,云南省,26604.00,21.20,316331.00,25.60,1543,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,贵州省,11860.00,21.60,171608.00,21.10,1544,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,四川省,16250.00,-1.30,197046.00,17.80,1545,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,重庆市,2172.00,678.10,32357.00,176.70,1546,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,海南省,1633.00,28.20,21642.00,195.80,1547,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,广西区,5980.00,74.10,68366.00,33.20,1548,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,广东省,20898.00,59.40,247084.00,24.90,1549,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,湖南省,6830.00,13.40,92030.00,0.40,1550,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,湖北省,29978.00,67.00,403422.00,12.70,1551,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,河南省,31347.00,-15.20,431809.00,9.10,1552,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,山东省,25272.00,-17.80,427152.00,1.50,1553,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,江西省,32515.00,50.80,341022.00,18.30,1554,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,福建省,2534.00,16.70,32894.00,-9.70,1555,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,安徽省,39655.00,33.40,598068.00,16.40,1556,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,浙江省,28276.00,95.90,388475.00,18.80,1557,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,江苏省,34805.00,-6.70,586983.00,13.20,1558,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,上海市,268.00,18.90,5567.00,-3.90,1559,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,黑龙江省,3347.00,-26.60,68670.00,22.90,1560,2019-12-31 00:00:00,1,0,2024-07-02 19:02:28,0,2024-07-02 19:02:28,,,
2019-12,吉林省,5908.00,-21.10,111625.00,15.20,1561,2019-12-31 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-12,辽宁省,8385.00,-14.90,142230.00,36.90,1562,2019-12-31 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-12,内蒙古区,64239.00,-5.10,1100724.00,12.60,1563,2019-12-31 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-12,山西省,45390.00,3.90,633124.00,12.70,1564,2019-12-31 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-12,河北省,50346.00,16.40,794396.00,16.70,1565,2019-12-31 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-12,天津市,2095.00,67.10,27908.00,35.10,1566,2019-12-31 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-12,北京市,277.00,-50.20,5482.00,-39.40,1567,2019-12-31 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-12,全国,846000.00,15.20,11722000.00,13.30,1568,2019-12-31 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,新疆区,78980.00,8.90,949045.00,6.00,1569,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,宁夏区,50278.00,-11.60,779845.00,6.90,1570,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,青海省,83975.00,-10.50,1016512.00,11.30,1571,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,甘肃省,68294.00,1.50,831648.00,11.00,1572,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,陕西省,33069.00,-4.40,473659.00,13.10,1573,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,西藏区,4180.00,2.80,49896.00,39.00,1574,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,云南省,22634.00,-12.10,278169.00,21.00,1575,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,贵州省,10223.00,-17.60,154007.00,19.20,1576,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,四川省,15456.00,-7.80,180796.00,19.90,1577,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,重庆市,1687.00,-0.60,30184.00,164.40,1578,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,海南省,1862.00,50.00,20008.00,231.10,1579,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,广西区,5378.00,19.80,55526.00,31.60,1580,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,广东省,24107.00,48.00,223364.00,20.90,1581,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,湖南省,6173.00,-9.20,77891.00,-0.80,1582,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,湖北省,29118.00,30.90,370334.00,23.00,1583,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,河南省,39989.00,-8.20,570653.00,12.90,1584,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,山东省,29021.00,-4.80,399660.00,9.90,1585,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,江西省,36774.00,44.80,323198.00,15.40,1586,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,福建省,3018.00,35.10,30360.00,-11.40,1587,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,安徽省,43366.00,24.70,558412.00,15.30,1588,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,浙江省,31175.00,45.00,357756.00,15.60,1589,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,江苏省,41110.00,4.00,542539.00,14.50,1590,2019-11-30 00:00:00,1,0,2024-07-02 19:02:32,0,2024-07-02 19:02:32,,,
2019-11,上海市,381.00,4.70,5299.00,-4.90,1591,2019-11-30 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-11,黑龙江省,4632.00,5.90,57836.00,25.60,1592,2019-11-30 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-11,吉林省,7375.00,3.00,105718.00,18.20,1593,2019-11-30 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-11,辽宁省,7553.00,7.90,103347.00,13.80,1594,2019-11-30 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-11,内蒙古区,76458.00,-7.50,1020046.00,12.40,1595,2019-11-30 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-11,山西省,42742.00,2.20,587734.00,13.40,1596,2019-11-30 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-11,河北省,47117.00,0.70,736806.00,17.40,1597,2019-11-30 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-11,天津市,2221.00,62.00,25813.00,33.10,1598,2019-11-30 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-11,北京市,340.00,-39.10,5204.00,-38.70,1599,2019-11-30 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-11,全国,849000.00,2.70,10921000.00,13.30,1600,2019-11-30 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,新疆区,94840.00,10.30,865907.00,6.20,1601,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,宁夏区,64608.00,-7.00,729567.00,8.40,1602,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,青海省,84003.00,2.00,932537.00,13.80,1603,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,甘肃省,72647.00,-4.00,763354.00,11.90,1604,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,陕西省,39844.00,-8.60,440590.00,15.30,1605,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,西藏区,4684.00,18.90,45715.00,43.70,1606,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,云南省,22688.00,26.30,255536.00,25.20,1607,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,贵州省,10549.00,34.70,143784.00,23.70,1608,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,四川省,14989.00,40.50,161735.00,31.30,1609,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,重庆市,2374.00,-15.40,28497.00,193.30,1610,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,海南省,1858.00,39.90,18147.00,277.90,1611,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,广西区,6074.00,32.90,50148.00,33.50,1612,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,广东省,24618.00,21.70,199259.00,18.30,1613,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,湖南省,6758.00,-5.80,71718.00,3.60,1614,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,湖北省,30392.00,8.10,341216.00,23.40,1615,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,河南省,48963.00,-0.80,536644.00,16.20,1616,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,山东省,33010.00,-12.70,370483.00,9.50,1617,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,江西省,33278.00,15.50,286423.00,13.80,1618,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,福建省,3276.00,18.90,27343.00,-14.60,1619,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,安徽省,47784.00,-7.00,515047.00,14.60,1620,2019-10-31 00:00:00,1,0,2024-07-02 19:02:37,0,2024-07-02 19:02:37,,,
2019-10,浙江省,33400.00,12.50,318918.00,11.10,1621,2019-10-31 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-10,江苏省,45842.00,-9.60,501429.00,15.50,1622,2019-10-31 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-10,上海市,466.00,-11.30,4918.00,-5.50,1623,2019-10-31 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-10,黑龙江省,4884.00,1.70,53204.00,27.60,1624,2019-10-31 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-10,吉林省,10011.00,10.50,96093.00,16.80,1625,2019-10-31 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-10,辽宁省,9098.00,0.40,95794.00,14.30,1626,2019-10-31 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-10,内蒙古区,89909.00,1.90,941144.00,14.60,1627,2019-10-31 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-10,山西省,49022.00,-7.90,533873.00,12.30,1628,2019-10-31 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-10,河北省,73120.00,24.80,689701.00,18.70,1629,2019-10-31 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-10,天津市,2926.00,80.40,23592.00,30.90,1630,2019-10-31 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-10,北京市,433.00,-45.70,4864.00,-38.60,1631,2019-10-31 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-10,全国,966000.00,3.00,10047000.00,14.40,1632,2019-10-31 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,新疆区,88228.00,2.70,771060.00,6.40,1633,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,宁夏区,75617.00,27.90,664958.00,10.20,1634,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,青海省,90350.00,19.00,848534.00,15.10,1635,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,甘肃省,70465.00,9.90,690707.00,13.90,1636,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,陕西省,41808.00,16.10,401805.00,19.40,1637,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,西藏区,5004.00,32.20,41031.00,47.10,1638,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,云南省,20221.00,18.90,222575.00,22.50,1639,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,贵州省,13799.00,28.20,133235.00,22.90,1640,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,四川省,13193.00,25.70,146746.00,30.40,1641,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,重庆市,3567.00,341.70,26123.00,278.10,1642,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,海南省,1958.00,145.90,16289.00,368.80,1643,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,广西区,7879.00,57.70,44073.00,33.50,1644,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,广东省,27763.00,37.70,174643.00,18.00,1645,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,湖南省,9829.00,28.10,64560.00,4.00,1646,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,湖北省,41210.00,36.10,310824.00,25.60,1647,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,河南省,84410.00,21.00,487681.00,18.20,1648,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,山东省,36336.00,0.40,337473.00,12.20,1649,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,江西省,37399.00,30.00,248093.00,10.80,1650,2019-09-30 00:00:00,1,0,2024-07-02 19:02:42,0,2024-07-02 19:02:42,,,
2019-09,福建省,4194.00,14.40,24066.00,-17.80,1651,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,安徽省,60840.00,27.10,467262.00,17.40,1652,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,浙江省,40932.00,24.10,285518.00,9.30,1653,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,江苏省,55599.00,26.00,450810.00,18.60,1654,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,上海市,504.00,-3.80,4452.00,-4.90,1655,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,黑龙江省,5589.00,12.50,48320.00,31.00,1656,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,吉林省,10456.00,17.40,86082.00,22.30,1657,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,辽宁省,9453.00,11.70,86695.00,16.00,1658,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,内蒙古区,93245.00,12.50,851927.00,16.20,1659,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,山西省,53862.00,19.80,479682.00,13.70,1660,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,河北省,70194.00,20.60,602569.00,15.30,1661,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,天津市,3273.00,66.60,20666.00,26.00,1662,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,北京市,1037.00,23.30,8510.00,19.40,1663,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-09,全国,1078000.00,19.40,9047000.00,15.50,1664,2019-09-30 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,新疆区,93789.00,-8.90,680295.00,1.60,1665,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,宁夏区,79545.00,21.80,583575.00,7.20,1666,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,青海省,100588.00,22.90,758184.00,14.70,1667,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,甘肃省,83930.00,16.50,620242.00,14.40,1668,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,陕西省,47632.00,21.10,359997.00,19.80,1669,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,西藏区,4242.00,54.40,30582.00,57.00,1670,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,云南省,23470.00,22.80,202354.00,23.40,1671,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,贵州省,16499.00,26.10,119437.00,21.50,1672,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,四川省,16548.00,38.70,133553.00,30.90,1673,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,重庆市,3307.00,173.70,17006.00,178.70,1674,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,海南省,1762.00,226.70,14331.00,435.00,1675,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,广西区,6810.00,43.70,36194.00,29.20,1676,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,广东省,22904.00,24.80,141506.00,10.70,1677,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,湖南省,10161.00,12.40,54732.00,0.60,1678,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,湖北省,44317.00,26.80,269614.00,24.10,1679,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,河南省,54737.00,12.60,403540.00,16.60,1680,2019-08-31 00:00:00,1,0,2024-07-02 19:02:47,0,2024-07-02 19:02:47,,,
2019-08,山东省,39315.00,10.40,312402.00,20.20,1681,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,江西省,37417.00,31.80,210694.00,11.00,1682,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,福建省,3797.00,3.00,19872.00,-21.10,1683,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,安徽省,62918.00,12.30,396162.00,9.60,1684,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,浙江省,47492.00,26.50,244581.00,10.70,1685,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,江苏省,57322.00,11.30,385798.00,14.80,1686,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,上海市,662.00,-1.80,3948.00,-5.00,1687,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,黑龙江省,4566.00,-3.30,42731.00,33.90,1688,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,吉林省,7993.00,-4.10,75626.00,18.10,1689,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,辽宁省,8387.00,4.30,77242.00,16.60,1690,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,内蒙古区,84190.00,1.40,690247.00,6.50,1691,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,山西省,55866.00,13.10,425821.00,12.90,1692,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,河北省,63548.00,8.60,515330.00,11.20,1693,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,天津市,2146.00,9.60,17393.00,20.40,1694,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,北京市,1016.00,18.30,7473.00,18.90,1695,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-08,全国,1087000.00,13.90,7850000.00,12.90,1696,2019-08-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-07,新疆区,97624.00,3.20,586506.00,3.70,1697,2019-07-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-07,宁夏区,82513.00,13.10,504030.00,5.60,1698,2019-07-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-07,青海省,92884.00,11.30,657596.00,13.50,1699,2019-07-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
2019-07,甘肃省,89618.00,17.60,536311.00,14.10,1700,2019-07-31 00:00:00,1,0,2024-07-02 19:02:51,0,2024-07-02 19:02:51,,,
