infer_date,data_type,market,horizon,actual_slope,old_slope,new_slope,old_correlation,new_correlation
2025-10-29,CCI5500infer,domestic,5,3.2,-3.4924804999999877,1.5,-0.604940758635772,0.5064554693315269
2025-10-29,CCI5500outinfer,import,5,4.564999999999998,3.233534999999949,4.171344105097125,0.6750635835898537,0.7962686771893375
2025-10-30,CCI3800outinfer,import,5,5.194,-2.8924305000000117,0.19975704550197976,-0.9793478753193152,0.4302189429578514
2025-10-30,CCI4500infer,domestic,5,5.5,1.2707124999999677,1.0,-0.018124382128739108,0.6316967772020025
2025-10-30,CCI4700outinfer,import,5,6.302000000000021,-2.3970294999999737,0.8552250248461633,-0.9779990605624099,0.7400511737143511
2025-10-30,CCI5000infer,domestic,5,5.7,6.459008000000028,0.0,0.6066990151650921,-0.2842640769477159
2025-10-30,CCI5500infer,domestic,5,5.7,-3.4924804999999877,1.0,-0.7013522600225529,0.5597034418654658
2025-10-30,CCI5500outinfer,import,5,8.063999999999975,3.233534999999949,3.3619918667447677,0.7654481807396984,0.8536240073154127
2025-10-31,CCI3800outinfer,import,5,7.2269999999999985,-0.9084279999999751,-0.1541005831533596,-0.7903406771626473,-0.5909851963287868
2025-10-31,CCI4500infer,domestic,5,7.4,0.17384450000001833,0.7,-0.021705256600426798,0.616936507426461
2025-10-31,CCI4700outinfer,import,5,9.445000000000027,1.162159999999983,0.42580587935958647,0.25829459832964957,0.5804577343516092
2025-10-31,CCI5000infer,domestic,5,7.9,7.0609109999999875,-0.5,0.8698654267284303,-0.7152060984524536
2025-10-31,CCI5500infer,domestic,5,7.8,-0.438599999999974,0.6,-0.1892229664886985,0.4971496426796218
2025-10-31,CCI5500outinfer,import,5,10.216999999999985,0.9634480000000053,2.756152398174538,0.3351287181288588,0.9217442223230624
2025-11-01,CCI3800outinfer,import,5,7.261000000000001,0.45220100000001934,-0.272236233675585,0.6863596978244696,-0.6373906314083984
2025-11-01,CCI4500infer,domestic,5,8.0,-0.11541200000003755,0.5,-0.034205292362748524,0.6454972243679028
2025-11-01,CCI4700outinfer,import,5,11.294000000000006,0.03177399999997306,0.3289668630136475,-0.049401412837301435,0.5320406503001578
2025-11-01,CCI5000infer,domestic,5,8.8,3.8676899999999934,-0.8,0.9207854136250692,-0.8456866834974812
2025-11-01,CCI5500infer,domestic,5,8.6,-1.1050569999999538,0.5,-0.6385201238595828,0.4368238632479813
2025-11-01,CCI5500outinfer,import,5,10.005000000000006,-1.574773499999992,2.4716639349246066,-0.6083041617248668,0.9357465220032789
2025-11-02,CCI3800outinfer,import,5,7.261000000000001,0.45220100000001934,-0.272236233675585,0.6863596978244696,-0.6373906314083984
2025-11-02,CCI4500infer,domestic,5,8.0,-0.11541200000003755,0.5,-0.034205292362748524,0.6454972243679028
2025-11-02,CCI4700outinfer,import,5,11.294000000000006,0.0306184999999914,0.3289668630136475,-0.002823777171788072,0.5320406503001578
2025-11-02,CCI5000infer,domestic,5,8.8,3.8676899999999934,-0.8,0.9207854136250692,-0.8456866834974812
2025-11-02,CCI5500infer,domestic,5,8.6,-1.1050569999999538,0.5,-0.6385201238595828,0.4368238632479813
2025-11-02,CCI5500outinfer,import,5,10.005000000000006,-2.0245430000000284,2.4716639349246066,-0.3861402916153846,0.9357465220032789
2025-11-03,CCI3800outinfer,import,5,7.261000000000001,0.45220100000001934,-0.272236233675585,0.6863596978244696,-0.6373906314083984
2025-11-03,CCI4500infer,domestic,5,8.0,-0.11541200000003755,0.5,-0.034205292362748524,0.6454972243679028
2025-11-03,CCI4700outinfer,import,5,11.294000000000006,0.0306184999999914,0.3289668630136475,-0.002823777171788072,0.5320406503001578
2025-11-03,CCI5000infer,domestic,5,8.8,3.8676899999999934,-0.8,0.9207854136250692,-0.8456866834974812
2025-11-03,CCI5500infer,domestic,5,8.6,-1.1050569999999538,0.5,-0.6385201238595828,0.4368238632479813
2025-11-03,CCI5500outinfer,import,5,10.005000000000006,-2.0245430000000284,2.4716639349246066,-0.3861402916153846,0.9357465220032789
2025-11-04,CCI3800outinfer,import,5,5.2450000000000045,-3.1561854999999808,-0.9684472145748089,-0.9897450692646286,-0.8619565560258347
2025-11-04,CCI4500infer,domestic,5,7.8,-2.2801595000000363,-0.3,-0.9352803176444364,-0.5522281096735048
2025-11-04,CCI4700outinfer,import,5,10.488,-4.880180000000053,-0.4868233553329901,-0.8529799000193217,-0.692219129339929
2025-11-04,CCI5000infer,domestic,5,8.8,-1.4804280000000063,-1.5,-0.4717006532956435,-0.922974740515364
2025-11-04,CCI5500infer,domestic,5,9.0,-0.7529284999999731,-0.7,-0.46450160333337337,-0.6735753140545634
2025-11-04,CCI5500outinfer,import,5,9.360000000000014,-1.7934865000000286,1.138227132116856,-0.29825914208152154,0.8321468836109909
2025-11-05,CCI3800outinfer,import,5,2.826000000000005,-1.7523019999999803,-2.112418841124753,-0.9265026019816985,-0.8320939635491759
2025-11-05,CCI4500infer,domestic,5,7.3,-2.6,-2.0,-0.9489639400554039,-0.9741458521008
2025-11-05,CCI4700outinfer,import,5,7.2620000000000005,-4.027503000000047,-1.7341958882866493,-0.8441217623791528,-0.8877941897223671
2025-11-05,CCI5000infer,domestic,5,8.3,-3.7,-3.2,-0.8418771916289287,-0.9936770489360145
