date,邵武_厂级_上网电量,邵武_厂级_供电煤耗,邵武_厂级_利用小时,邵武_厂级_发电厂用电率,邵武_厂级_发电标煤量,邵武_厂级_发电用厂用电量,邵武_厂级_发电耗煤量,邵武_厂级_开机率,邵武_厂级_综合厂用电率,邵武_厂级_综合厂用电量,邵武_厂级_耗煤量,邵武_厂级_负荷率,邵武_邵武#3_上网电量,邵武_邵武#3_利用小时,邵武_邵武#3_发电厂用电率,邵武_邵武#3_发电标煤量,邵武_邵武#3_发电用厂用电量,邵武_邵武#3_开机率,邵武_邵武#3_综合厂用电率,邵武_邵武#3_综合厂用电量,邵武_邵武#3_负荷率,邵武_邵武#3_运行小时,邵武_邵武#4_上网电量,邵武_邵武#4_利用小时,邵武_邵武#4_发电厂用电率,邵武_邵武#4_发电标煤量,邵武_邵武#4_发电用厂用电量,邵武_邵武#4_开机率,邵武_邵武#4_综合厂用电率,邵武_邵武#4_综合厂用电量,邵武_邵武#4_负荷率,邵武_邵武#4_运行小时,tempMax,tempMin,textDay,textNight,windScaleDay,邵武_邵武#3_发电量,邵武_邵武#4_发电量
20221012.0,1261.72,294.159727,10.189394,6.022305,3718.178952,81.0,7355.0,100.0,6.191822,83.28,7355.0,42.455808,646.34,10.439394,6.055152,1897.33107,41.72,100.0,6.191582,42.66,43.497475,24.0,615.38,9.939394,5.987805,1820.847882,39.28,100.0,6.192073,40.62,41.414141,24.0,26.0,10.0,0.0,0.0,1.0,689.0,656.0
20221013.0,1200.94,294.969884,9.719697,6.21668,3549.19563,79.76,7113.0,100.0,6.395947,82.06,7113.0,40.498737,560.59,9.106061,6.529118,1659.90699,39.24,100.0,6.723794,40.41,37.941919,24.0,640.35,10.333333,5.941349,1889.28864,40.52,100.0,6.107038,41.65,43.055556,24.0,28.0,12.0,0.0,0.0,1.0,601.0,682.0
20221014.0,2130.94,283.071904,17.007576,4.855234,6046.415878,109.0,10718.0,100.0,5.080624,114.06,10718.0,70.864899,1062.42,16.969697,4.935714,3018.016494,55.28,100.0,5.141071,57.58,70.707071,24.0,1068.52,17.045455,4.775111,3028.399384,53.72,100.0,5.020444,56.48,71.022727,24.0,29.0,13.0,0.0,0.0,2.0,1120.0,1125.0
20221015.0,1853.42,284.808908,14.825758,4.985181,5295.850761,97.56,10705.0,100.0,5.292795,103.58,10705.0,61.77399,925.39,14.818182,5.051125,2650.779655,49.4,100.0,5.379346,52.61,61.742424,24.0,928.03,14.833333,4.919305,2645.071106,48.16,100.0,5.206333,50.97,61.805556,24.0,30.0,18.0,4.0,4.0,1.0,978.0,979.0
20221016.0,1385.802,294.450679,11.143939,5.658736,4086.26874,83.24,7916.0,100.0,5.791978,85.2,7916.0,46.433081,686.3842,11.045455,5.733882,2026.343435,41.8,100.0,5.845789,42.6158,46.022727,24.0,699.4178,11.242424,5.584906,2059.925305,41.44,100.0,5.738841,42.5822,46.843434,24.0,28.0,19.0,1.0,1.0,2.0,729.0,742.0
20221017.0,1513.083,287.875679,12.159091,5.467913,4367.764959,87.76,8187.0,100.0,5.727103,91.92,8187.0,50.662879,715.5396,11.515152,5.605263,2082.005574,42.6,100.0,5.850053,44.4604,47.979798,24.0,797.5434,12.80303,5.344379,2285.759384,45.16,100.0,5.616166,47.4566,53.34596,24.0,26.0,13.0,1.0,1.0,2.0,760.0,845.0
20221018.0,1451.54,290.900046,11.666667,5.511688,4232.944753,84.88,6984.0,100.0,5.744156,88.46,6984.0,48.611111,704.761,11.333333,5.593583,2056.985931,41.84,100.0,5.780615,43.239,47.222222,24.0,746.777,12.0,5.434343,2175.958823,43.04,100.0,5.709975,45.223,50.0,24.0,25.0,8.0,1.0,1.0,2.0,748.0,792.0
20221019.0,1507.41,291.25741,12.098485,5.370069,4401.598478,85.76,7648.0,100.0,5.609894,89.59,7648.0,50.410354,692.985,11.151515,5.565217,2026.010946,40.96,100.0,5.844429,43.015,46.464646,24.0,814.422,13.045455,5.203252,2375.587532,44.8,100.0,5.409756,46.578,54.356061,24.0,24.0,10.0,0.0,0.0,1.0,736.0,861.0
20221020.0,1493.844,288.916531,11.984848,5.395702,4324.040373,85.36,8385.0,100.0,5.572693,88.16,8385.0,49.936869,817.46937,13.090909,5.231481,2349.161729,45.2,100.0,5.38549,46.53063,54.545455,24.0,676.37463,10.878788,5.593315,1974.878645,40.16,100.0,5.797405,41.62537,45.328283,24.0,25.0,11.0,1.0,1.0,1.0,864.0,718.0
20221021.0,1932.513,285.745361,15.409091,4.780728,5534.201848,97.24,10386.0,100.0,4.989184,101.48,10386.0,64.204545,941.477872,15.015152,4.779011,2704.301039,47.36,100.0,4.997188,49.522128,62.563131,24.0,991.035128,15.80303,4.782359,2829.900809,49.88,100.0,4.98225,51.964872,65.84596,24.0,29.0,15.0,4.0,4.0,1.0,991.0,1043.0
20221022.0,2205.951,284.352749,17.568182,4.603708,6290.565256,106.76,11642.0,100.0,4.874946,113.05,11642.0,73.200758,1028.3988,16.378788,4.629047,2939.36945,50.04,100.0,4.865976,52.6012,68.244949,24.0,1177.5522,18.757576,4.581583,3351.195806,56.72,100.0,4.882698,60.4478,78.156566,24.0,33.0,14.0,0.0,0.0,1.0,1081.0,1238.0
20221023.0,1721.71,287.076326,13.765152,4.93781,4958.611957,89.72,9044.0,100.0,5.244359,95.29,9044.0,57.354798,917.05,14.651515,4.893485,2634.592945,47.32,100.0,5.16546,49.95,61.04798,24.0,804.66,12.878788,4.988235,2324.019012,42.4,100.0,5.334118,45.34,53.661616,24.0,30.0,12.0,0.0,0.0,1.0,967.0,850.0
20221024.0,1171.59,295.140254,9.44697,5.97915,3460.342389,74.56,6774.0,100.0,6.047314,75.41,6774.0,39.362374,622.37,10.030303,5.879154,1837.671899,38.92,100.0,5.986405,39.63,41.792929,24.0,549.22,8.863636,6.092308,1622.67049,35.64,100.0,6.116239,35.78,36.931818,24.0,27.0,14.0,0.0,0.0,1.0,662.0,585.0
20221025.0,1334.32,292.245821,10.742424,5.582511,3912.703952,79.16,6132.0,100.0,5.901269,83.68,6132.0,44.760101,712.7,11.469697,5.532365,2080.72765,41.88,100.0,5.852048,44.3,47.790404,24.0,621.62,10.015152,5.639939,1831.976302,37.28,100.0,5.95764,39.38,41.729798,24.0,24.0,13.0,1.0,1.0,1.0,757.0,661.0
20221026.0,1785.762,285.113707,14.242424,4.593617,5113.9135,86.36,7351.0,96.5625,5.012234,94.23,7351.0,61.455984,830.7363,13.242424,4.494279,2372.416726,39.28,93.125,4.95008,43.2637,59.25022,22.35,955.0257,15.242424,4.67992,2741.496774,47.08,100.0,5.067028,50.9743,63.510101,24.0,28.0,14.0,1.0,1.0,2.0,874.0,1006.0
20221027.0,900.075,280.231368,7.325758,4.649431,2583.845303,44.96,4825.0,50.0,6.920372,66.92,4825.0,61.04798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.075,14.651515,4.649431,2583.845303,44.96,100.0,6.920889,66.925,61.04798,24.0,26.0,17.0,3.0,3.0,1.0,0.0,967.0
20221028.0,813.02,282.258224,6.590909,4.873563,2335.969064,42.4,4032.0,50.0,6.549425,56.98,4032.0,54.924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.02,13.181818,4.873563,2335.969064,42.4,100.0,6.549425,56.98,54.924242,24.0,23.0,15.0,1.0,1.0,2.0,0.0,870.0
20221029.0,569.84,280.981733,4.704545,5.867955,1642.506816,36.44,3014.0,50.0,8.238325,51.16,3014.0,39.204545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.84,9.409091,5.867955,1642.506816,36.44,100.0,8.238325,51.16,39.204545,24.0,27.0,14.0,1.0,1.0,2.0,0.0,621.0
20221030.0,519.42,290.285277,4.310606,6.101933,1550.936178,34.72,2684.0,50.0,8.713533,49.58,2684.0,35.921717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.42,8.621212,6.101933,1550.936178,34.72,100.0,8.713533,49.58,35.921717,24.0,27.0,14.0,0.0,0.0,2.0,0.0,569.0
20221031.0,583.572,289.02573,4.795455,5.813586,1723.171402,36.8,2621.0,50.0,7.808847,49.43,2621.0,39.962121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.572,9.590909,5.813586,1723.171402,36.8,100.0,7.808531,49.428,39.962121,24.0,25.0,15.0,1.0,1.0,1.0,0.0,633.0
20221101.0,548.99,292.033767,4.492424,5.989882,1628.029845,35.52,3563.0,50.0,7.421585,44.01,3563.0,37.436869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.99,8.984848,5.989882,1628.029845,35.52,100.0,7.421585,44.01,37.436869,24.0,25.0,14.0,1.0,1.0,2.0,0.0,593.0
20221102.0,677.29,288.414933,5.477273,5.278008,1975.180827,38.16,3587.0,50.0,6.322268,45.71,3587.0,45.643939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.29,10.954545,5.278008,1975.180827,38.16,100.0,6.322268,45.71,45.643939,24.0,19.0,15.0,6.0,6.0,2.0,0.0,723.0
20221103.0,913.21,284.09522,7.310606,4.659067,2613.789662,44.96,4587.0,50.0,5.366839,51.79,4587.0,60.921717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.21,14.621212,4.659067,2613.789662,44.96,100.0,5.366839,51.79,60.921717,24.0,18.0,14.0,6.0,6.0,1.0,0.0,965.0
20221104.0,642.41,289.573273,5.204545,5.490539,1880.141347,37.72,3506.0,50.0,6.490539,44.59,3506.0,43.371212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.41,10.409091,5.490539,1880.141347,37.72,100.0,6.490539,44.59,43.371212,24.0,17.0,14.0,6.0,6.0,1.0,0.0,687.0
20221105.0,661.947,289.198416,5.348485,5.286119,1933.811966,37.32,3558.0,50.0,6.239377,44.05,3558.0,44.570707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.947,10.69697,5.286119,1933.811966,37.32,100.0,6.239802,44.053,44.570707,24.0,16.0,13.0,6.0,6.0,1.0,0.0,706.0
20221106.0,805.36,285.749562,6.469697,4.857143,2321.772344,41.48,4010.0,50.0,5.69555,48.64,4010.0,53.914141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.36,12.939394,4.857143,2321.772344,41.48,100.0,5.69555,48.64,53.914141,24.0,17.0,12.0,6.0,6.0,1.0,0.0,854.0
20221107.0,915.88,283.047314,7.340909,4.759546,2612.187052,46.12,4536.0,50.0,5.48194,53.12,4536.0,61.174242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.882,14.681818,4.759546,2612.187052,46.12,100.0,5.481734,53.118,61.174242,24.0,22.0,14.0,4.0,4.0,1.0,0.0,969.0
20221108.0,924.63,282.905446,7.409091,4.760736,2635.094487,46.56,4513.0,50.0,5.457055,53.37,4513.0,61.742424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.627,14.818182,4.760736,2635.094487,46.56,100.0,5.457362,53.373,61.742424,24.0,26.0,15.0,4.0,4.0,1.0,0.0,978.0
20221109.0,978.85,282.108875,7.80303,4.299029,2780.803601,44.28,4037.0,50.0,4.966019,51.15,4037.0,65.025253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.846,15.606061,4.299029,2780.803601,44.28,100.0,4.966408,51.154,65.025253,24.0,26.0,15.0,4.0,4.0,1.0,0.0,1030.0
20221110.0,1223.013,280.451794,9.727273,4.115265,3452.810302,52.84,5579.0,50.0,4.75,60.99,5579.0,81.060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.013,19.454545,4.115265,3452.810302,52.84,100.0,4.749766,60.987,81.060606,24.0,29.0,16.0,0.0,0.0,0.0,0.0,1284.0
20221111.0,1026.86,282.87982,8.204545,4.476454,2926.448314,48.48,5073.0,50.0,5.183749,56.14,5073.0,68.371212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.86,16.409091,4.476454,2926.448314,48.48,100.0,5.183749,56.14,68.371212,24.0,30.0,16.0,0.0,0.0,1.0,0.0,1083.0
20221112.0,1116.16,282.012847,8.909091,4.540816,3165.876224,53.4,5084.0,50.0,5.088435,59.84,5084.0,74.242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.16,17.818182,4.540816,3165.876224,53.4,100.0,5.088435,59.84,74.242424,24.0,30.0,15.0,4.0,4.0,1.0,0.0,1176.0
20221113.0,960.14,283.748335,7.689394,5.000985,2736.014944,50.76,4959.0,50.0,5.404926,54.86,4959.0,64.078283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.14,15.378788,5.000985,2736.014944,50.76,100.0,5.404926,54.86,64.078283,24.0,30.0,16.0,4.0,4.0,2.0,0.0,1015.0
20221114.0,988.12,283.433478,7.893939,4.737044,2813.474076,49.36,3938.0,50.0,5.170825,53.88,3938.0,65.782828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.12,15.787879,4.737044,2813.474076,49.36,100.0,5.170825,53.88,65.782828,24.0,22.0,14.0,1.0,1.0,2.0,0.0,1042.0
20221115.0,1004.619,283.703353,8.015152,4.778828,2858.141055,50.56,4921.0,50.0,5.045369,53.38,4921.0,66.792929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.619,16.030303,4.778828,2858.141055,50.56,100.0,5.045463,53.381,66.792929,24.0,17.0,14.0,1.0,1.0,2.0,0.0,1058.0
20221116.0,765.04,289.055901,6.151515,5.403941,2220.296186,43.88,2910.0,50.0,5.783251,46.96,2910.0,51.262626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.039,12.30303,5.403941,2220.296186,43.88,100.0,5.783374,46.961,51.262626,24.0,18.0,16.0,6.0,6.0,1.0,0.0,812.0
20221117.0,1078.37,281.998567,8.606061,4.728873,3052.014095,53.72,5202.0,50.0,5.073063,57.63,5202.0,71.717172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.374,17.212121,4.728873,3052.014095,53.72,100.0,5.072711,57.626,71.717172,24.0,20.0,14.0,1.0,1.0,1.0,0.0,1136.0
20221118.0,944.16,283.420283,7.55303,4.958877,2685.577237,49.44,4551.0,50.0,5.2999,52.84,4551.0,62.941919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.163,15.106061,4.958877,2685.577237,49.44,100.0,5.299599,52.837,62.941919,24.0,20.0,17.0,4.0,4.0,1.0,0.0,997.0
20221119.0,1095.963,282.739164,8.727273,4.520833,3109.904609,52.08,5212.0,50.0,4.864583,56.04,5212.0,72.727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.963,17.454545,4.520833,3109.904609,52.08,100.0,4.864323,56.037,72.727273,24.0,19.0,16.0,1.0,1.0,1.0,0.0,1152.0
20221120.0,794.244,289.534488,6.378788,5.353919,2307.358244,45.08,3998.0,50.0,5.672209,47.76,3998.0,53.156566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.244,12.757576,5.353919,2307.358244,45.08,100.0,5.671734,47.756,53.156566,24.0,23.0,15.0,6.0,6.0,1.0,0.0,842.0
20221121.0,735.57,290.136182,5.924242,5.657289,2140.5087,44.24,2627.0,50.0,5.93734,46.43,2627.0,49.368687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.57,11.848485,5.657289,2140.5087,44.24,100.0,5.93734,46.43,49.368687,24.0,25.0,17.0,4.0,4.0,1.0,0.0,782.0
20221122.0,890.6,285.349371,7.128788,4.977683,2551.47994,46.84,3764.0,50.0,5.356004,50.4,3764.0,59.406566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.6,14.257576,4.977683,2551.47994,46.84,100.0,5.356004,50.4,59.406566,24.0,20.0,16.0,7.0,7.0,1.0,0.0,941.0
20221123.0,834.11,285.431471,6.689394,5.087203,2392.144069,44.92,3647.0,50.0,5.536806,48.89,3647.0,55.744949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.11,13.378788,5.087203,2392.144069,44.92,100.0,5.536806,48.89,55.744949,24.0,20.0,16.0,6.0,6.0,2.0,0.0,883.0
20221124.0,554.9,294.068047,4.515152,6.100671,1645.72242,36.36,2755.0,50.0,6.895973,41.1,2755.0,37.626263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.9,9.030303,6.100671,1645.72242,36.36,100.0,6.895973,41.1,37.626263,24.0,19.0,17.0,4.0,4.0,1.0,0.0,596.0
20221125.0,898.59,282.878418,7.19697,4.682105,2561.520654,44.48,3067.0,50.0,5.411579,51.41,3067.0,59.974747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.59,14.393939,4.682105,2561.520654,44.48,100.0,5.411579,51.41,59.974747,24.0,19.0,15.0,1.0,1.0,1.0,0.0,950.0
20221126.0,953.304,280.681254,7.666667,4.521739,2712.05455,45.76,4612.0,50.0,5.800395,58.7,4612.0,63.888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.304,15.333333,4.521739,2712.05455,45.76,100.0,5.8,58.696,63.888889,24.0,25.0,15.0,1.0,1.0,1.0,0.0,1012.0
20221127.0,1030.1,282.413418,8.227273,4.478821,2929.643833,48.64,4722.0,50.0,5.14733,55.9,4722.0,68.560606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.295,16.454545,4.478821,2929.643833,48.64,100.0,5.129374,55.705,68.560606,24.0,18.0,16.0,3.0,3.0,1.0,0.0,1086.0
20221128.0,1241.99,280.644385,9.886364,4.199234,3508.6161,54.8,4402.0,50.0,4.828352,63.01,4402.0,82.386364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241.988,19.772727,4.199234,3508.6161,54.8,100.0,4.828506,63.012,82.386364,24.0,22.0,18.0,6.0,6.0,1.0,0.0,1305.0
20221129.0,925.188,283.768071,7.409091,4.572597,2648.35065,44.72,3802.0,50.0,5.399796,52.81,3802.0,61.742424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.188,14.818182,4.572597,2648.35065,44.72,100.0,5.4,52.812,61.742424,24.0,20.0,8.0,9.0,9.0,1.0,0.0,978.0
20221130.0,534.072,293.648718,4.363636,6.138889,1587.582427,35.36,2851.0,50.0,7.279514,41.93,2851.0,36.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.072,8.727273,6.138889,1587.582427,35.36,100.0,7.279167,41.928,36.363636,24.0,8.0,4.0,7.0,7.0,2.0,0.0,576.0
20221201.0,530.57,288.594685,4.325758,6.122592,1546.982949,34.96,2762.0,50.0,7.08056,40.43,2762.0,36.04798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.57,8.651515,6.122592,1546.982949,34.96,100.0,7.08056,40.43,36.04798,24.0,5.0,3.0,6.0,6.0,2.0,0.0,571.0
20221202.0,594.56,286.107515,4.833333,5.749216,1720.42171,36.68,3010.0,50.0,6.808777,43.44,3010.0,40.277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.561,9.666667,5.749216,1720.42171,36.68,100.0,6.808621,43.439,40.277778,24.0,10.0,4.0,6.0,6.0,1.0,0.0,638.0
20221203.0,866.42,282.366282,6.954545,4.745098,2469.123716,43.56,3874.0,50.0,5.618736,51.58,3874.0,57.954545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.42,13.909091,4.745098,2469.123716,43.56,100.0,5.618736,51.58,57.954545,24.0,9.0,8.0,8.0,8.0,1.0,0.0,918.0
20221204.0,544.1,287.318313,4.44697,5.962521,1585.99709,35.0,2506.0,50.0,7.308348,42.9,2506.0,37.058081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.1,8.893939,5.962521,1585.99709,35.0,100.0,7.308348,42.9,37.058081,24.0,10.0,8.0,6.0,6.0,2.0,0.0,587.0
20221205.0,869.947,282.19183,6.984848,4.81128,2476.628378,44.36,3885.0,50.0,5.656182,52.15,3885.0,58.207071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.847,13.969697,4.81128,2476.628378,44.36,100.0,5.656508,52.153,58.207071,24.0,9.0,5.0,1.0,1.0,1.0,0.0,922.0
20221206.0,906.08,281.008195,7.280303,4.707596,2573.360648,45.24,4279.0,50.0,5.71488,54.92,4279.0,60.669192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.081,14.560606,4.707596,2573.360648,45.24,100.0,5.714776,54.919,60.669192,24.0,11.0,8.0,1.0,1.0,1.0,0.0,961.0
20221207.0,1035.8,274.868965,8.454545,4.433692,2931.532481,49.48,4463.0,50.0,7.18638,80.2,4463.0,70.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.804,16.909091,4.433692,2931.532481,49.48,100.0,7.186022,80.196,70.454545,24.0,11.0,9.0,1.0,1.0,1.0,0.0,1116.0
20221208.0,931.788,280.827698,7.530303,5.046278,2650.564145,50.16,4582.0,50.0,6.258551,62.21,4582.0,62.752525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.788,15.060606,5.046278,2650.564145,50.16,100.0,6.258753,62.212,62.752525,24.0,12.0,10.0,1.0,1.0,1.0,0.0,994.0
20221209.0,879.978,283.08174,7.106061,5.1258,2519.201018,48.08,4056.0,50.0,6.185501,58.02,4056.0,59.217172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.978,14.212121,5.1258,2519.201018,48.08,100.0,6.185714,58.022,59.217172,24.0,15.0,9.0,1.0,1.0,1.0,0.0,938.0
20221210.0,823.944,284.690951,6.659091,5.23322,2371.475621,46.0,4124.0,50.0,6.263936,55.06,4124.0,55.492424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.944,13.318182,5.23322,2371.475621,46.0,100.0,6.263481,55.056,55.492424,24.0,12.0,9.0,4.0,4.0,1.0,0.0,879.0
20221211.0,788.67,284.811781,6.378788,5.258907,2272.000536,44.28,3658.0,50.0,6.333729,53.33,3658.0,53.156566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.67,12.757576,5.258907,2272.000536,44.28,100.0,6.333729,53.33,53.156566,24.0,12.0,6.0,4.0,4.0,1.0,0.0,842.0
20221212.0,608.55,290.247367,4.969697,6.22561,1785.4857,40.84,2380.0,50.0,7.233232,47.45,2380.0,41.414141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.55,9.939394,6.22561,1785.4857,40.84,100.0,7.233232,47.45,41.414141,24.0,11.0,3.0,4.0,4.0,2.0,0.0,656.0
20221213.0,614.39,289.186336,5.015152,6.102719,1797.582262,40.4,2448.0,50.0,7.191843,47.61,2448.0,41.792929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.39,10.030303,6.102719,1797.582262,40.4,100.0,7.191843,47.61,41.792929,24.0,10.0,6.0,4.0,4.0,1.0,0.0,662.0
20221214.0,969.74,280.79773,7.772727,4.701754,2745.527888,48.24,3954.0,50.0,5.483431,56.26,3954.0,64.772727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.74,15.545455,4.701754,2745.527888,48.24,100.0,5.483431,56.26,64.772727,24.0,11.0,5.0,4.0,4.0,1.0,0.0,1026.0
20221215.0,908.028,277.437832,7.401515,4.683726,2583.612068,45.76,3877.0,50.0,6.313204,61.68,3877.0,61.679293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.028,14.80303,4.683726,2583.612068,45.76,100.0,7.05957,68.972,61.679293,24.0,12.0,9.0,1.0,1.0,1.0,0.0,977.0
20221216.0,1330.098,290.00827,10.734848,4.804517,3911.97955,68.08,8480.0,85.041667,6.132675,86.9,8480.0,52.596024,467.8857,7.530303,4.571429,1432.946745,22.72,70.083333,5.858008,29.1143,44.769935,16.82,862.2123,13.939394,4.930435,2479.032805,45.36,100.0,6.281272,57.7877,58.080808,24.0,11.0,4.0,6.0,6.0,1.0,497.0,920.0
20221217.0,1530.64,285.148871,12.234848,4.921362,4378.517948,79.48,6372.0,100.0,5.223529,84.36,6372.0,50.978535,743.123,11.863636,4.842912,2132.837322,37.92,100.0,5.092848,39.877,49.431818,24.0,787.516,12.606061,4.995192,2245.680626,41.56,100.0,5.346635,44.484,52.525253,24.0,8.0,-3.0,1.0,1.0,2.0,783.0,832.0
20221218.0,1663.76,284.86773,13.27,4.83,4749.884522,84.6,6223.0,100.0,5.04,88.24,0.0,55.3,791.204,12.62,4.806723,2262.92256,40.04,100.0,5.017527,41.796,52.59,24.0,872.557,13.92,4.848749,2486.961961,44.56,100.0,5.053645,46.443,58.02,24.0,10.0,-4.0,0.0,0.0,1.0,833.0,919.0
20221219.0,1950.927,284.15237,15.515152,4.447266,5560.634555,91.08,7167.0,100.0,4.740234,97.08,7167.0,64.646465,989.984073,15.712121,4.239151,2815.316707,43.96,100.0,4.533841,47.015927,65.467172,24.0,960.942927,15.318182,4.660732,2745.317848,47.12,100.0,4.951244,50.057073,63.825758,24.0,13.0,0.0,0.0,0.0,1.0,1037.0,1011.0
20221220.0,1787.214,285.509724,14.227273,4.55804,5117.476302,85.6,6977.0,100.0,4.833866,90.78,6977.0,59.280303,890.306716,14.151515,4.432548,2541.558581,41.4,100.0,4.678082,43.693284,58.964646,24.0,896.907284,14.30303,4.682203,2575.917721,44.2,100.0,4.988635,47.092716,59.59596,24.0,15.0,3.0,4.0,4.0,2.0,934.0,944.0
20221221.0,2076.72,283.031497,16.492424,4.341755,5894.074317,94.52,8387.0,100.0,4.606339,100.28,8387.0,68.718434,983.99,15.606061,4.186408,2800.337141,43.12,100.0,4.46699,46.01,65.025253,24.0,1092.73,17.378788,4.481255,3093.737176,51.4,100.0,4.731473,54.27,72.411616,24.0,15.0,1.0,0.0,0.0,1.0,1030.0,1147.0
20221222.0,2134.64,282.676923,16.94697,4.318283,6050.416858,96.6,9183.0,100.0,4.575771,102.36,9183.0,70.612374,1068.227,16.939394,4.19678,3027.141673,46.92,100.0,4.451968,49.773,70.580808,24.0,1066.411,16.954545,4.439678,3023.275185,49.68,100.0,4.699643,52.589,70.643939,24.0,16.0,-2.0,4.0,4.0,1.0,1118.0,1119.0
20221223.0,1867.31,284.192713,14.856061,4.509944,5321.67906,88.44,7777.0,100.0,4.777664,93.69,7777.0,61.900253,901.48,14.333333,4.45666,2571.381552,42.16,100.0,4.706131,44.52,59.722222,24.0,965.83,15.378788,4.559606,2750.297508,46.28,100.0,4.844335,49.17,64.078283,24.0,14.0,-1.0,4.0,4.0,1.0,946.0,1015.0
20221224.0,1797.873,285.593752,14.333333,4.684989,5150.283482,88.64,7537.0,100.0,4.975159,94.13,7537.0,59.722222,898.468977,14.287879,4.466596,2567.464949,42.12,100.0,4.722272,44.531023,59.532828,24.0,899.404023,14.378788,4.902002,2582.818533,46.52,100.0,5.22613,49.595977,59.911616,24.0,16.0,-1.0,0.0,0.0,1.0,943.0,949.0
