date,可门_厂级_上网电量,可门_厂级_供热厂用电量,可门_厂级_供热用厂用电率,可门_厂级_供热耗煤量,可门_厂级_供热量,可门_厂级_供电煤耗,可门_厂级_利用小时,可门_厂级_发电厂用电率,可门_厂级_发电标煤量,可门_厂级_发电用厂用电量,可门_厂级_发电耗煤量,可门_厂级_开机率,可门_厂级_综合供电煤耗,可门_厂级_综合厂用电率,可门_厂级_综合厂用电量,可门_厂级_耗煤量,可门_厂级_负荷率,可门_可门#1_上网电量,可门_可门#1_供热用厂用电率,可门_可门#1_供热量,可门_可门#1_利用小时,可门_可门#1_发电厂用电率,可门_可门#1_发电标煤量,可门_可门#1_发电用厂用电量,可门_可门#1_开机率,可门_可门#1_综合供电煤耗,可门_可门#1_综合厂用电率,可门_可门#1_综合厂用电量,可门_可门#1_负荷率,可门_可门#1_运行小时,可门_可门#2_上网电量,可门_可门#2_供热用厂用电率,可门_可门#2_供热量,可门_可门#2_利用小时,可门_可门#2_发电厂用电率,可门_可门#2_发电标煤量,可门_可门#2_发电用厂用电量,可门_可门#2_开机率,可门_可门#2_综合供电煤耗,可门_可门#2_综合厂用电率,可门_可门#2_综合厂用电量,可门_可门#2_负荷率,可门_可门#2_运行小时,可门_可门#3_上网电量,可门_可门#3_供热用厂用电率,可门_可门#3_供热量,可门_可门#3_利用小时,可门_可门#3_发电厂用电率,可门_可门#3_发电标煤量,可门_可门#3_发电用厂用电量,可门_可门#3_开机率,可门_可门#3_综合供电煤耗,可门_可门#3_综合厂用电率,可门_可门#3_综合厂用电量,可门_可门#3_负荷率,可门_可门#3_运行小时,可门_可门#4_上网电量,可门_可门#4_供热用厂用电率,可门_可门#4_供热量,可门_可门#4_利用小时,可门_可门#4_发电厂用电率,可门_可门#4_发电标煤量,可门_可门#4_发电用厂用电量,可门_可门#4_开机率,可门_可门#4_综合供电煤耗,可门_可门#4_综合厂用电率,可门_可门#4_综合厂用电量,可门_可门#4_负荷率,可门_可门#4_运行小时,可门_可门#5_上网电量,可门_可门#5_供热用厂用电率,可门_可门#5_供热量,可门_可门#5_利用小时,可门_可门#5_发电厂用电率,可门_可门#5_发电标煤量,可门_可门#5_发电用厂用电量,可门_可门#5_开机率,可门_可门#5_综合供电煤耗,可门_可门#5_综合厂用电率,可门_可门#5_综合厂用电量,可门_可门#5_负荷率,可门_可门#5_运行小时,可门_可门#6_上网电量,可门_可门#6_供热用厂用电率,可门_可门#6_供热量,可门_可门#6_利用小时,可门_可门#6_发电厂用电率,可门_可门#6_发电标煤量,可门_可门#6_发电用厂用电量,可门_可门#6_开机率,可门_可门#6_综合供电煤耗,可门_可门#6_综合厂用电率,可门_可门#6_综合厂用电量,可门_可门#6_负荷率,可门_可门#6_运行小时,tempMax,tempMin,textDay,textNight,windScaleDay,可门_可门#1_发电量,可门_可门#2_发电量,可门_可门#3_发电量,可门_可门#4_发电量,可门_可门#5_发电量,可门_可门#5_发电量.1,可门_厂级_发电量
20230213.0,2455.05,3.87,6.312184,402.0,6131.0,296.018617,10.825,4.510008,7343.718649,117.17,12401.0,75.0,299.12705,5.502309,142.95,12803.0,60.138889,627.27,,0.0,11.1,4.767267,1809.360315,31.75,100.0,288.45,5.815315,38.73,46.25,24.0,913.51,,1496.0,16.083333,4.374093,2774.32987,42.21,100.0,303.7,5.335751,51.49,67.013889,24.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.28,,4635.0,16.116667,4.468459,2760.028464,43.21,100.0,301.88,5.451913,52.72,67.152778,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,9.0,3.0,3.0,3.0,666.0,965.0,0.0,967.0,,,2598.0
20230214.0,2363.55,4.35,6.466478,445.0,6727.0,296.008033,10.441667,4.69593,7069.619051,117.68,12221.0,75.0,299.110197,5.684358,142.45,12666.0,58.009259,657.52,0.0,0.0,11.65,4.901288,1897.865728,34.26,100.0,288.64,5.934192,41.48,48.541667,24.0,917.81,6.17,4306.0,16.15,4.364293,2785.920474,42.29,100.0,303.54,5.282766,51.19,67.291667,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.21,7.0,2421.0,13.966667,4.908115,2385.832849,41.13,100.0,302.69,5.941527,49.79,58.194444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,1.0,1.0,2.0,699.0,969.0,0.0,838.0,,,2506.0
20230215.0,2649.15,4.0,6.238303,388.0,6412.0,296.01432,11.666667,4.478571,7917.199016,125.4,12266.0,75.0,298.858087,5.3875,150.85,12654.0,64.814815,800.44,0.0,0.0,14.1,4.476359,2310.309972,37.87,100.0,288.63,5.385343,45.56,58.75,24.0,1001.03,6.0,4309.0,17.583333,4.252133,3039.12708,44.86,100.0,303.6,5.11564,53.97,73.263889,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.67,6.74,2103.0,14.983333,4.746385,2567.761964,42.67,100.0,302.92,5.709677,51.33,62.430556,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,7.0,1.0,1.0,2.0,846.0,1055.0,0.0,899.0,,,2800.0
20230216.0,2541.45,3.85,6.123747,393.0,6287.0,296.039284,11.204167,4.503905,7601.963165,121.11,11868.0,75.0,299.119131,5.48717,147.55,12261.0,62.24537,716.44,6.86,277.0,12.65,4.602108,2066.714468,34.93,100.0,288.47,5.607378,42.56,52.708333,24.0,993.45,5.92,4869.0,17.45,4.197708,3014.624025,43.95,100.0,303.45,5.114613,53.55,72.708333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.56,6.8,1141.0,14.716667,4.782559,2520.624672,42.23,100.0,303.12,5.825595,51.44,61.319444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,6.0,1.0,1.0,1.0,759.0,1047.0,0.0,883.0,,,2689.0
20230217.0,3038.1,3.76,5.937155,395.0,6333.0,295.779228,13.320833,4.272756,9052.027499,136.6,14109.0,75.0,297.950281,4.970285,158.9,14504.0,74.00463,944.14,6.4,811.0,16.566667,4.311871,2720.161754,42.86,100.0,288.11,5.016097,49.86,69.027778,24.0,1095.52,5.74,4279.0,19.166667,4.073043,3312.85248,46.84,100.0,302.4,4.737391,54.48,79.861111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.45,6.3,1243.0,17.55,4.453941,3019.013265,46.9,100.0,302.37,5.180437,54.55,73.125,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,10.0,1.0,1.0,1.0,994.0,1150.0,0.0,1053.0,,,3197.0
20230218.0,2971.5,3.61,5.70751,397.0,6325.0,295.891606,13.029167,4.214583,8862.57498,131.79,13835.0,75.0,298.252565,4.972817,155.5,14232.0,72.384259,963.57,0.0,0.0,16.916667,4.293596,2779.995807,43.58,100.0,288.51,5.066995,51.43,70.486111,24.0,1084.05,5.55,4942.0,18.95,3.94635,3281.744565,44.87,100.0,302.73,4.656992,52.95,78.958333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.88,6.28,1383.0,16.25,4.444103,2800.834608,43.33,100.0,303.16,5.243077,51.12,67.708333,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,12.0,4.0,4.0,2.0,1015.0,1137.0,0.0,975.0,,,3127.0
20230219.0,2564.25,4.01,6.047353,413.0,6631.0,296.016845,11.2875,4.530454,7655.794854,122.73,11954.0,75.0,298.558832,5.3433,144.75,12367.0,62.708333,775.25,0.0,0.0,13.683333,4.724726,2234.968225,38.79,100.0,288.29,5.572473,45.75,57.013889,24.0,940.93,5.8,5009.0,16.483333,4.121335,2853.464318,40.76,100.0,303.26,4.860465,48.07,68.680556,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.07,6.82,1622.0,14.983333,4.803115,2567.362311,43.18,100.0,302.73,5.665184,50.93,62.430556,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,10.0,1.0,1.0,2.0,821.0,989.0,0.0,899.0,,,2709.0
20230220.0,2397.15,3.92,6.183941,408.0,6339.0,296.047434,10.583333,4.753543,7162.157146,120.74,11788.0,75.0,298.778013,5.624016,142.85,12196.0,58.796296,625.77,0.0,0.0,11.133333,5.342814,1803.46914,35.69,100.0,288.2,6.321856,42.23,46.388889,24.0,902.2,6.01,5117.0,15.833333,4.252632,2730.77896,40.4,100.0,302.68,5.031579,47.8,65.972222,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.19,6.9,1222.0,15.366667,4.841649,2627.909046,44.64,100.0,302.34,5.727766,52.81,64.027778,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,7.0,4.0,4.0,2.0,668.0,950.0,0.0,922.0,,,2540.0
20230221.0,2624.55,3.87,6.133122,425.0,6310.0,296.036041,11.558333,4.563446,7837.287756,126.59,13374.0,75.0,298.614534,5.387527,149.45,13799.0,64.212963,757.27,0.0,0.0,13.366667,4.724439,2182.45214,37.89,100.0,288.2,5.577307,44.73,55.694444,24.0,1018.22,5.89,4816.0,17.85,4.173669,3085.410244,44.7,100.0,303.02,4.928105,52.78,74.375,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.06,6.95,1494.0,15.016667,4.883463,2569.425372,44.0,100.0,302.62,5.764706,51.94,62.569444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,6.0,6.0,6.0,2.0,802.0,1071.0,0.0,901.0,,,2774.0
20230222.0,2959.05,4.02,6.146789,439.0,6540.0,295.876901,12.9875,4.323709,8823.7297,134.77,14887.0,75.0,298.194681,5.067372,157.95,15326.0,72.152778,969.45,,0.0,16.983333,4.149166,2795.11824,42.28,100.0,288.32,4.86261,49.55,70.763889,24.0,1026.2,,4119.0,17.983333,4.175162,3112.9777,45.05,100.0,303.35,4.89342,52.8,74.930556,24.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.4,,2421.0,16.983333,4.655545,2915.63376,47.44,100.0,302.64,5.45633,55.6,70.763889,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,1.0,1.0,2.0,1019.0,1079.0,0.0,1019.0,,,3117.0
20230223.0,2986.35,4.18,6.085311,451.0,6869.0,295.799636,13.108333,4.38398,8897.889679,137.92,14918.0,75.0,297.952004,5.074698,159.65,15369.0,72.824074,943.5,0.0,0.0,16.55,4.306143,2719.45005,42.76,100.0,288.23,4.984894,49.5,68.958333,24.0,1100.66,5.84,4944.0,19.266667,4.135813,3326.524718,47.81,100.0,302.23,4.787197,55.34,80.277778,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.19,6.74,1925.0,16.616667,4.749248,2851.914911,47.35,100.0,302.69,5.497492,54.81,69.236111,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,9.0,1.0,1.0,2.0,993.0,1156.0,0.0,997.0,,,3146.0
20230224.0,2955.75,4.04,6.229761,442.0,6485.0,295.858375,12.970833,4.345647,8809.83399,135.28,15127.0,75.0,298.057481,5.051397,157.25,15569.0,72.060185,954.69,0.0,0.0,16.7,4.061876,2751.41658,40.7,100.0,288.2,4.721557,47.31,69.583333,24.0,1040.58,5.92,4221.0,18.233333,4.201097,3153.061458,45.96,100.0,303.01,4.882998,53.42,75.972222,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.48,6.79,2264.0,16.95,4.780728,2905.355952,48.62,100.0,302.49,5.557522,56.52,70.625,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,8.0,1.0,1.0,3.0,1002.0,1094.0,0.0,1017.0,,,3113.0
20230225.0,2791.65,4.03,6.316614,436.0,6380.0,295.984917,12.2625,4.401971,8327.38766,129.55,14437.0,75.0,298.296264,5.142712,151.35,14873.0,68.125,995.36,6.0,461.0,17.416667,4.066029,2875.794112,42.49,100.0,288.92,4.750239,49.64,72.569444,24.0,787.79,6.67,359.0,13.9,4.742206,2403.704848,39.55,100.0,305.12,5.540767,46.21,57.916667,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.5,6.33,5560.0,17.733333,4.465226,3047.8887,47.51,100.0,302.22,5.216165,55.5,73.888889,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,5.0,1.0,1.0,4.0,1045.0,834.0,0.0,1064.0,,,2943.0
20230226.0,2540.25,3.98,6.232383,432.0,6386.0,295.962771,11.191667,4.591958,7584.519552,123.34,13075.0,75.0,298.573745,5.426284,145.75,13507.0,62.175926,949.18,6.23,473.0,16.65,4.22022,2747.211674,42.16,100.0,289.43,4.986987,49.82,69.375,24.0,592.93,0.0,0.0,10.566667,5.481073,1814.840144,34.75,100.0,306.08,6.477918,41.07,44.027778,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.14,6.24,5913.0,17.55,4.409307,3022.467734,46.43,100.0,302.81,5.209877,54.86,73.125,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,5.0,1.0,1.0,2.0,999.0,634.0,0.0,1053.0,,,2686.0
20230227.0,2782.8,4.12,6.408462,440.0,6429.0,295.994034,12.229167,4.411925,8304.142235,129.49,14104.0,75.0,298.409596,5.18569,152.2,14544.0,67.939815,924.85,0.0,0.0,16.25,4.37641,2668.74716,42.67,100.0,288.56,5.14359,50.15,67.708333,24.0,939.85,6.06,758.0,16.5,4.309091,2860.621445,42.66,100.0,304.37,5.065657,50.15,68.75,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.1,6.46,5671.0,16.166667,4.551546,2774.77363,44.15,100.0,302.23,5.350515,51.9,67.361111,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,10.0,1.0,1.0,2.0,975.0,990.0,0.0,970.0,,,2935.0
20230228.0,3178.05,4.23,6.199619,473.0,6823.0,295.49849,13.9375,4.235874,9465.732684,141.69,16215.0,75.0,297.847192,4.991031,166.95,16688.0,77.430556,1043.64,0.0,0.0,18.283333,4.128532,3009.649032,45.29,100.0,288.38,4.864175,53.36,76.180556,24.0,1137.45,5.76,2226.0,19.916667,4.087866,3445.56354,48.85,100.0,302.92,4.8159,57.55,82.986111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.96,6.41,4597.0,17.55,4.516619,3010.520112,47.56,100.0,301.97,5.321937,56.04,73.125,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,1.0,1.0,2.0,1097.0,1195.0,0.0,1053.0,,,3345.0
20230301.0,3049.05,3.92,5.9457,458.0,6593.0,296.542632,13.358333,4.171865,9110.531018,133.75,15908.0,75.0,298.799004,4.895508,156.95,16366.0,74.212963,1009.54,0.0,0.0,17.666667,4.056604,2911.51336,43.0,100.0,288.4,4.760377,50.46,73.611111,24.0,1000.39,5.7,2093.0,17.516667,4.102759,3041.785834,43.12,100.0,304.06,4.815414,50.61,72.986111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.11,6.06,4500.0,18.25,4.349772,3157.231824,47.63,100.0,303.84,5.10411,55.89,76.041667,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11.0,1.0,1.0,2.0,1060.0,1051.0,0.0,1095.0,,,3206.0
20230302.0,2442.0,4.24,6.128939,461.0,6918.0,296.764493,10.758333,4.516266,7316.402128,116.61,12818.0,75.0,299.606967,5.422153,140.0,13279.0,59.768519,642.54,0.0,0.0,11.4,5.048246,1852.571328,34.53,100.0,288.32,6.061404,41.46,47.5,24.0,888.47,5.9,1211.0,15.6,4.229701,2699.704942,39.59,100.0,303.86,5.077991,47.53,65.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.99,6.18,5707.0,16.033333,4.41684,2764.125858,42.49,100.0,303.42,5.302495,51.01,66.805556,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,7.0,1.0,1.0,2.0,684.0,936.0,0.0,962.0,,,2582.0
20230303.0,2700.9,4.36,5.954657,521.0,7322.0,296.596079,11.85,4.231364,8078.268752,120.34,14796.0,75.0,299.09544,5.031646,143.1,15317.0,65.833333,852.68,6.1,1145.0,14.95,4.154961,2457.8501,37.27,100.0,288.25,4.940914,44.32,62.291667,24.0,811.38,5.96,466.0,14.25,4.291228,2471.950308,36.69,100.0,304.66,5.101754,43.62,59.375,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.84,5.92,5711.0,18.2,4.247253,3148.468344,46.38,100.0,303.66,5.051282,55.16,75.833333,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,10.0,0.0,0.0,2.0,897.0,855.0,0.0,1092.0,,,2844.0
20230304.0,2791.35,4.75,6.159232,538.0,7712.0,295.904144,12.266667,4.288723,8337.809438,126.26,14887.0,75.0,298.701683,5.185122,152.65,15425.0,68.148148,887.44,6.25,2405.0,15.583333,4.207487,2531.955064,39.34,100.0,285.31,5.086631,47.56,64.930556,24.0,882.24,5.89,361.0,15.5,4.247312,2694.184512,39.5,100.0,305.38,5.135484,47.76,64.583333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.66,6.13,4946.0,17.983333,4.395737,3111.669862,47.43,100.0,304.57,5.31418,57.34,74.930556,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,8.0,1.0,1.0,2.0,935.0,930.0,0.0,1079.0,,,2944.0
20230305.0,2755.65,4.52,5.780051,561.0,7820.0,295.922684,12.0875,4.115822,8231.385365,119.4,15074.0,75.0,298.709392,5.010341,145.35,15635.0,67.152778,877.29,5.77,2594.0,15.35,3.897937,2503.083828,35.9,100.0,285.32,4.745928,43.71,63.958333,24.0,849.18,5.97,352.0,14.933333,4.292411,2593.140966,38.46,100.0,305.37,5.225446,46.82,62.222222,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.17,5.77,4874.0,18.066667,4.154982,3135.160571,45.04,100.0,304.63,5.058118,54.83,75.277778,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,7.0,0.0,0.0,3.0,921.0,896.0,0.0,1084.0,,,2901.0
20230306.0,2877.6,4.76,5.785827,585.0,8227.0,295.825398,12.608333,4.057502,8588.462111,122.78,15642.0,75.0,298.459206,4.904164,148.4,16227.0,70.046296,929.93,5.78,2304.0,16.266667,3.904713,2652.346346,38.11,100.0,285.22,4.720287,46.07,67.777778,24.0,922.16,5.65,384.0,16.166667,4.080412,2814.155672,39.58,100.0,305.17,4.931959,47.84,67.361111,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.51,5.8,5539.0,18.0,4.175,3121.960093,45.09,100.0,304.43,5.04537,54.49,75.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,8.0,0.0,0.0,2.0,976.0,970.0,0.0,1080.0,,,3026.0
20230307.0,3053.85,4.95,5.722543,618.0,8650.0,295.762719,13.391667,4.022091,9123.481331,129.27,16666.0,75.0,298.75342,4.982887,160.15,17284.0,74.398148,993.78,5.74,2689.0,17.4,3.883142,2840.521374,40.54,100.0,285.83,4.810345,50.22,72.5,24.0,966.67,5.64,382.0,16.966667,4.069745,2955.883526,41.43,100.0,305.78,5.04224,51.33,70.694444,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.39,5.72,5579.0,19.2,4.106771,3327.076431,47.31,100.0,304.29,5.087674,58.61,80.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,10.0,0.0,0.0,1.0,1044.0,1018.0,0.0,1152.0,,,3214.0
20230308.0,3210.3,4.56,5.748865,546.0,7932.0,295.416603,14.058333,4.068168,9561.86735,137.26,16702.0,75.0,297.849651,4.851808,163.7,17248.0,78.101852,1046.53,6.04,1488.0,18.333333,4.075455,2983.343071,44.83,100.0,285.07,4.860909,53.47,76.388889,24.0,1007.94,5.6,322.0,17.65,4.043437,3073.007472,42.82,100.0,304.88,4.82153,51.06,73.541667,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.83,5.69,6122.0,20.25,4.083128,3505.516807,49.61,100.0,303.29,4.869959,59.17,84.375,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,13.0,0.0,0.0,1.0,1100.0,1059.0,0.0,1215.0,,,3374.0
20230309.0,3130.35,4.52,5.95913,515.0,7585.0,295.668872,13.675,4.237965,9292.606548,139.09,15973.0,75.0,296.855193,4.620658,151.65,16488.0,75.972222,1097.86,6.04,2962.0,19.15,4.082681,3120.886622,46.91,100.0,284.27,4.450827,51.14,79.791667,24.0,946.23,0.0,0.0,16.566667,4.407445,2880.134874,43.81,100.0,304.38,4.805835,47.77,69.027778,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.26,5.91,4623.0,18.983333,4.246708,3291.585052,48.37,100.0,303.02,4.630378,52.74,79.097222,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,12.0,1.0,1.0,1.0,1149.0,994.0,0.0,1139.0,,,3282.0
20230310.0,3018.45,4.73,6.23846,533.0,7582.0,295.805365,13.3,4.343672,9031.973109,138.65,16132.0,75.0,299.225533,5.43703,173.55,16665.0,73.888889,959.19,6.42,2603.0,16.9,4.317554,2743.858914,43.78,100.0,286.06,5.405325,54.81,70.416667,24.0,952.85,0.0,0.0,16.783333,4.295929,2917.43613,43.26,100.0,306.18,5.377358,54.15,69.930556,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.41,6.15,4979.0,19.516667,4.40649,3370.678065,51.6,100.0,304.65,5.515798,64.59,81.319444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,12.0,4.0,4.0,2.0,1014.0,1007.0,0.0,1171.0,,,3192.0
20230311.0,2852.55,4.66,6.304113,502.0,7392.0,295.842191,12.554167,4.493528,8513.184473,135.39,14768.0,75.0,298.441201,5.325257,160.45,15270.0,69.74537,912.33,6.47,2370.0,16.033333,4.356549,2603.059956,41.91,100.0,285.32,5.163202,49.67,66.805556,24.0,862.25,0.0,0.0,15.216667,4.690033,2634.604875,42.82,100.0,305.55,5.558598,50.75,63.402778,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077.97,6.22,5022.0,18.966667,4.450791,3275.519642,50.65,100.0,303.86,5.275044,60.03,79.027778,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,14.0,0.0,0.0,2.0,962.0,913.0,0.0,1138.0,,,3013.0
20230312.0,2466.45,4.91,6.621713,495.0,7415.0,295.890338,10.929167,4.778117,7390.364196,125.33,12776.0,75.0,299.635679,5.968357,156.55,13271.0,60.717593,790.66,7.02,1814.0,14.0,4.702381,2261.999194,39.5,100.0,286.09,5.87381,49.34,58.333333,24.0,722.5,0.0,0.0,12.85,5.036316,2217.208,38.83,100.0,306.88,6.290532,48.5,53.541667,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.29,6.49,5601.0,16.866667,4.644269,2911.157002,47.0,100.0,305.38,5.801383,58.71,70.277778,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,10.0,1.0,1.0,2.0,840.0,771.0,0.0,1012.0,,,2623.0
20230313.0,2759.4,4.82,6.452477,501.0,7470.0,297.435452,12.2625,5.74244,8250.859446,169.0,14391.0,84.895833,299.009185,6.238532,183.6,14892.0,60.184049,825.9,6.73,2732.0,14.483333,4.565017,2370.66336,39.67,100.0,287.04,4.959724,43.1,60.347222,24.0,707.38,0.0,0.0,12.483333,5.11482,2151.001104,38.31,100.0,304.08,5.556742,41.62,52.013889,24.0,180.78,0.0,0.0,3.766667,18.415929,563.382792,41.62,39.583333,311.64,20.00885,45.22,39.649123,9.5,1045.34,6.28,4738.0,18.316667,4.494995,3165.81219,49.4,100.0,302.85,4.882621,53.66,76.319444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,1.0,1.0,2.0,869.0,749.0,226.0,1099.0,,,2943.0
20230314.0,4185.3,4.47,6.14771,483.0,7271.0,296.970613,18.366667,4.475499,12504.601,197.28,21246.0,100.0,298.774305,5.052178,222.7,21729.0,76.527778,989.13,0.0,0.0,17.383333,4.575264,2846.221575,47.72,100.0,287.75,5.164909,53.87,72.430556,24.0,1082.7,0.0,0.0,19.0,4.452632,3283.07121,50.76,100.0,303.23,5.026316,57.3,79.166667,24.0,1064.66,5.95,4698.0,18.633333,4.226297,3194.192932,47.25,100.0,300.02,4.77102,53.34,77.638889,24.0,1048.8,6.51,2573.0,18.45,4.65673,3181.11528,51.55,100.0,303.31,5.257453,58.2,76.875,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,10.0,1.0,1.0,2.0,1043.0,1140.0,1118.0,1107.0,,,4408.0
20230315.0,4200.3,4.82,6.430954,510.0,7495.0,296.923833,18.433333,4.561483,12536.71808,201.8,21327.0,100.0,298.471968,5.05651,223.7,21837.0,76.805556,1041.72,6.69,530.0,18.283333,4.546035,2994.319968,49.87,100.0,287.44,5.039198,55.28,76.180556,24.0,1080.04,0.0,0.0,18.95,4.519789,3273.06122,51.39,100.0,303.05,5.009675,56.96,78.958333,24.0,1058.92,6.29,4381.0,18.566667,4.460503,3175.065728,49.69,100.0,299.84,4.944345,55.08,77.361111,24.0,1019.63,6.6,2584.0,17.933333,4.725836,3094.271161,50.85,100.0,303.47,5.238848,56.37,74.722222,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,12.0,0.0,0.0,2.0,1097.0,1137.0,1114.0,1076.0,,,4424.0
20230316.0,3138.3,4.82,6.545356,498.0,7364.0,297.643892,13.870833,4.971163,9415.994295,165.49,16345.0,100.0,300.034869,5.728447,190.7,16843.0,57.795139,587.97,8.64,80.0,10.5,5.788889,1694.647134,36.47,100.0,288.22,6.671429,42.03,43.75,24.0,789.96,0.0,0.0,13.95,4.878136,2402.505348,40.83,100.0,304.13,5.620072,47.04,58.125,24.0,894.12,6.35,5290.0,15.716667,4.498409,2686.741188,42.42,100.0,300.49,5.183457,48.88,65.486111,24.0,866.25,6.99,1994.0,15.316667,4.981502,2632.100625,45.78,100.0,303.85,5.739935,52.75,63.819444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,13.0,4.0,4.0,2.0,630.0,837.0,943.0,919.0,,,3329.0
