时间,库存合计(万吨),新沙港库存(万吨),潮州亚太(万吨),新港库存(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-03-11,152.00,94.00,,0.00,1984,2017-03-11 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-03-10,162.00,97.00,,0.00,1985,2017-03-10 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-03-09,183.80,99.80,,0.00,1986,2017-03-09 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-03-08,140.00,90.00,,0.00,1987,2017-03-08 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-03-07,137.00,87.00,,0.00,1988,2017-03-07 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-03-06,142.00,85.00,,0.00,1989,2017-03-06 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-03-05,140.00,83.00,,0.00,1990,2017-03-05 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-03-04,137.00,80.00,,0.00,1991,2017-03-04 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-03-03,134.00,77.00,,0.00,1992,2017-03-03 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-03-02,126.00,72.00,,0.00,1993,2017-03-02 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-03-01,133.00,77.00,,0.00,1994,2017-03-01 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-28,129.00,76.00,,0.00,1995,2017-02-28 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-27,127.13,75.00,,0.13,1996,2017-02-27 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-26,130.35,80.00,,0.35,1997,2017-02-26 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-25,129.50,84.00,,0.50,1998,2017-02-25 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-24,123.70,83.00,,0.70,1999,2017-02-24 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-23,121.73,84.00,,0.73,2000,2017-02-23 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-22,116.00,84.00,,1.00,2001,2017-02-22 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-21,138.19,71.00,,1.19,2002,2017-02-21 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-20,104.19,65.00,,1.19,2003,2017-02-20 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-19,108.19,71.00,,1.19,2004,2017-02-19 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-18,111.19,75.00,,1.19,2005,2017-02-18 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-17,119.19,82.00,,1.19,2006,2017-02-17 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-16,123.21,83.00,,1.21,2007,2017-02-16 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-15,123.90,82.00,,0.90,2008,2017-02-15 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-14,114.00,76.00,,1.00,2009,2017-02-14 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-13,125.07,69.00,,1.07,2010,2017-02-13 00:00:00,1,0,2024-07-20 10:43:05,0,2024-07-20 10:43:05,,,
2017-02-12,125.09,71.00,,1.09,2011,2017-02-12 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-02-11,126.10,75.00,,1.10,2012,2017-02-11 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-02-10,125.21,77.00,,1.21,2013,2017-02-10 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-02-09,123.50,76.00,,1.50,2014,2017-02-09 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-02-08,118.59,78.00,,1.59,2015,2017-02-08 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-02-07,130.85,84.00,,0.85,2016,2017-02-07 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-02-06,123.89,80.00,,0.89,2017,2017-02-06 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-02-05,139.81,84.00,,0.81,2018,2017-02-05 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-02-04,143.76,80.00,,0.76,2019,2017-02-04 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-22,89.62,55.00,,6.62,2020,2017-01-22 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-21,93.84,57.00,,6.84,2021,2017-01-21 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-20,98.80,61.00,,6.80,2022,2017-01-20 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-19,92.25,51.00,,7.25,2023,2017-01-19 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-18,88.41,47.00,,7.41,2024,2017-01-18 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-17,94.71,52.00,,7.71,2025,2017-01-17 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-16,103.76,57.66,,8.10,2026,2017-01-16 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-15,96.88,58.09,,5.79,2027,2017-01-15 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-14,99.51,59.53,,5.98,2028,2017-01-14 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-13,99.99,58.00,,5.99,2029,2017-01-13 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-12,105.14,67.00,,6.14,2030,2017-01-12 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-11,97.84,58.00,,6.84,2031,2017-01-11 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-10,154.48,85.00,,7.48,2032,2017-01-10 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-06,135.29,85.00,,8.29,2033,2017-01-06 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-05,138.87,87.00,,8.87,2034,2017-01-05 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-04,134.46,85.00,,9.46,2035,2017-01-04 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-03,150.05,93.00,,8.05,2036,2017-01-03 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-02,154.85,97.00,,7.85,2037,2017-01-02 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2017-01-01,161.46,102.00,,7.46,2038,2017-01-01 00:00:00,1,0,2024-07-20 10:43:08,0,2024-07-20 10:43:08,,,
2024-07-31,328.00,183.00,90.00,55.00,5245,2024-07-31 00:00:00,1,0,2024-08-01 10:39:35,0,2024-08-01 10:39:35,,,
2024-07-30,335.00,187.00,90.00,58.00,5246,2024-07-30 00:00:00,1,0,2024-08-01 10:39:35,0,2024-08-01 10:39:35,,,
2024-07-29,341.70,189.00,92.70,60.00,5247,2024-07-29 00:00:00,1,0,2024-08-01 10:39:35,0,2024-08-01 10:39:35,,,
2024-07-26,341.90,187.50,92.40,62.00,5248,2024-07-26 00:00:00,1,0,2024-08-01 10:39:35,0,2024-08-01 10:39:35,,,
2024-07-25,339.60,187.00,91.60,61.00,5249,2024-07-25 00:00:00,1,0,2024-08-01 10:39:35,0,2024-08-01 10:39:35,,,
2024-07-24,339.00,188.00,91.00,60.00,5250,2024-07-24 00:00:00,1,0,2024-08-01 10:39:35,0,2024-08-01 10:39:35,,,
2024-07-23,335.80,186.80,92.00,57.00,5251,2024-07-23 00:00:00,1,0,2024-08-01 10:39:35,0,2024-08-01 10:39:35,,,
2024-07-22,334.60,185.00,91.60,58.00,5252,2024-07-22 00:00:00,1,0,2024-08-01 10:39:35,0,2024-08-01 10:39:35,,,
2024-07-19,331.50,182.00,90.50,59.00,5253,2024-07-19 00:00:00,1,0,2024-08-01 10:39:35,0,2024-08-01 10:39:35,,,
2024-07-17,341.80,187.00,92.80,62.00,5254,2024-07-17 00:00:00,1,0,2024-08-01 10:39:35,0,2024-08-01 10:39:35,,,
2024-11-06,285.70,176.00,53.90,55.80,5255,2024-11-06 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-11-05,283.50,175.00,52.00,56.50,5256,2024-11-05 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-11-04,289.60,177.00,53.10,59.50,5257,2024-11-04 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-11-01,288.70,178.00,51.90,58.80,5258,2024-11-01 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-31,293.50,179.00,55.40,59.10,5259,2024-10-31 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-30,296.20,182.00,56.60,57.60,5260,2024-10-30 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-29,296.00,180.00,57.10,58.90,5261,2024-10-29 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-28,276.70,169.00,50.90,56.80,5262,2024-10-28 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-25,279.90,174.00,51.90,54.00,5263,2024-10-25 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-24,285.80,176.00,52.60,57.20,5264,2024-10-24 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-23,283.10,175.00,52.00,56.10,5265,2024-10-23 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-22,286.00,177.00,51.80,57.20,5266,2024-10-22 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-21,285.90,175.00,52.30,58.60,5267,2024-10-21 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-18,292.00,181.00,54.20,56.80,5268,2024-10-18 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-17,287.60,178.00,51.60,58.00,5269,2024-10-17 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-16,291.80,179.00,53.20,59.60,5270,2024-10-16 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-15,295.90,182.00,55.10,58.80,5271,2024-10-15 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-14,289.60,179.00,59.00,51.60,5272,2024-10-14 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-12,292.90,183.00,60.30,49.60,5273,2024-10-12 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-11,295.50,185.00,63.70,46.80,5274,2024-10-11 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-10,287.00,183.00,61.80,42.20,5275,2024-10-10 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-09,290.80,180.00,65.00,45.80,5276,2024-10-09 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-10-08,292.50,182.00,62.20,48.30,5277,2024-10-08 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-09-30,306.30,185.00,68.10,53.20,5278,2024-09-30 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-09-29,303.20,183.00,66.00,54.20,5279,2024-09-29 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-09-27,304.30,180.00,67.50,56.80,5280,2024-09-27 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-09-26,304.80,185.00,66.80,53.00,5281,2024-09-26 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-09-25,306.50,186.00,65.20,55.30,5282,2024-09-25 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-09-24,310.30,188.00,66.10,56.20,5283,2024-09-24 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-09-23,302.70,185.00,62.40,55.30,5284,2024-09-23 00:00:00,1,0,2024-11-07 01:40:47,0,2024-11-07 01:40:47,,,
2024-09-20,304.30,188.00,66.20,50.10,5285,2024-09-20 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-19,306.10,190.00,66.60,49.50,5286,2024-09-19 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-18,293.00,185.00,62.20,45.80,5287,2024-09-18 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-14,288.10,180.00,60.10,48.00,5288,2024-09-14 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-13,286.80,175.00,62.80,49.00,5289,2024-09-13 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-12,283.10,168.00,65.10,50.00,5290,2024-09-12 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-11,281.40,163.00,68.40,50.00,5291,2024-09-11 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-10,277.10,155.00,70.10,52.00,5292,2024-09-10 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-09,280.80,158.00,71.80,51.00,5293,2024-09-09 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-06,281.30,159.00,72.30,50.00,5294,2024-09-06 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-05,278.20,155.00,70.20,53.00,5295,2024-09-05 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-04,282.20,154.00,73.20,55.00,5296,2024-09-04 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-03,279.20,155.00,73.20,51.00,5297,2024-09-03 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-09-02,281.10,156.00,76.10,49.00,5298,2024-09-02 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-30,285.30,158.00,77.30,50.00,5299,2024-08-30 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-29,286.70,160.00,75.70,51.00,5300,2024-08-29 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-28,282.40,160.00,72.40,50.00,5301,2024-08-28 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-27,284.80,162.00,70.80,52.00,5302,2024-08-27 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-26,286.10,161.00,75.10,50.00,5303,2024-08-26 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-23,283.30,162.00,71.30,50.00,5304,2024-08-23 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-22,287.00,160.00,74.00,53.00,5305,2024-08-22 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-21,295.00,166.00,76.00,53.00,5306,2024-08-21 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-20,294.00,165.00,77.00,52.00,5307,2024-08-20 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-19,308.00,171.00,80.00,57.00,5308,2024-08-19 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-16,307.00,170.00,81.00,56.00,5309,2024-08-16 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-15,309.00,172.00,82.00,55.00,5310,2024-08-15 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-14,313.00,174.00,83.00,56.00,5311,2024-08-14 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-13,311.00,174.00,82.00,55.00,5312,2024-08-13 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-12,311.00,173.00,83.00,55.00,5313,2024-08-12 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-09,310.00,170.00,82.00,58.00,5314,2024-08-09 00:00:00,1,0,2024-11-07 01:40:50,0,2024-11-07 01:40:50,,,
2024-08-08,311.00,172.00,82.00,57.00,5315,2024-08-08 00:00:00,1,0,2024-11-07 01:40:53,0,2024-11-07 01:40:53,,,
2024-08-07,314.00,174.00,85.00,55.00,5316,2024-08-07 00:00:00,1,0,2024-11-07 01:40:53,0,2024-11-07 01:40:53,,,
2024-08-06,310.50,175.00,82.50,53.00,5317,2024-08-06 00:00:00,1,0,2024-11-07 01:40:53,0,2024-11-07 01:40:53,,,
2024-08-05,330.70,182.00,90.70,58.00,5318,2024-08-05 00:00:00,1,0,2024-11-07 01:40:53,0,2024-11-07 01:40:53,,,
2024-08-02,317.00,177.00,85.00,55.00,5319,2024-08-02 00:00:00,1,0,2024-11-07 01:40:53,0,2024-11-07 01:40:53,,,
2024-08-01,317.30,178.00,87.30,52.00,5320,2024-08-01 00:00:00,1,0,2024-11-07 01:40:53,0,2024-11-07 01:40:53,,,
2024-11-07,283.10,174.00,51.50,57.60,5321,2024-11-07 00:00:00,1,0,2024-11-07 23:15:15,0,2024-11-07 23:15:15,,,
2024-11-08,290.90,179.00,53.30,58.60,5322,2024-11-08 00:00:00,1,0,2024-11-08 23:15:49,0,2024-11-08 23:15:49,,,
2024-11-11,291.10,178.00,54.80,58.30,5323,2024-11-11 00:00:00,1,0,2024-11-11 23:16:27,0,2024-11-11 23:16:27,,,
2024-11-12,288.70,177.00,52.80,58.90,5324,2024-11-12 00:00:00,1,0,2024-11-12 23:16:56,0,2024-11-12 23:16:56,,,
2024-11-13,284.50,176.00,51.00,57.50,5325,2024-11-13 00:00:00,1,0,2024-11-13 23:15:24,0,2024-11-13 23:15:24,,,
2024-11-14,286.70,177.00,50.60,59.10,5326,2024-11-14 00:00:00,1,0,2024-11-14 23:15:07,0,2024-11-14 23:15:07,,,
2024-11-15,288.60,179.00,51.70,57.90,5327,2024-11-15 00:00:00,1,0,2024-11-15 23:16:01,0,2024-11-15 23:16:01,,,
2024-11-18,288.30,175.00,53.80,59.50,5328,2024-11-18 00:00:00,1,0,2024-11-18 23:15:30,0,2024-11-18 23:15:30,,,
2024-11-19,284.70,173.00,53.10,58.60,5329,2024-11-19 00:00:00,1,0,2024-11-19 23:15:13,0,2024-11-19 23:15:13,,,
2024-11-20,282.30,172.00,52.40,57.90,5330,2024-11-20 00:00:00,1,0,2024-11-20 23:15:24,0,2024-11-20 23:15:24,,,
2024-11-21,282.10,174.00,51.90,56.20,5331,2024-11-21 00:00:00,1,0,2024-11-21 23:15:23,0,2024-11-21 23:15:23,,,
2024-11-22,285.40,175.00,53.60,56.80,5332,2024-11-22 00:00:00,1,0,2024-11-22 23:16:09,0,2024-11-22 23:16:09,,,
2024-11-25,286.90,176.00,52.90,58.00,5333,2024-11-25 00:00:00,1,0,2024-11-25 23:15:47,0,2024-11-25 23:15:47,,,
2024-11-26,277.80,169.00,51.50,57.30,5334,2024-11-26 00:00:00,1,0,2024-11-26 23:15:34,0,2024-11-26 23:15:34,,,
2024-11-27,286.10,173.00,53.50,59.60,5335,2024-11-27 00:00:00,1,0,2024-11-27 23:15:25,0,2024-11-27 23:15:25,,,
2024-11-28,289.90,177.00,54.20,58.70,5336,2024-11-28 00:00:00,1,0,2024-11-28 23:15:31,0,2024-11-28 23:15:31,,,
2024-11-29,281.70,172.00,52.10,57.60,5337,2024-11-29 00:00:00,1,0,2024-11-29 23:15:50,0,2024-11-29 23:15:50,,,
2024-12-02,284.70,175.00,52.90,56.80,5338,2024-12-02 00:00:00,1,0,2024-12-02 23:16:54,0,2024-12-02 23:16:54,,,
2024-12-03,281.00,170.00,53.20,57.80,5339,2024-12-03 00:00:00,1,0,2024-12-03 23:15:21,0,2024-12-03 23:15:21,,,
2024-12-04,282.10,174.00,51.00,57.10,5340,2024-12-04 00:00:00,1,0,2024-12-04 23:15:35,0,2024-12-04 23:15:35,,,
2024-12-05,284.30,176.00,51.80,56.50,5341,2024-12-05 00:00:00,1,0,2024-12-05 23:16:23,0,2024-12-05 23:16:23,,,
2024-12-06,303.50,188.00,56.90,58.60,5342,2024-12-06 00:00:00,1,0,2024-12-06 23:16:23,0,2024-12-06 23:16:23,,,
2024-12-09,272.10,165.00,51.90,55.20,5343,2024-12-09 00:00:00,1,0,2024-12-09 23:16:40,0,2024-12-09 23:16:40,,,
2024-12-10,265.90,161.00,51.20,53.70,5344,2024-12-10 00:00:00,1,0,2024-12-10 23:15:01,0,2024-12-10 23:15:01,,,
2024-12-11,266.40,163.00,50.60,52.80,5345,2024-12-11 00:00:00,1,0,2024-12-11 23:15:33,0,2024-12-11 23:15:33,,,
2024-12-12,262.10,160.00,50.00,52.10,5346,2024-12-12 00:00:00,1,0,2024-12-12 23:15:23,0,2024-12-12 23:15:23,,,
2024-12-13,260.10,158.00,50.80,51.30,5347,2024-12-13 00:00:00,1,0,2024-12-13 23:15:37,0,2024-12-13 23:15:37,,,
2024-12-16,258.00,155.00,50.10,52.90,5348,2024-12-16 00:00:00,1,0,2024-12-16 23:16:43,0,2024-12-16 23:16:43,,,
2024-12-17,256.80,153.00,51.30,52.50,5349,2024-12-17 00:00:00,1,0,2024-12-17 23:15:19,0,2024-12-17 23:15:19,,,
2024-12-18,254.00,152.00,50.20,51.80,5350,2024-12-18 00:00:00,1,0,2024-12-18 23:16:16,0,2024-12-18 23:16:16,,,
2024-12-19,246.00,145.00,49.60,51.40,5351,2024-12-19 00:00:00,1,0,2024-12-19 23:15:06,0,2024-12-19 23:15:06,,,
2024-12-20,247.50,147.00,49.50,51.00,5352,2024-12-20 00:00:00,1,0,2024-12-20 23:16:06,0,2024-12-20 23:16:06,,,
2024-12-23,244.30,145.00,48.80,50.50,5353,2024-12-23 00:00:00,1,0,2024-12-23 23:15:06,0,2024-12-23 23:15:06,,,
2024-12-24,243.40,143.00,48.50,51.90,5354,2024-12-24 00:00:00,1,0,2024-12-24 23:16:07,0,2024-12-24 23:16:07,,,
2024-12-25,244.00,144.00,47.70,52.30,5355,2024-12-25 00:00:00,1,0,2024-12-25 23:15:11,0,2024-12-25 23:15:11,,,
2024-12-26,242.60,142.00,47.40,53.20,5356,2024-12-26 00:00:00,1,0,2024-12-26 23:15:15,0,2024-12-26 23:15:15,,,
2024-12-27,242.70,142.00,46.90,53.80,5357,2024-12-27 00:00:00,1,0,2024-12-27 23:15:29,0,2024-12-27 23:15:29,,,
2024-12-30,244.20,146.00,46.20,52.00,5358,2024-12-30 00:00:00,1,0,2024-12-30 23:16:46,0,2024-12-30 23:16:46,,,
2024-12-31,240.00,141.00,46.50,52.50,5359,2024-12-31 00:00:00,1,0,2024-12-31 23:15:23,0,2024-12-31 23:15:23,,,
2025-01-03,234.10,135.00,47.60,51.50,5360,2025-01-03 00:00:00,1,0,2025-01-03 23:15:46,0,2025-01-03 23:15:46,,,
2025-01-02,236.30,137.00,47.20,52.10,5361,2025-01-02 00:00:00,1,0,2025-01-03 23:15:46,0,2025-01-03 23:15:46,,,
2025-01-06,230.40,132.00,46.50,51.90,5362,2025-01-06 00:00:00,1,0,2025-01-06 23:15:44,0,2025-01-06 23:15:44,,,
2025-01-07,233.30,136.00,46.20,51.10,5363,2025-01-07 00:00:00,1,0,2025-01-07 23:15:22,0,2025-01-07 23:15:22,,,
2025-01-09,223.00,127.00,45.20,50.80,5364,2025-01-09 00:00:00,1,0,2025-01-09 23:15:24,0,2025-01-09 23:15:24,,,
2025-01-08,216.50,121.00,45.00,50.50,5365,2025-01-08 00:00:00,1,0,2025-01-09 23:15:24,0,2025-01-09 23:15:24,,,
2025-01-10,220.90,125.00,45.50,50.40,5366,2025-01-10 00:00:00,1,0,2025-01-10 23:15:39,0,2025-01-10 23:15:39,,,
2025-01-13,221.00,123.00,45.80,52.20,5367,2025-01-13 00:00:00,1,0,2025-01-13 23:15:32,0,2025-01-13 23:15:32,,,
2025-01-14,219.90,121.00,46.30,52.60,5368,2025-01-14 00:00:00,1,0,2025-01-14 23:16:08,0,2025-01-14 23:16:08,,,
2025-01-15,218.00,119.00,46.10,52.90,5369,2025-01-15 00:00:00,1,0,2025-01-15 23:16:38,0,2025-01-15 23:16:38,,,
2025-01-16,212.60,115.00,45.60,52.00,5370,2025-01-16 00:00:00,1,0,2025-01-16 23:14:45,0,2025-01-16 23:14:45,,,
2025-01-17,210.20,113.00,45.40,51.80,5371,2025-01-17 00:00:00,1,0,2025-01-17 23:15:44,0,2025-01-17 23:15:44,,,
2025-02-10,202.50,106.00,45.30,51.20,5372,2025-02-10 00:00:00,1,0,2025-02-10 23:15:48,0,2025-02-10 23:15:48,,,
2025-02-09,205.10,108.00,45.60,51.50,5373,2025-02-09 00:00:00,1,0,2025-02-10 23:15:48,0,2025-02-10 23:15:48,,,
2025-01-24,209.00,111.00,45.90,52.10,5374,2025-01-24 00:00:00,1,0,2025-02-10 23:15:48,0,2025-02-10 23:15:48,,,
2025-01-22,210.60,112.00,46.10,52.50,5375,2025-01-22 00:00:00,1,0,2025-02-10 23:15:48,0,2025-02-10 23:15:48,,,
2025-02-11,205.10,109.00,45.10,51.00,5376,2025-02-11 00:00:00,1,0,2025-02-11 23:15:10,0,2025-02-11 23:15:10,,,
2025-02-12,207.80,111.00,45.50,51.30,5377,2025-02-12 00:00:00,1,0,2025-02-12 23:15:19,0,2025-02-12 23:15:19,,,
2025-02-13,212.30,116.00,45.20,51.10,5378,2025-02-13 00:00:00,1,0,2025-02-13 23:15:02,0,2025-02-13 23:15:02,,,
