时间,数据项目,航线名称,载重,本期(点),上期(点),环比增减(点),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2020-05-29,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1205.24,1241.10,-35.86,-2.89%,2518,2020-05-29 00:00:00,1,0,2024-07-20 09:12:04,0,2024-07-20 09:12:04,,,
2020-05-29,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),790.74,821.26,-30.52,-3.72%,2519,2020-05-29 00:00:00,1,0,2024-07-20 09:12:04,0,2024-07-20 09:12:04,,,
2020-05-29,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1091.44,1132.33,-40.89,-3.61%,2520,2020-05-29 00:00:00,1,0,2024-07-20 09:12:04,0,2024-07-20 09:12:04,,,
2020-05-22,散货运价综合指数,,,1073.30,1047.07,26.23,2.51%,2521,2020-05-22 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-22,煤炭货种运价指数,,,1100.75,1070.32,30.43,2.84%,2522,2020-05-22 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-22,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),965.36,948.75,16.61,1.75%,2523,2020-05-22 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-22,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),771.47,754.75,16.72,2.22%,2524,2020-05-22 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-22,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1111.83,1046.67,65.16,6.23%,2525,2020-05-22 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-22,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1131.00,1098.76,32.24,2.93%,2526,2020-05-22 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-22,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1126.36,1104.23,22.13,2.%,2527,2020-05-22 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-22,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1120.67,1094.21,26.46,2.42%,2528,2020-05-22 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-22,煤炭运价分航线指数,天津-上海,(2-3万DWT),1113.86,1092.07,21.79,2.%,2529,2020-05-22 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-22,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1241.10,1159.61,81.49,7.03%,2530,2020-05-22 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-22,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),821.26,796.01,25.25,3.17%,2531,2020-05-22 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-22,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1132.33,1102.42,29.91,2.71%,2532,2020-05-22 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-15,散货运价综合指数,,,1047.07,970.20,76.87,7.92%,2533,2020-05-15 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-15,煤炭货种运价指数,,,1070.32,962.69,107.63,11.18%,2534,2020-05-15 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-15,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),948.75,856.88,91.87,10.72%,2535,2020-05-15 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-15,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),754.75,687.71,67.04,9.75%,2536,2020-05-15 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-15,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1046.67,953.51,93.16,9.77%,2537,2020-05-15 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-15,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1098.76,963.75,135.01,14.01%,2538,2020-05-15 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-15,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1104.23,1013.56,90.67,8.95%,2539,2020-05-15 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-15,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1094.21,981.91,112.30,11.44%,2540,2020-05-15 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-15,煤炭运价分航线指数,天津-上海,(2-3万DWT),1092.07,1001.02,91.05,9.1%,2541,2020-05-15 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-15,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1159.61,1075.20,84.41,7.85%,2542,2020-05-15 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-15,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),796.01,701.16,94.85,13.53%,2543,2020-05-15 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-15,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1102.42,973.09,129.33,13.29%,2544,2020-05-15 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-08,散货运价综合指数,,,970.20,955.28,14.92,1.56%,2545,2020-05-08 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-08,煤炭货种运价指数,,,962.69,944.44,18.25,1.93%,2546,2020-05-08 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-08,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),856.88,829.49,27.39,3.3%,2547,2020-05-08 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-08,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),687.71,678.84,8.87,1.31%,2548,2020-05-08 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-08,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),953.51,972.31,-18.80,-1.93%,2549,2020-05-08 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-08,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),963.75,933.73,30.02,3.22%,2550,2020-05-08 00:00:00,1,0,2024-07-20 09:12:07,0,2024-07-20 09:12:07,,,
2020-05-08,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1013.56,1009.16,4.40,0.44%,2551,2020-05-08 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-05-08,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),981.91,966.42,15.49,1.6%,2552,2020-05-08 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-05-08,煤炭运价分航线指数,天津-上海,(2-3万DWT),1001.02,986.37,14.65,1.49%,2553,2020-05-08 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-05-08,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1075.20,1081.53,-6.33,-0.59%,2554,2020-05-08 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-05-08,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),701.16,688.84,12.32,1.79%,2555,2020-05-08 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-05-08,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),973.09,953.72,19.37,2.03%,2556,2020-05-08 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-30,散货运价综合指数,,,955.28,951.89,3.39,0.36%,2557,2020-04-30 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-30,煤炭货种运价指数,,,944.44,938.41,6.03,0.64%,2558,2020-04-30 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-30,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),829.49,822.15,7.34,0.89%,2559,2020-04-30 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-30,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),678.84,677.14,1.70,0.25%,2560,2020-04-30 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-30,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),972.31,931.85,40.46,4.34%,2561,2020-04-30 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-30,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),933.73,934.70,-0.97,-0.1%,2562,2020-04-30 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-30,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1009.16,1019.37,-10.21,-1.%,2563,2020-04-30 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-30,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),966.42,955.91,10.51,1.1%,2564,2020-04-30 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-30,煤炭运价分航线指数,天津-上海,(2-3万DWT),986.37,989.11,-2.74,-0.28%,2565,2020-04-30 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-30,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1081.53,1036.86,44.67,4.31%,2566,2020-04-30 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-30,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),688.84,682.93,5.91,0.87%,2567,2020-04-30 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-30,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),953.72,946.67,7.05,0.74%,2568,2020-04-30 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-24,散货运价综合指数,,,951.89,902.97,48.92,5.42%,2569,2020-04-24 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-24,煤炭货种运价指数,,,938.41,873.85,64.56,7.39%,2570,2020-04-24 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-24,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),822.15,769.84,52.31,6.79%,2571,2020-04-24 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-24,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),677.14,637.40,39.74,6.23%,2572,2020-04-24 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-24,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),931.85,895.40,36.45,4.07%,2573,2020-04-24 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-24,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),934.70,841.54,93.16,11.07%,2574,2020-04-24 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-24,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1019.37,968.99,50.38,5.2%,2575,2020-04-24 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-24,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),955.91,894.72,61.19,6.84%,2576,2020-04-24 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-24,煤炭运价分航线指数,天津-上海,(2-3万DWT),989.11,938.54,50.57,5.39%,2577,2020-04-24 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-24,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1036.86,998.22,38.64,3.87%,2578,2020-04-24 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-24,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),682.93,630.73,52.20,8.28%,2579,2020-04-24 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-24,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),946.67,866.29,80.38,9.28%,2580,2020-04-24 00:00:00,1,0,2024-07-20 09:12:10,0,2024-07-20 09:12:10,,,
2020-04-17,散货运价综合指数,,,902.97,905.51,-2.54,-0.28%,2581,2020-04-17 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-17,煤炭货种运价指数,,,873.85,879.46,-5.61,-0.64%,2582,2020-04-17 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-17,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),769.84,770.33,-0.49,-0.06%,2583,2020-04-17 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-17,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),637.40,639.84,-2.44,-0.38%,2584,2020-04-17 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-17,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),895.40,884.20,11.20,1.27%,2585,2020-04-17 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-17,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),841.54,849.56,-8.02,-0.94%,2586,2020-04-17 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-17,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),968.99,975.44,-6.45,-0.66%,2587,2020-04-17 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-17,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),894.72,903.57,-8.85,-0.98%,2588,2020-04-17 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-17,煤炭运价分航线指数,天津-上海,(2-3万DWT),938.54,945.92,-7.38,-0.78%,2589,2020-04-17 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-17,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),998.22,1007.79,-9.57,-0.95%,2590,2020-04-17 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-17,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),630.73,634.91,-4.18,-0.66%,2591,2020-04-17 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-17,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),866.29,875.21,-8.92,-1.02%,2592,2020-04-17 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-10,散货运价综合指数,,,905.51,907.22,-1.71,-0.19%,2593,2020-04-10 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-10,煤炭货种运价指数,,,879.46,882.88,-3.42,-0.39%,2594,2020-04-10 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-10,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),770.33,771.92,-1.59,-0.21%,2595,2020-04-10 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-10,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),639.84,640.22,-0.38,-0.06%,2596,2020-04-10 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-10,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),884.20,888.10,-3.90,-0.44%,2597,2020-04-10 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-10,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),849.56,854.58,-5.02,-0.59%,2598,2020-04-10 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-10,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),975.44,977.91,-2.47,-0.25%,2599,2020-04-10 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-10,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),903.57,901.16,2.41,0.27%,2600,2020-04-10 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-10,煤炭运价分航线指数,天津-上海,(2-3万DWT),945.92,950.43,-4.51,-0.47%,2601,2020-04-10 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-10,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1007.79,1007.13,0.66,0.07%,2602,2020-04-10 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-10,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),634.91,638.16,-3.25,-0.51%,2603,2020-04-10 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-10,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),875.21,882.26,-7.05,-0.8%,2604,2020-04-10 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-03,散货运价综合指数,,,907.22,905.34,1.88,0.21%,2605,2020-04-03 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-03,煤炭货种运价指数,,,882.88,881.69,1.19,0.13%,2606,2020-04-03 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-03,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),771.92,773.05,-1.13,-0.15%,2607,2020-04-03 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-03,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),640.22,635.95,4.27,0.67%,2608,2020-04-03 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-03,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),888.10,888.21,-0.11,-0.01%,2609,2020-04-03 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-03,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),854.58,859.08,-4.50,-0.52%,2610,2020-04-03 00:00:00,1,0,2024-07-20 09:12:13,0,2024-07-20 09:12:13,,,
2020-04-03,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),977.91,970.97,6.94,0.71%,2611,2020-04-03 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-04-03,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),901.16,892.88,8.28,0.93%,2612,2020-04-03 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-04-03,煤炭运价分航线指数,天津-上海,(2-3万DWT),950.43,953.98,-3.55,-0.37%,2613,2020-04-03 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-04-03,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1007.13,1003.08,4.05,0.4%,2614,2020-04-03 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-04-03,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),638.16,633.53,4.63,0.73%,2615,2020-04-03 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-04-03,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),882.26,881.73,0.53,0.06%,2616,2020-04-03 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-27,散货运价综合指数,,,905.34,901.34,4.00,0.44%,2617,2020-03-27 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-27,煤炭货种运价指数,,,881.69,875.59,6.10,0.7%,2618,2020-03-27 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-27,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),773.05,769.33,3.72,0.48%,2619,2020-03-27 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-27,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),635.95,632.05,3.90,0.62%,2620,2020-03-27 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-27,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),888.21,873.12,15.09,1.73%,2621,2020-03-27 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-27,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),859.08,852.97,6.11,0.72%,2622,2020-03-27 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-27,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),970.97,963.20,7.77,0.81%,2623,2020-03-27 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-27,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),892.88,888.19,4.69,0.53%,2624,2020-03-27 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-27,煤炭运价分航线指数,天津-上海,(2-3万DWT),953.98,945.24,8.74,0.92%,2625,2020-03-27 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-27,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1003.08,1000.26,2.82,0.28%,2626,2020-03-27 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-27,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),633.53,629.88,3.65,0.58%,2627,2020-03-27 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-27,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),881.73,876.91,4.82,0.55%,2628,2020-03-27 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-20,散货运价综合指数,,,901.34,901.18,0.16,0.02%,2629,2020-03-20 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-20,煤炭货种运价指数,,,875.59,873.37,2.22,0.25%,2630,2020-03-20 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-20,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),769.33,767.35,1.98,0.26%,2631,2020-03-20 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-20,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),632.05,632.10,-0.05,-0.01%,2632,2020-03-20 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-20,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),873.12,867.56,5.56,0.64%,2633,2020-03-20 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-20,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),852.97,850.11,2.86,0.34%,2634,2020-03-20 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-20,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),963.20,960.60,2.60,0.27%,2635,2020-03-20 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-20,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),888.19,887.51,0.68,0.08%,2636,2020-03-20 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-20,煤炭运价分航线指数,天津-上海,(2-3万DWT),945.24,943.19,2.05,0.22%,2637,2020-03-20 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-20,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1000.26,998.96,1.30,0.13%,2638,2020-03-20 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-20,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),629.88,629.05,0.83,0.13%,2639,2020-03-20 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-20,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),876.91,875.06,1.85,0.21%,2640,2020-03-20 00:00:00,1,0,2024-07-20 09:12:17,0,2024-07-20 09:12:17,,,
2020-03-13,散货运价综合指数,,,901.18,905.09,-3.91,-0.43%,2641,2020-03-13 00:00:00,1,0,2024-07-20 09:12:19,0,2024-07-20 09:12:19,,,
2020-03-13,煤炭货种运价指数,,,873.37,876.92,-3.55,-0.4%,2642,2020-03-13 00:00:00,1,0,2024-07-20 09:12:19,0,2024-07-20 09:12:19,,,
2020-03-13,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),767.35,769.79,-2.44,-0.32%,2643,2020-03-13 00:00:00,1,0,2024-07-20 09:12:19,0,2024-07-20 09:12:19,,,
2020-03-13,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),632.10,634.82,-2.72,-0.43%,2644,2020-03-13 00:00:00,1,0,2024-07-20 09:12:19,0,2024-07-20 09:12:19,,,
2020-03-13,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),867.56,873.09,-5.53,-0.63%,2645,2020-03-13 00:00:00,1,0,2024-07-20 09:12:19,0,2024-07-20 09:12:19,,,
2020-03-13,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),850.11,855.62,-5.51,-0.64%,2646,2020-03-13 00:00:00,1,0,2024-07-20 09:12:19,0,2024-07-20 09:12:19,,,
2020-03-13,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),960.60,965.41,-4.81,-0.5%,2647,2020-03-13 00:00:00,1,0,2024-07-20 09:12:19,0,2024-07-20 09:12:19,,,
2020-03-13,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),887.51,890.13,-2.62,-0.29%,2648,2020-03-13 00:00:00,1,0,2024-07-20 09:12:19,0,2024-07-20 09:12:19,,,
2020-03-13,煤炭运价分航线指数,天津-上海,(2-3万DWT),943.19,946.64,-3.45,-0.36%,2649,2020-03-13 00:00:00,1,0,2024-07-20 09:12:19,0,2024-07-20 09:12:19,,,
2020-03-13,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),998.96,1003.09,-4.13,-0.41%,2650,2020-03-13 00:00:00,1,0,2024-07-20 09:12:19,0,2024-07-20 09:12:19,,,
