时间,数据项目,本期(元/吨),环比增减(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2021-08-27,长协4500,671.00,0.00,0.00,129,2021-08-27 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-27,现货5500,1099.00,8.00,0.73,130,2021-08-27 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-27,现货5000,990.00,11.00,1.12,131,2021-08-27 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-27,现货4500,795.00,5.00,0.63,132,2021-08-27 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-20,长协5500,818.00,0.00,0.00,133,2021-08-20 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-20,长协5000,711.00,0.00,0.00,134,2021-08-20 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-20,长协4500,671.00,3.00,0.45,135,2021-08-20 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-20,现货5500,1091.00,0.00,0.00,136,2021-08-20 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-20,现货5000,979.00,1.00,0.10,137,2021-08-20 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-20,现货4500,790.00,-3.00,-0.38,138,2021-08-20 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-13,长协5500,818.00,0.00,0.00,139,2021-08-13 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-13,长协5000,711.00,2.00,0.28,140,2021-08-13 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-13,长协4500,668.00,0.00,0.00,141,2021-08-13 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-13,现货5500,1091.00,19.00,1.77,142,2021-08-13 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-13,现货5000,978.00,26.00,2.73,143,2021-08-13 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-13,现货4500,793.00,28.00,3.66,144,2021-08-13 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-06,长协5500,818.00,28.00,3.54,145,2021-08-06 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-06,长协5000,709.00,16.00,2.31,146,2021-08-06 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
2021-08-06,长协4500,668.00,22.00,3.41,147,2021-08-06 00:00:00,1,0,2024-07-20 06:23:48,0,2024-07-20 06:23:48,,,
