时间,港口名称,规格品,本期价格(元/吨),上期(元/吨),环比增减(元/吨),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-05,秦皇岛港,5800K,750 - 760,750 - 760,0.00,0.00,152,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,秦皇岛港,5500K,715 - 725,710 - 720,5.00,0.70,153,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,秦皇岛港,5000K,645 - 655,645 - 655,0.00,0.00,154,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,秦皇岛港,4500K,580 - 590,575 - 585,5.00,0.87,155,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,黄骅港,5800K,750 - 760,750 - 760,0.00,0.00,156,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,黄骅港,5500K,715 - 725,710 - 720,5.00,0.70,157,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,黄骅港,5000K,645 - 655,645 - 655,0.00,0.00,158,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,黄骅港,4500K,580 - 590,575 - 585,5.00,0.87,159,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,天津港,5800K,750 - 760,750 - 760,0.00,0.00,160,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,天津港,5500K,715 - 725,710 - 720,5.00,0.70,161,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,天津港,5000K,645 - 655,645 - 655,0.00,0.00,162,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,天津港,4500K,580 - 590,575 - 585,5.00,0.87,163,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,曹妃甸港,5800K,750 - 760,750 - 760,0.00,0.00,164,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,曹妃甸港,5500K,715 - 725,710 - 720,5.00,0.70,165,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,曹妃甸港,5000K,645 - 655,645 - 655,0.00,0.00,166,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,曹妃甸港,4500K,580 - 590,575 - 585,5.00,0.87,167,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,国投京唐港,5800K,750 - 760,750 - 760,0.00,0.00,168,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,国投京唐港,5500K,715 - 725,710 - 720,5.00,0.70,169,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,国投京唐港,5000K,645 - 655,645 - 655,0.00,0.00,170,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,国投京唐港,4500K,580 - 590,575 - 585,5.00,0.87,171,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,京唐港,5800K,750 - 760,750 - 760,0.00,0.00,172,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,京唐港,5500K,715 - 725,710 - 720,5.00,0.70,173,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,京唐港,5000K,645 - 655,645 - 655,0.00,0.00,174,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-06-05,京唐港,4500K,580 - 590,575 - 585,5.00,0.87,175,2024-06-05 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-05-29,环渤海,5500K,716,714,2.00,0.28,176,2024-05-29 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-05-29,秦皇岛港,5800K,750 - 760,750 - 760,0.00,0.00,177,2024-05-29 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-05-29,秦皇岛港,5500K,710 - 720,710 - 720,0.00,0.00,178,2024-05-29 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-05-29,秦皇岛港,5000K,645 - 655,640 - 650,5.00,0.78,179,2024-05-29 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-05-29,秦皇岛港,4500K,575 - 585,575 - 585,0.00,0.00,180,2024-05-29 00:00:00,1,0,2024-07-20 05:49:03,0,2024-07-20 05:49:03,,,
2024-05-29,黄骅港,5800K,750 - 760,750 - 760,0.00,0.00,181,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,黄骅港,5500K,710 - 720,710 - 720,0.00,0.00,182,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,黄骅港,5000K,645 - 655,645 - 655,0.00,0.00,183,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,黄骅港,4500K,575 - 585,575 - 585,0.00,0.00,184,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,天津港,5800K,750 - 760,745 - 755,5.00,0.67,185,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,天津港,5500K,710 - 720,710 - 720,0.00,0.00,186,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,天津港,5000K,645 - 655,640 - 650,5.00,0.78,187,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,天津港,4500K,575 - 585,575 - 585,0.00,0.00,188,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,曹妃甸港,5800K,750 - 760,750 - 760,0.00,0.00,189,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,曹妃甸港,5500K,710 - 720,710 - 720,0.00,0.00,190,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,曹妃甸港,5000K,645 - 655,640 - 650,5.00,0.78,191,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,曹妃甸港,4500K,575 - 585,575 - 585,0.00,0.00,192,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,国投京唐港,5800K,750 - 760,750 - 760,0.00,0.00,193,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,国投京唐港,5500K,710 - 720,710 - 720,0.00,0.00,194,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,国投京唐港,5000K,645 - 655,640 - 650,5.00,0.78,195,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,国投京唐港,4500K,575 - 585,575 - 585,0.00,0.00,196,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,京唐港,5800K,750 - 760,750 - 760,0.00,0.00,197,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,京唐港,5500K,710 - 720,710 - 720,0.00,0.00,198,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,京唐港,5000K,645 - 655,640 - 650,5.00,0.78,199,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-29,京唐港,4500K,575 - 585,575 - 585,0.00,0.00,200,2024-05-29 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-22,环渤海,5500K,714,713,1.00,0.14,201,2024-05-22 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-22,秦皇岛港,5800K,750 - 760,745 - 755,5.00,0.67,202,2024-05-22 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-22,秦皇岛港,5500K,710 - 720,710 - 720,0.00,0.00,203,2024-05-22 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-22,秦皇岛港,5000K,640 - 650,640 - 650,0.00,0.00,204,2024-05-22 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-22,秦皇岛港,4500K,575 - 585,575 - 585,0.00,0.00,205,2024-05-22 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-22,黄骅港,5800K,750 - 760,745 - 755,5.00,0.67,206,2024-05-22 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-22,黄骅港,5500K,710 - 720,705 - 715,5.00,0.71,207,2024-05-22 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-22,黄骅港,5000K,645 - 655,645 - 655,0.00,0.00,208,2024-05-22 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-22,黄骅港,4500K,575 - 585,575 - 585,0.00,0.00,209,2024-05-22 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-22,天津港,5800K,745 - 755,745 - 755,0.00,0.00,210,2024-05-22 00:00:00,1,0,2024-07-20 05:49:06,0,2024-07-20 05:49:06,,,
2024-05-22,天津港,5500K,710 - 720,710 - 720,0.00,0.00,211,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,天津港,5000K,640 - 650,640 - 650,0.00,0.00,212,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,天津港,4500K,575 - 585,575 - 585,0.00,0.00,213,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,曹妃甸港,5800K,750 - 760,745 - 755,5.00,0.67,214,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,曹妃甸港,5500K,710 - 720,710 - 720,0.00,0.00,215,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,曹妃甸港,5000K,640 - 650,640 - 650,0.00,0.00,216,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,曹妃甸港,4500K,575 - 585,575 - 585,0.00,0.00,217,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,国投京唐港,5800K,750 - 760,745 - 755,5.00,0.67,218,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,国投京唐港,5500K,710 - 720,710 - 720,0.00,0.00,219,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,国投京唐港,5000K,640 - 650,640 - 650,0.00,0.00,220,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,国投京唐港,4500K,575 - 585,575 - 585,0.00,0.00,221,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,京唐港,5800K,750 - 760,745 - 755,5.00,0.67,222,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,京唐港,5500K,710 - 720,710 - 720,0.00,0.00,223,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,京唐港,5000K,640 - 650,640 - 650,0.00,0.00,224,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-22,京唐港,4500K,575 - 585,575 - 585,0.00,0.00,225,2024-05-22 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,环渤海,5500K,713,711,2.00,0.28,226,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,秦皇岛港,5800K,745 - 755,745 - 755,0.00,0.00,227,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,秦皇岛港,5500K,710 - 720,705 - 715,5.00,0.71,228,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,秦皇岛港,5000K,640 - 650,640 - 650,0.00,0.00,229,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,秦皇岛港,4500K,575 - 585,575 - 585,0.00,0.00,230,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,黄骅港,5800K,745 - 755,745 - 755,0.00,0.00,231,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,黄骅港,5500K,705 - 715,705 - 715,0.00,0.00,232,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,黄骅港,5000K,645 - 655,640 - 650,5.00,0.78,233,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,黄骅港,4500K,575 - 585,570 - 580,5.00,0.88,234,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,天津港,5800K,745 - 755,745 - 755,0.00,0.00,235,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,天津港,5500K,710 - 720,705 - 715,5.00,0.71,236,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,天津港,5000K,640 - 650,640 - 650,0.00,0.00,237,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,天津港,4500K,575 - 585,575 - 585,0.00,0.00,238,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,曹妃甸港,5800K,745 - 755,745 - 755,0.00,0.00,239,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,曹妃甸港,5500K,710 - 720,705 - 715,5.00,0.71,240,2024-05-15 00:00:00,1,0,2024-07-20 05:49:09,0,2024-07-20 05:49:09,,,
2024-05-15,曹妃甸港,5000K,640 - 650,640 - 650,0.00,0.00,241,2024-05-15 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-15,曹妃甸港,4500K,575 - 585,575 - 585,0.00,0.00,242,2024-05-15 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-15,国投京唐港,5800K,745 - 755,745 - 755,0.00,0.00,243,2024-05-15 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-15,国投京唐港,5500K,710 - 720,705 - 715,5.00,0.71,244,2024-05-15 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-15,国投京唐港,5000K,640 - 650,640 - 650,0.00,0.00,245,2024-05-15 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-15,国投京唐港,4500K,575 - 585,575 - 585,0.00,0.00,246,2024-05-15 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-15,京唐港,5800K,745 - 755,745 - 755,0.00,0.00,247,2024-05-15 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-15,京唐港,5500K,710 - 720,705 - 715,5.00,0.71,248,2024-05-15 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-15,京唐港,5000K,640 - 650,640 - 650,0.00,0.00,249,2024-05-15 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-15,京唐港,4500K,575 - 585,575 - 585,0.00,0.00,250,2024-05-15 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,环渤海,5500K,711,712,-1.00,-0.14,251,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,秦皇岛港,5800K,745 - 755,750 - 760,-5.00,-0.67,252,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,秦皇岛港,5500K,705 - 715,710 - 720,-5.00,-0.70,253,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,秦皇岛港,5000K,640 - 650,640 - 650,0.00,0.00,254,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,秦皇岛港,4500K,575 - 585,575 - 585,0.00,0.00,255,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,黄骅港,5800K,745 - 755,750 - 760,-5.00,-0.67,256,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,黄骅港,5500K,705 - 715,705 - 715,0.00,0.00,257,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,黄骅港,5000K,640 - 650,640 - 650,0.00,0.00,258,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,黄骅港,4500K,570 - 580,575 - 585,-5.00,-0.87,259,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,天津港,5800K,745 - 755,750 - 760,-5.00,-0.67,260,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,天津港,5500K,705 - 715,710 - 720,-5.00,-0.70,261,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,天津港,5000K,640 - 650,640 - 650,0.00,0.00,262,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,天津港,4500K,575 - 585,575 - 585,0.00,0.00,263,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,曹妃甸港,5800K,745 - 755,750 - 760,-5.00,-0.67,264,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,曹妃甸港,5500K,705 - 715,710 - 720,-5.00,-0.70,265,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,曹妃甸港,5000K,640 - 650,640 - 650,0.00,0.00,266,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,曹妃甸港,4500K,575 - 585,575 - 585,0.00,0.00,267,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,国投京唐港,5800K,745 - 755,750 - 760,-5.00,-0.67,268,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,国投京唐港,5500K,705 - 715,710 - 720,-5.00,-0.70,269,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,国投京唐港,5000K,640 - 650,640 - 650,0.00,0.00,270,2024-05-08 00:00:00,1,0,2024-07-20 05:49:12,0,2024-07-20 05:49:12,,,
2024-05-08,国投京唐港,4500K,575 - 585,575 - 585,0.00,0.00,271,2024-05-08 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-05-08,京唐港,5800K,745 - 755,750 - 760,-5.00,-0.67,272,2024-05-08 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-05-08,京唐港,5500K,705 - 715,710 - 720,-5.00,-0.70,273,2024-05-08 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-05-08,京唐港,5000K,640 - 650,640 - 650,0.00,0.00,274,2024-05-08 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-05-08,京唐港,4500K,575 - 585,575 - 585,0.00,0.00,275,2024-05-08 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,环渤海,5500K,712,712,0.00,0.00,276,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,秦皇岛港,5800K,750 - 760,750 - 760,0.00,0.00,277,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,秦皇岛港,5500K,710 - 720,710 - 720,0.00,0.00,278,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,秦皇岛港,5000K,640 - 650,640 - 650,0.00,0.00,279,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,秦皇岛港,4500K,575 - 585,575 - 585,0.00,0.00,280,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,黄骅港,5800K,750 - 760,750 - 760,0.00,0.00,281,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,黄骅港,5500K,705 - 715,705 - 715,0.00,0.00,282,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,黄骅港,5000K,640 - 650,640 - 650,0.00,0.00,283,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,黄骅港,4500K,575 - 585,575 - 585,0.00,0.00,284,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,天津港,5800K,750 - 760,750 - 760,0.00,0.00,285,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,天津港,5500K,710 - 720,710 - 720,0.00,0.00,286,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,天津港,5000K,640 - 650,640 - 650,0.00,0.00,287,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,天津港,4500K,575 - 585,575 - 585,0.00,0.00,288,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,曹妃甸港,5800K,750 - 760,750 - 760,0.00,0.00,289,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,曹妃甸港,5500K,710 - 720,710 - 720,0.00,0.00,290,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,曹妃甸港,5000K,640 - 650,640 - 650,0.00,0.00,291,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,曹妃甸港,4500K,575 - 585,575 - 585,0.00,0.00,292,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,国投京唐港,5800K,750 - 760,750 - 760,0.00,0.00,293,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,国投京唐港,5500K,710 - 720,710 - 720,0.00,0.00,294,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,国投京唐港,5000K,640 - 650,640 - 650,0.00,0.00,295,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,国投京唐港,4500K,575 - 585,575 - 585,0.00,0.00,296,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,京唐港,5800K,750 - 760,750 - 760,0.00,0.00,297,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,京唐港,5500K,710 - 720,710 - 720,0.00,0.00,298,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,京唐港,5000K,640 - 650,640 - 650,0.00,0.00,299,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-24,京唐港,4500K,575 - 585,575 - 585,0.00,0.00,300,2024-04-24 00:00:00,1,0,2024-07-20 05:49:15,0,2024-07-20 05:49:15,,,
2024-04-17,环渤海,5500K,712,712,0.00,0.00,301,2024-04-17 00:00:00,1,0,2024-07-20 05:49:18,0,2024-07-20 05:49:18,,,
2024-04-17,秦皇岛港,5800K,750 - 760,745 - 755,5.00,0.67,302,2024-04-17 00:00:00,1,0,2024-07-20 05:49:18,0,2024-07-20 05:49:18,,,
2024-04-17,秦皇岛港,5500K,710 - 720,705 - 710,5.00,0.71,303,2024-04-17 00:00:00,1,0,2024-07-20 05:49:18,0,2024-07-20 05:49:18,,,
2024-04-17,秦皇岛港,5000K,640 - 650,640 - 650,0.00,0.00,304,2024-04-17 00:00:00,1,0,2024-07-20 05:49:18,0,2024-07-20 05:49:18,,,
2024-04-17,秦皇岛港,4500K,575 - 585,575 - 585,0.00,0.00,305,2024-04-17 00:00:00,1,0,2024-07-20 05:49:18,0,2024-07-20 05:49:18,,,
2024-04-17,黄骅港,5800K,750 - 760,745 - 755,5.00,0.67,306,2024-04-17 00:00:00,1,0,2024-07-20 05:49:18,0,2024-07-20 05:49:18,,,
2024-04-17,黄骅港,5500K,705 - 715,705 - 715,0.00,0.00,307,2024-04-17 00:00:00,1,0,2024-07-20 05:49:18,0,2024-07-20 05:49:18,,,
2024-04-17,黄骅港,5000K,640 - 650,640 - 650,0.00,0.00,308,2024-04-17 00:00:00,1,0,2024-07-20 05:49:18,0,2024-07-20 05:49:18,,,
2024-04-17,黄骅港,4500K,575 - 585,575 - 585,0.00,0.00,309,2024-04-17 00:00:00,1,0,2024-07-20 05:49:18,0,2024-07-20 05:49:18,,,
2024-04-17,天津港,5800K,750 - 760,745 - 755,5.00,0.67,310,2024-04-17 00:00:00,1,0,2024-07-20 05:49:18,0,2024-07-20 05:49:18,,,
