时间,海关,当月数量(吨),数量环比(%),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2019-04,长春海关,257672.00,372258.38,275195.80,9515.10,10373.90,132,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,大连海关,347728.00,-54.86,3335578.80,14089.20,145837.00,133,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,福州海关,880855.60,-37.64,4581501.50,39327.10,186139.30,134,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,广州海关,1822114.80,69.20,3963707.10,77778.90,160244.60,135,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,哈尔滨海关,143371.30,155.30,203413.60,5598.00,7756.50,136,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,海口海关,491147.40,51.97,1612251.60,25267.40,75690.00,137,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,合肥海关,310408.00,71.64,491258.00,13774.90,22383.40,138,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,呼和浩特海关,180959.90,-61.98,1007236.30,7804.90,40146.10,139,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,黄埔海关,438860.30,68.34,2975638.80,21108.40,118763.50,140,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,昆明海关,154623.90,1440.56,266632.20,7329.80,12383.60,141,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,南京海关,928949.20,-43.32,6886916.80,37232.80,278811.20,142,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,南宁海关,358428.20,198.96,1960461.80,16138.80,80974.70,143,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
2019-04,宁波海关,52670.50,-53.49,52670.50,2876.80,2876.80,144,2019-04-30 00:00:00,1,0,2024-07-20 14:36:41,0,2024-07-20 14:36:41,,,
