时间,地区名称,当月数量(吨),当月金额(美元),累计数量(吨),累计金额(美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-02,海南省,11.74,78365.00,15.13,179620.00,121,2024-02-29 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-02,广西区,13.26,129492.00,832.63,2036124.00,122,2024-02-29 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-02,广东省,108648.00,149148635.00,217112.76,301312124.00,123,2024-02-29 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-02,全国,424297.29,801358499.00,880413.65,1663030170.00,124,2024-02-29 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,湖南省,310.89,997385.00,310.89,997385.00,125,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,湖北省,6377.50,12078435.00,6377.50,12078435.00,126,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,河南省,69.98,179243.00,69.98,179243.00,127,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,山东省,20254.66,44995303.00,20254.66,44995303.00,128,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,江西省,86.19,136190.00,86.19,136190.00,129,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,福建省,18740.35,23016058.00,18740.35,23016058.00,130,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,安徽省,1186.15,3435424.00,1186.15,3435424.00,131,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,浙江省,63992.82,115634510.00,63992.82,115634510.00,132,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,江苏省,76741.25,146431041.00,76741.25,146431041.00,133,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,上海市,98298.28,194502650.00,98298.28,194502650.00,134,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,黑龙江省,1071.66,13262646.00,1071.66,13262646.00,135,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,吉林省,2298.18,4328401.00,2298.18,4328401.00,136,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,辽宁省,28389.39,44066463.00,28389.39,44066463.00,137,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
2024-01,内蒙古区,0.09,7856.00,0.09,7856.00,138,2024-01-31 00:00:00,1,0,2024-07-21 00:34:51,0,2024-07-21 00:34:51,,,
