时间,气精煤,环比增加,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-08-07,1163.00,-8.00,195,2024-08-07 00:00:00,1,0,2024-11-07 01:30:48,0,2024-11-07 01:30:48,,,
2024-11-13,1143.00,-9.00,196,2024-11-13 00:00:00,1,0,2024-11-13 23:14:25,0,2024-11-13 23:14:25,,,
2024-11-20,1113.00,-30.00,197,2024-11-20 00:00:00,1,0,2024-11-20 23:14:21,0,2024-11-20 23:14:21,,,
2024-11-27,1110.00,-3.00,198,2024-11-27 00:00:00,1,0,2024-11-27 23:14:22,0,2024-11-27 23:14:22,,,
2024-12-04,1102.00,-8.00,199,2024-12-04 00:00:00,1,0,2024-12-04 23:14:32,0,2024-12-04 23:14:32,,,
2024-12-11,1107.00,5.00,200,2024-12-11 00:00:00,1,0,2024-12-11 23:14:39,0,2024-12-11 23:14:39,,,
2024-12-18,1103.00,-4.00,201,2024-12-18 00:00:00,1,0,2024-12-18 23:15:19,0,2024-12-18 23:15:19,,,
2024-12-25,1062.00,-41.00,202,2024-12-25 00:00:00,1,0,2024-12-25 23:14:27,0,2024-12-25 23:14:27,,,
2025-01-02,1023.00,-39.00,203,2025-01-02 00:00:00,1,0,2025-01-02 23:14:22,0,2025-01-02 23:14:22,,,
2025-01-08,1002.00,-21.00,204,2025-01-08 00:00:00,1,0,2025-01-08 23:14:12,0,2025-01-08 23:14:12,,,
2025-01-15,981.00,-21.00,205,2025-01-15 00:00:00,1,0,2025-01-15 23:15:35,0,2025-01-15 23:15:35,,,
2025-01-22,968.00,-13.00,206,2025-01-22 00:00:00,1,0,2025-01-22 23:14:20,0,2025-01-22 23:14:20,,,
2025-02-05,961.00,-7.00,207,2025-02-05 00:00:00,1,0,2025-02-05 23:14:17,0,2025-02-05 23:14:17,,,
2025-02-12,939.00,-22.00,208,2025-02-12 00:00:00,1,0,2025-02-12 23:14:20,0,2025-02-12 23:14:20,,,
2025-02-19,917.00,-22.00,209,2025-02-19 00:00:00,1,0,2025-02-19 23:15:37,0,2025-02-19 23:15:37,,,
2025-02-26,924.00,7.00,210,2025-02-26 00:00:00,1,0,2025-02-26 23:14:09,0,2025-02-26 23:14:09,,,
2025-03-05,926.00,2.00,211,2025-03-05 00:00:00,1,0,2025-03-05 23:14:23,0,2025-03-05 23:14:23,,,
