时间,港口名称,库存量(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-05-16,曹妃甸,1535.00,100,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,泉州港,3.00,101,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,南通港,0.00,102,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,龙口港,10.00,103,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,岚桥港,585.00,104,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,广州港,0.00,105,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,防城港,228.00,106,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,厦门港,25.00,107,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,美锦港,5.00,108,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,扬州港,0.00,109,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,烟台港,152.00,110,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,连云港,833.00,111,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,岚山港,760.00,112,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,镇江港,320.00,113,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,如皋港,58.00,114,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,太仓武港,300.00,115,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,大连港,97.00,116,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,舟山武港,140.00,117,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,泰州港,15.00,118,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,江阴港,485.00,119,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,黄骅港,390.00,120,2025-05-16 00:00:00,1,0,2025-06-06 23:32:14,0,2025-06-06 23:32:14,,,
2025-05-16,美锦港,5.00,121,2025-05-16 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-16,深圳港,0.00,122,2025-05-16 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-16,南京港,8.00,123,2025-05-16 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-16,南通港,0.00,124,2025-05-16 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
2025-05-16,北仑港,438.00,125,2025-05-16 00:00:00,1,0,2025-06-06 23:32:16,0,2025-06-06 23:32:16,,,
