时间,报价机构,规格,本期价格(元/吨),价格类型,备注,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-06-22,内蒙中联,一级品,2900.00,出厂价,内蒙古,128,2023-06-22 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-06-15,内蒙中联,一级品,2850.00,出厂价,内蒙古,129,2023-06-15 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-06-08,内蒙中联,一级品,3000.00,出厂价,内蒙古,130,2023-06-08 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-06-01,内蒙中联,一级品,3150.00,出厂价,内蒙古,131,2023-06-01 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-05-25,内蒙中联,一级品,3250.00,出厂价,内蒙古,132,2023-05-25 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-05-18,奥维加能,一级品,3150.00,出厂价,陕西,133,2023-05-18 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-05-18,内蒙中联,一级品,3150.00,出厂价,内蒙古,134,2023-05-18 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-05-11,奥维加能,一级品,3050.00,出厂价,陕西,135,2023-05-11 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-05-11,内蒙中联,一级品,3050.00,出厂价,内蒙古,136,2023-05-11 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-05-04,奥维加能,一级品,3000.00,出厂价,陕西,137,2023-05-04 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-05-04,内蒙中联,一级品,2950.00,出厂价,内蒙古,138,2023-05-04 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-04-27,奥维加能,一级品,3000.00,出厂价,陕西,139,2023-04-27 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-04-27,内蒙中联,一级品,2950.00,出厂价,内蒙古,140,2023-04-27 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-04-20,奥维加能,一级品,3110.00,出厂价,陕西,141,2023-04-20 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-04-20,内蒙中联,一级品,3050.00,出厂价,内蒙古,142,2023-04-20 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-04-13,奥维加能,一级品,3110.00,出厂价,陕西,143,2023-04-13 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-04-13,内蒙中联,一级品,3050.00,出厂价,内蒙古,144,2023-04-13 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-04-06,奥维加能,一级品,3110.00,出厂价,陕西,145,2023-04-06 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-04-06,内蒙中联,一级品,3050.00,出厂价,内蒙古,146,2023-04-06 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-03-30,奥维加能,一级品,3110.00,出厂价,陕西,147,2023-03-30 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-03-30,内蒙中联,一级品,3150.00,出厂价,内蒙古,148,2023-03-30 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-03-23,奥维加能,一级品,3400.00,出厂价,陕西,149,2023-03-23 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-03-23,内蒙中联,一级品,3000.00,出厂价,内蒙古,150,2023-03-23 00:00:00,1,0,2024-07-21 01:09:09,0,2024-07-21 01:09:09,,,
2023-03-16,奥维加能,一级品,3450.00,出厂价,陕西,151,2023-03-16 00:00:00,1,0,2024-07-21 01:09:13,0,2024-07-21 01:09:13,,,
2023-03-16,内蒙中联,一级品,3500.00,出厂价,内蒙古,152,2023-03-16 00:00:00,1,0,2024-07-21 01:09:13,0,2024-07-21 01:09:13,,,
2023-03-09,奥维加能,一级品,3450.00,出厂价,陕西,153,2023-03-09 00:00:00,1,0,2024-07-21 01:09:13,0,2024-07-21 01:09:13,,,
2023-03-09,内蒙中联,一级品,3500.00,出厂价,内蒙古,154,2023-03-09 00:00:00,1,0,2024-07-21 01:09:13,0,2024-07-21 01:09:13,,,
2023-03-02,奥维加能,一级品,3450.00,出厂价,陕西,155,2023-03-02 00:00:00,1,0,2024-07-21 01:09:13,0,2024-07-21 01:09:13,,,
2023-03-02,内蒙中联,一级品,3500.00,出厂价,内蒙古,156,2023-03-02 00:00:00,1,0,2024-07-21 01:09:13,0,2024-07-21 01:09:13,,,
2023-02-23,奥维加能,一级品,3500.00,出厂价,陕西,157,2023-02-23 00:00:00,1,0,2024-07-21 01:09:13,0,2024-07-21 01:09:13,,,
2023-02-23,内蒙中联,一级品,3600.00,出厂价,内蒙古,158,2023-02-23 00:00:00,1,0,2024-07-21 01:09:13,0,2024-07-21 01:09:13,,,
2023-02-16,奥维加能,一级品,3650.00,出厂价,陕西,159,2023-02-16 00:00:00,1,0,2024-07-21 01:09:13,0,2024-07-21 01:09:13,,,
2023-02-16,内蒙中联,一级品,3650.00,出厂价,内蒙古,160,2023-02-16 00:00:00,1,0,2024-07-21 01:09:13,0,2024-07-21 01:09:13,,,
2023-02-09,奥维加能,一级品,3750.00,出厂价,陕西,161,2023-02-09 00:00:00,1,0,2024-07-21 01:09:13,0,2024-07-21 01:09:13,,,
2023-02-09,内蒙中联,一级品,3650.00,出厂价,内蒙古,162,2023-02-09 00:00:00,1,0,2024-07-21 01:09:13,0,2024-07-21 01:09:13,,,
