时间,国别(地区),当月数量(吨),累计数量(吨),当月金额(千美元),累计金额(千美元),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-04,加拿大,0.00,0.00,0.00,0.00,124,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,墨西哥,49600.00,157271.00,15078.40,48747.36,125,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,洪都拉斯,28.00,28.00,13.84,13.84,126,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,危地马拉,0.00,16.00,0.00,5.62,127,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,萨尔瓦多,0.00,34.00,0.00,23.80,128,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,俄罗斯,2588.70,20107.00,1344.99,10027.96,129,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,德国,0.00,0.00,0.00,0.00,130,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,荷兰,0.00,64320.00,0.00,12402.75,131,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,挪威,3772.10,11709.00,857.33,2742.69,132,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,奥地利,0.00,0.00,0.00,0.00,133,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,比利时,88000.00,143000.00,23750.34,33375.34,134,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,法国,0.00,0.00,0.00,0.00,135,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,罗马尼亚,0.00,0.00,0.00,0.00,136,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,西班牙,0.00,83.00,0.00,20.43,137,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,英国,0.00,22000.00,0.00,3740.00,138,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,克罗地亚,0.00,20500.00,0.00,3075.00,139,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,冰岛,0.00,0.00,0.00,0.00,140,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,波兰,0.00,985.00,0.00,167.38,141,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,芬兰,0.00,0.00,0.00,0.00,142,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,瑞典,0.00,0.00,0.00,0.00,143,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,意大利,0.00,0.00,0.00,0.00,144,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,澳大利亚,72770.10,111448.00,20183.01,28433.44,145,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,新西兰,0.00,24.00,0.00,9.65,146,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,巴西,110112.00,197980.00,36734.68,59725.04,147,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,巴拉圭,0.00,16.00,0.00,7.22,148,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,苏里南,0.00,0.00,0.00,0.00,149,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,南非,0.00,44000.00,0.00,12576.74,150,2024-04-30 00:00:00,1,0,2024-07-21 00:39:25,0,2024-07-21 00:39:25,,,
2024-04,埃及,9490.00,9490.00,1723.10,1723.10,151,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,加纳,2.50,272.00,0.92,125.12,152,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,阿尔及利亚,0.00,0.00,0.00,0.00,153,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,摩洛哥,0.00,0.00,0.00,0.00,154,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,莫桑比克,0.00,0.00,0.00,0.00,155,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,尼日利亚,0.00,0.00,0.00,0.00,156,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,苏丹,0.00,0.00,0.00,0.00,157,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,坦桑尼亚,122.80,284.00,36.20,89.25,158,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,埃塞俄比亚,0.00,0.00,0.00,0.00,159,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,安哥拉,34.20,2051.00,10.09,628.26,160,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,贝宁,0.00,0.00,0.00,0.00,161,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,刚果(金),0.00,0.00,0.00,0.00,162,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,几内亚,408.90,593.00,153.47,202.80,163,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,肯尼亚,0.00,0.00,0.00,0.00,164,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,尼日尔,0.00,0.00,0.00,0.00,165,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,突尼斯,0.00,0.00,0.00,0.00,166,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,马里,0.00,0.00,0.00,0.00,167,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,塞内加尔,102.20,152.00,27.37,40.74,168,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
2024-04,科特迪瓦,0.00,206.00,0.00,85.68,169,2024-04-30 00:00:00,1,0,2024-07-21 00:39:29,0,2024-07-21 00:39:29,,,
