日期,数据类目,当期值(美元/吨),环比变化,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-06-11,澳大利亚海波因特-中国舟山,15.58,0.00,142,2024-06-11 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-11,澳大利亚纽卡斯尔-中国舟山,16.59,-0.10,143,2024-06-11 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-11,印尼塔巴尼奥-中国广州,11.67,0.00,144,2024-06-11 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-11,印尼塔巴尼奥-中国南通,13.92,0.00,145,2024-06-11 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-07,澳大利亚海波因特-中国舟山,15.54,0.10,146,2024-06-07 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-07,印尼萨马林达-中国广州,8.96,0.00,147,2024-06-07 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-07,印尼塔巴尼奥-中国广州,11.69,0.00,148,2024-06-07 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-07,印尼塔巴尼奥-中国南通,13.96,0.00,149,2024-06-07 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-07,澳大利亚纽卡斯尔-中国舟山,16.68,0.00,150,2024-06-07 00:00:00,1,0,2024-07-20 08:44:35,0,2024-07-20 08:44:35,,,
2024-06-06,印尼萨马林达-中国广州,8.93,0.00,151,2024-06-06 00:00:00,1,0,2024-07-20 08:44:38,0,2024-07-20 08:44:38,,,
2024-06-06,澳大利亚海波因特-中国舟山,15.48,0.00,152,2024-06-06 00:00:00,1,0,2024-07-20 08:44:38,0,2024-07-20 08:44:38,,,
2024-06-06,印尼塔巴尼奥-中国南通,13.97,0.00,153,2024-06-06 00:00:00,1,0,2024-07-20 08:44:38,0,2024-07-20 08:44:38,,,
2024-06-06,澳大利亚纽卡斯尔-中国舟山,16.68,0.10,154,2024-06-06 00:00:00,1,0,2024-07-20 08:44:38,0,2024-07-20 08:44:38,,,
2024-06-06,印尼塔巴尼奥-中国广州,11.71,0.00,155,2024-06-06 00:00:00,1,0,2024-07-20 08:44:38,0,2024-07-20 08:44:38,,,
2024-06-05,印尼塔巴尼奥-中国广州,11.71,0.00,156,2024-06-05 00:00:00,1,0,2024-07-20 08:44:38,0,2024-07-20 08:44:38,,,
2024-06-05,澳大利亚海波因特-中国舟山,15.46,0.00,157,2024-06-05 00:00:00,1,0,2024-07-20 08:44:38,0,2024-07-20 08:44:38,,,
2024-06-05,印尼塔巴尼奥-中国南通,13.95,0.00,158,2024-06-05 00:00:00,1,0,2024-07-20 08:44:38,0,2024-07-20 08:44:38,,,
2024-06-05,澳大利亚纽卡斯尔-中国舟山,16.61,0.10,159,2024-06-05 00:00:00,1,0,2024-07-20 08:44:38,0,2024-07-20 08:44:38,,,
2024-06-05,印尼萨马林达-中国广州,8.89,0.00,160,2024-06-05 00:00:00,1,0,2024-07-20 08:44:38,0,2024-07-20 08:44:38,,,
2024-06-04,印尼塔巴尼奥-中国广州,11.73,-0.10,161,2024-06-04 00:00:00,1,0,2024-07-20 08:44:38,0,2024-07-20 08:44:38,,,
