时间,报价点,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2022-09-10,黄骅港,特低灰,,,,,,1400.00,平仓价,2527,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-10,黄骅港,神优1号,,,,,,1367.00,平仓价,2528,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-10,黄骅港,神优2号,,,,,,1332.00,平仓价,2529,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-10,黄骅港,神优3号,,,,,,1315.00,平仓价,2530,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-10,黄骅港,神优4号,,,,,,1280.00,平仓价,2531,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-10,黄骅港,建优2号,,,,,,1140.00,平仓价,2532,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-10,黄骅港,建优2号,,,,,,1140.00,平仓价,2533,2022-09-10 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-09,巴图塔,神优2号,,,,,,1124.00,车板价,2534,2022-09-09 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-09,巴图塔,神优3号,,,,,,1107.00,车板价,2535,2022-09-09 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-09,巴图塔,神优4号,,,,,,1072.00,车板价,2536,2022-09-09 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-09,巴图塔,神优2号,,,,,,1124.00,车板价,2537,2022-09-09 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-09,巴图塔,神优3号,,,,,,1107.00,车板价,2538,2022-09-09 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-09,巴图塔,神优4号,,,,,,1072.00,车板价,2539,2022-09-09 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-03,黄骅港,特低灰,,,,,,1400.00,平仓价,2540,2022-09-03 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-03,黄骅港,神优1号,,,,,,1367.00,平仓价,2541,2022-09-03 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-03,黄骅港,神优2号,,,,,,1332.00,平仓价,2542,2022-09-03 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-03,黄骅港,神优3号,,,,,,1315.00,平仓价,2543,2022-09-03 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-03,黄骅港,神优4号,,,,,,1280.00,平仓价,2544,2022-09-03 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-03,黄骅港,建优2号,,,,,,1140.00,平仓价,2545,2022-09-03 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-03,黄骅港,建优2号,,,,,,1140.00,平仓价,2546,2022-09-03 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-03,黄骅港,特低灰,,,,,,1400.00,平仓价,2547,2022-09-03 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-03,黄骅港,神优1号,,,,,,1367.00,平仓价,2548,2022-09-03 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-03,黄骅港,神优2号,,,,,,1332.00,平仓价,2549,2022-09-03 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-03,黄骅港,神优3号,,,,,,1315.00,平仓价,2550,2022-09-03 00:00:00,1,0,2024-07-17 09:08:50,0,2024-07-17 09:08:50,,,
2022-09-03,黄骅港,神优4号,,,,,,1280.00,平仓价,2551,2022-09-03 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-09-03,黄骅港,建优2号,,,,,,1140.00,平仓价,2552,2022-09-03 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-09-03,黄骅港,建优2号,,,,,,1140.00,平仓价,2553,2022-09-03 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-09-02,巴图塔,神优2号,,,,,,1124.00,车板价,2554,2022-09-02 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-09-02,巴图塔,神优3号,,,,,,1107.00,车板价,2555,2022-09-02 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-09-02,巴图塔,神优4号,,,,,,1072.00,车板价,2556,2022-09-02 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-09-02,巴图塔,神优2号,,,,,,1124.00,车板价,2557,2022-09-02 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-09-02,巴图塔,神优3号,,,,,,1107.00,车板价,2558,2022-09-02 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-09-02,巴图塔,神优4号,,,,,,1072.00,车板价,2559,2022-09-02 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,特低灰,,,,,,1309.00,平仓价,2560,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,神优1号,,,,,,1277.00,平仓价,2561,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,神优2号,,,,,,1245.00,平仓价,2562,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,神优3号,,,,,,1227.00,平仓价,2563,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,神优4号,,,,,,1195.00,平仓价,2564,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,建优2号,,,,,,1075.00,平仓价,2565,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,建优2号,,,,,,1075.00,平仓价,2566,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,特低灰,,,,,,1309.00,平仓价,2567,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,神优1号,,,,,,1277.00,平仓价,2568,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,神优2号,,,,,,1245.00,平仓价,2569,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,神优3号,,,,,,1227.00,平仓价,2570,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,神优4号,,,,,,1195.00,平仓价,2571,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,建优2号,,,,,,1075.00,平仓价,2572,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-27,黄骅港,建优2号,,,,,,1075.00,平仓价,2573,2022-08-27 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-26,巴图塔,神优2号,,,,,,1037.00,车板价,2574,2022-08-26 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-26,巴图塔,神优3号,,,,,,1019.00,车板价,2575,2022-08-26 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-26,巴图塔,神优4号,,,,,,988.00,车板价,2576,2022-08-26 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-26,巴图塔,神优2号,,,,,,1037.00,车板价,2577,2022-08-26 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-26,巴图塔,神优3号,,,,,,1019.00,车板价,2578,2022-08-26 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-26,巴图塔,神优4号,,,,,,988.00,车板价,2579,2022-08-26 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-20,黄骅港,特低灰,,,,,,1309.00,平仓价,2580,2022-08-20 00:00:00,1,0,2024-07-17 09:08:52,0,2024-07-17 09:08:52,,,
2022-08-20,黄骅港,神优1号,,,,,,1277.00,平仓价,2581,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-20,黄骅港,神优2号,,,,,,1245.00,平仓价,2582,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-20,黄骅港,神优3号,,,,,,1227.00,平仓价,2583,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-20,黄骅港,神优4号,,,,,,1195.00,平仓价,2584,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-20,黄骅港,建优2号,,,,,,1075.00,平仓价,2585,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-20,黄骅港,建优2号,,,,,,1075.00,平仓价,2586,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-20,黄骅港,特低灰,,,,,,1309.00,平仓价,2587,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-20,黄骅港,神优1号,,,,,,1277.00,平仓价,2588,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-20,黄骅港,神优2号,,,,,,1245.00,平仓价,2589,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-20,黄骅港,神优3号,,,,,,1227.00,平仓价,2590,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-20,黄骅港,神优4号,,,,,,1195.00,平仓价,2591,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-20,黄骅港,建优2号,,,,,,1075.00,平仓价,2592,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-20,黄骅港,建优2号,,,,,,1075.00,平仓价,2593,2022-08-20 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-19,巴图塔,神优2号,,,,,,998.00,车板价,2594,2022-08-19 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-19,巴图塔,神优3号,,,,,,980.00,车板价,2595,2022-08-19 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-19,巴图塔,神优4号,,,,,,950.00,车板价,2596,2022-08-19 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-19,巴图塔,神优2号,,,,,,998.00,车板价,2597,2022-08-19 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-19,巴图塔,神优3号,,,,,,980.00,车板价,2598,2022-08-19 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-19,巴图塔,神优4号,,,,,,950.00,车板价,2599,2022-08-19 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-12,巴图塔,神优2号,,,,,,968.00,车板价,2600,2022-08-12 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-12,巴图塔,神优3号,,,,,,950.00,车板价,2601,2022-08-12 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-12,黄骅港,特低灰,,,,,,1238.00,平仓价,2602,2022-08-12 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-12,黄骅港,神优1号,,,,,,1207.00,平仓价,2603,2022-08-12 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-12,黄骅港,神优2号,,,,,,1176.00,平仓价,2604,2022-08-12 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-12,黄骅港,神优3号,,,,,,1158.00,平仓价,2605,2022-08-12 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-12,黄骅港,建优2号,,,,,,1005.00,平仓价,2606,2022-08-12 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-12,黄骅港,建优2号,,,,,,1005.00,平仓价,2607,2022-08-12 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-12,巴图塔,神优2号,,,,,,968.00,车板价,2608,2022-08-12 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-12,巴图塔,神优3号,,,,,,950.00,车板价,2609,2022-08-12 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-12,黄骅港,特低灰,,,,,,1238.00,平仓价,2610,2022-08-12 00:00:00,1,0,2024-07-17 09:08:56,0,2024-07-17 09:08:56,,,
2022-08-12,黄骅港,神优1号,,,,,,1207.00,平仓价,2611,2022-08-12 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-08-12,黄骅港,神优2号,,,,,,1176.00,平仓价,2612,2022-08-12 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-08-12,黄骅港,神优3号,,,,,,1158.00,平仓价,2613,2022-08-12 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-08-12,黄骅港,建优2号,,,,,,1005.00,平仓价,2614,2022-08-12 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-08-12,黄骅港,建优2号,,,,,,1005.00,平仓价,2615,2022-08-12 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-08-05,巴图塔,神优2号,,,,,,968.00,车板价,2616,2022-08-05 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-08-05,巴图塔,神优3号,,,,,,950.00,车板价,2617,2022-08-05 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-08-05,巴图塔,神优2号,,,,,,968.00,车板价,2618,2022-08-05 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-08-05,巴图塔,神优3号,,,,,,950.00,车板价,2619,2022-08-05 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-29,巴图塔,神优2号,,,,,,968.00,车板价,2620,2022-07-29 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-29,巴图塔,神优3号,,,,,,950.00,车板价,2621,2022-07-29 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-29,巴图塔,神优2号,,,,,,968.00,车板价,2622,2022-07-29 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-29,巴图塔,神优3号,,,,,,950.00,车板价,2623,2022-07-29 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-22,巴图塔,神优2号,,,,,,1046.00,车板价,2624,2022-07-22 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-22,巴图塔,神优3号,,,,,,1029.00,车板价,2625,2022-07-22 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-22,巴图塔,神优2号,,,,,,1046.00,车板价,2626,2022-07-22 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-22,巴图塔,神优3号,,,,,,1029.00,车板价,2627,2022-07-22 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-15,巴图塔,神优2号,,,,,,1084.00,车板价,2628,2022-07-15 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-15,巴图塔,神优3号,,,,,,1067.00,车板价,2629,2022-07-15 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-15,巴图塔,神优2号,,,,,,1084.00,车板价,2630,2022-07-15 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-15,巴图塔,神优3号,,,,,,1067.00,车板价,2631,2022-07-15 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-08,巴图塔,神优2号,,,,,,1106.00,车板价,2632,2022-07-08 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-08,巴图塔,神优3号,,,,,,1088.00,车板价,2633,2022-07-08 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-08,巴图塔,神优2号,,,,,,1106.00,车板价,2634,2022-07-08 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-08,巴图塔,神优3号,,,,,,1088.00,车板价,2635,2022-07-08 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-01,巴图塔,神优2号,,,,,,1076.00,车板价,2636,2022-07-01 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-01,巴图塔,神优3号,,,,,,1058.00,车板价,2637,2022-07-01 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-01,巴图塔,神优2号,,,,,,1076.00,车板价,2638,2022-07-01 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-07-01,巴图塔,神优3号,,,,,,1058.00,车板价,2639,2022-07-01 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-06-24,巴图塔,神优2号,,,,,,1076.00,车板价,2640,2022-06-24 00:00:00,1,0,2024-07-17 09:08:59,0,2024-07-17 09:08:59,,,
2022-06-24,巴图塔,神优3号,,,,,,1058.00,车板价,2641,2022-06-24 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-24,巴图塔,神优2号,,,,,,1076.00,车板价,2642,2022-06-24 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-24,巴图塔,神优3号,,,,,,1058.00,车板价,2643,2022-06-24 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-17,巴图塔,神优2号,,,,,,1111.00,车板价,2644,2022-06-17 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-17,巴图塔,神优3号,,,,,,1093.00,车板价,2645,2022-06-17 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-17,巴图塔,神优2号,,,,,,1111.00,车板价,2646,2022-06-17 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-17,巴图塔,神优3号,,,,,,1093.00,车板价,2647,2022-06-17 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-11,黄骅港,特低灰,,,,,,1437.00,平仓价,2648,2022-06-11 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-11,黄骅港,神优1号,,,,,,1403.00,平仓价,2649,2022-06-11 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-11,黄骅港,神优3号,,,,,,1349.00,平仓价,2650,2022-06-11 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-11,黄骅港,建优2号,,,,,,1150.00,平仓价,2651,2022-06-11 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-11,黄骅港,建优2号,,,,,,1150.00,平仓价,2652,2022-06-11 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-11,黄骅港,特低灰,,,,,,1437.00,平仓价,2653,2022-06-11 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-11,黄骅港,神优1号,,,,,,1403.00,平仓价,2654,2022-06-11 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-11,黄骅港,神优3号,,,,,,1349.00,平仓价,2655,2022-06-11 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-11,黄骅港,建优2号,,,,,,1150.00,平仓价,2656,2022-06-11 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-11,黄骅港,建优2号,,,,,,1150.00,平仓价,2657,2022-06-11 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-10,巴图塔,神优2号,,,,,,1111.00,车板价,2658,2022-06-10 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-10,巴图塔,神优3号,,,,,,1093.00,车板价,2659,2022-06-10 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-10,巴图塔,神优2号,,,,,,1111.00,车板价,2660,2022-06-10 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-10,巴图塔,神优3号,,,,,,1093.00,车板价,2661,2022-06-10 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-02,巴图塔,神优2号,,,,,,1050.00,车板价,2662,2022-06-02 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-02,巴图塔,神优3号,,,,,,1032.00,车板价,2663,2022-06-02 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-02,巴图塔,神优2号,,,,,,1050.00,车板价,2664,2022-06-02 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-06-02,巴图塔,神优3号,,,,,,1032.00,车板价,2665,2022-06-02 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-05-27,巴图塔,神优2号,,,,,,1005.00,车板价,2666,2022-05-27 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-05-27,巴图塔,神优3号,,,,,,987.00,车板价,2667,2022-05-27 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-05-27,巴图塔,神优2号,,,,,,1005.00,车板价,2668,2022-05-27 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-05-27,巴图塔,神优3号,,,,,,987.00,车板价,2669,2022-05-27 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-05-21,黄骅港,特低灰,,,,,,1388.00,平仓价,2670,2022-05-21 00:00:00,1,0,2024-07-17 09:09:02,0,2024-07-17 09:09:02,,,
2022-05-21,黄骅港,神优1号,,,,,,1355.00,平仓价,2671,2022-05-21 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-21,黄骅港,神优2号,,,,,,1320.00,平仓价,2672,2022-05-21 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-21,黄骅港,神优3号,,,,,,1305.00,平仓价,2673,2022-05-21 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-21,黄骅港,建优2号,,,,,,1135.00,平仓价,2674,2022-05-21 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-21,黄骅港,建优2号,,,,,,1135.00,平仓价,2675,2022-05-21 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-21,黄骅港,特低灰,,,,,,1388.00,平仓价,2676,2022-05-21 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-21,黄骅港,神优1号,,,,,,1355.00,平仓价,2677,2022-05-21 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-21,黄骅港,神优2号,,,,,,1320.00,平仓价,2678,2022-05-21 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-21,黄骅港,神优3号,,,,,,1305.00,平仓价,2679,2022-05-21 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-21,黄骅港,建优2号,,,,,,1135.00,平仓价,2680,2022-05-21 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-21,黄骅港,建优2号,,,,,,1135.00,平仓价,2681,2022-05-21 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-20,巴图塔,神优2号,,,,,,1005.00,车板价,2682,2022-05-20 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-20,巴图塔,神优3号,,,,,,987.00,车板价,2683,2022-05-20 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-20,巴图塔,神优2号,,,,,,1005.00,车板价,2684,2022-05-20 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-20,巴图塔,神优3号,,,,,,987.00,车板价,2685,2022-05-20 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-13,巴图塔,神优2号,,,,,,967.00,车板价,2686,2022-05-13 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-13,巴图塔,神优3号,,,,,,959.00,车板价,2687,2022-05-13 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-13,巴图塔,神优2号,,,,,,967.00,车板价,2688,2022-05-13 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-13,巴图塔,神优3号,,,,,,959.00,车板价,2689,2022-05-13 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-06,巴图塔,神优2号,,,,,,847.00,车板价,2690,2022-05-06 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-06,巴图塔,神优3号,,,,,,839.00,车板价,2691,2022-05-06 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
2022-05-06,巴图塔,神优2号,,,,,,847.00,车板价,2692,2022-05-06 00:00:00,1,0,2024-07-17 09:09:04,0,2024-07-17 09:09:04,,,
