时间,项目名称,累计值(%),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-09,水力发电,0.30,-0.05,200,2017-09-30 00:00:00,1,0,2024-07-20 16:07:09,0,2024-07-20 16:07:09,,,
2017-09,火力发电,6.00,-0.10,201,2017-09-30 00:00:00,1,0,2024-07-20 16:07:09,0,2024-07-20 16:07:09,,,
2017-08,合计,4.80,-0.20,202,2017-08-31 00:00:00,1,0,2024-07-20 16:07:09,0,2024-07-20 16:07:09,,,
2017-08,水力发电,0.30,-0.04,203,2017-08-31 00:00:00,1,0,2024-07-20 16:07:09,0,2024-07-20 16:07:09,,,
2017-08,火力发电,5.90,-0.10,204,2017-08-31 00:00:00,1,0,2024-07-20 16:07:09,0,2024-07-20 16:07:09,,,
2017-07,合计,4.80,-0.20,205,2017-07-31 00:00:00,1,0,2024-07-20 16:07:09,0,2024-07-20 16:07:09,,,
2017-07,水力发电,0.30,-0.03,206,2017-07-31 00:00:00,1,0,2024-07-20 16:07:09,0,2024-07-20 16:07:09,,,
2017-07,火力发电,5.90,-0.10,207,2017-07-31 00:00:00,1,0,2024-07-20 16:07:09,0,2024-07-20 16:07:09,,,
2017-06,合计,4.60,-0.30,208,2017-06-30 00:00:00,1,0,2024-07-20 16:07:09,0,2024-07-20 16:07:09,,,
2017-06,水力发电,0.30,-0.04,209,2017-06-30 00:00:00,1,0,2024-07-20 16:07:09,0,2024-07-20 16:07:09,,,
2017-06,火力发电,5.70,-0.30,210,2017-06-30 00:00:00,1,0,2024-07-20 16:07:09,0,2024-07-20 16:07:09,,,
2017-05,合计,4.80,-0.20,211,2017-05-31 00:00:00,1,0,2024-07-20 16:07:12,0,2024-07-20 16:07:12,,,
2017-05,水力发电,0.30,-0.03,212,2017-05-31 00:00:00,1,0,2024-07-20 16:07:12,0,2024-07-20 16:07:12,,,
2017-05,火力发电,5.80,-0.10,213,2017-05-31 00:00:00,1,0,2024-07-20 16:07:12,0,2024-07-20 16:07:12,,,
2017-04,合计,4.70,-0.10,214,2017-04-30 00:00:00,1,0,2024-07-20 16:07:12,0,2024-07-20 16:07:12,,,
2017-04,水力发电,0.30,-0.02,215,2017-04-30 00:00:00,1,0,2024-07-20 16:07:12,0,2024-07-20 16:07:12,,,
2017-04,火力发电,5.70,-0.10,216,2017-04-30 00:00:00,1,0,2024-07-20 16:07:12,0,2024-07-20 16:07:12,,,
2017-03,合计,4.70,-0.15,217,2017-03-31 00:00:00,1,0,2024-07-20 16:07:12,0,2024-07-20 16:07:12,,,
2017-03,水力发电,0.40,-0.02,218,2017-03-31 00:00:00,1,0,2024-07-20 16:07:12,0,2024-07-20 16:07:12,,,
2017-03,火力发电,5.60,-0.09,219,2017-03-31 00:00:00,1,0,2024-07-20 16:07:12,0,2024-07-20 16:07:12,,,
2017-02,合计,4.80,0.01,220,2017-02-28 00:00:00,1,0,2024-07-20 16:07:12,0,2024-07-20 16:07:12,,,
2017-02,水力发电,0.50,0.04,221,2017-02-28 00:00:00,1,0,2024-07-20 16:07:12,0,2024-07-20 16:07:12,,,
2017-02,火力发电,5.60,-0.07,222,2017-02-28 00:00:00,1,0,2024-07-20 16:07:12,0,2024-07-20 16:07:12,,,
2024-06,合计,4.50,-0.02,448,2024-06-30 00:00:00,1,0,2024-08-01 10:44:19,0,2024-08-01 10:44:19,,,
2024-06,水力发电,0.60,0.22,449,2024-06-30 00:00:00,1,0,2024-08-01 10:44:19,0,2024-08-01 10:44:19,,,
2024-06,火力发电,5.70,0.05,450,2024-06-30 00:00:00,1,0,2024-08-01 10:44:19,0,2024-08-01 10:44:19,,,
2024-09,合计,4.60,0.00,451,2024-09-30 00:00:00,1,0,2024-11-07 01:52:37,0,2024-11-07 01:52:37,,,
2024-09,水力发电,0.50,0.13,452,2024-09-30 00:00:00,1,0,2024-11-07 01:52:37,0,2024-11-07 01:52:37,,,
2024-09,火力发电,5.90,0.09,453,2024-09-30 00:00:00,1,0,2024-11-07 01:52:37,0,2024-11-07 01:52:37,,,
2024-08,合计,4.70,0.05,454,2024-08-31 00:00:00,1,0,2024-11-07 01:52:37,0,2024-11-07 01:52:37,,,
2024-08,水力发电,0.50,0.12,455,2024-08-31 00:00:00,1,0,2024-11-07 01:52:37,0,2024-11-07 01:52:37,,,
2024-08,火力发电,5.90,0.12,456,2024-08-31 00:00:00,1,0,2024-11-07 01:52:37,0,2024-11-07 01:52:37,,,
2024-07,合计,4.50,-0.03,457,2024-07-31 00:00:00,1,0,2024-11-07 01:52:37,0,2024-11-07 01:52:37,,,
2024-07,水力发电,0.50,0.21,458,2024-07-31 00:00:00,1,0,2024-11-07 01:52:37,0,2024-11-07 01:52:37,,,
2024-07,火力发电,5.80,0.15,459,2024-07-31 00:00:00,1,0,2024-11-07 01:52:37,0,2024-11-07 01:52:37,,,
2024-10,合计,4.60,0.02,460,2024-10-31 00:00:00,1,0,2024-11-25 23:17:31,0,2024-11-25 23:17:31,,,
2024-10,水力发电,0.50,0.15,461,2024-10-31 00:00:00,1,0,2024-11-25 23:17:31,0,2024-11-25 23:17:31,,,
2024-10,火力发电,5.90,0.08,462,2024-10-31 00:00:00,1,0,2024-11-25 23:17:31,0,2024-11-25 23:17:31,,,
2024-11,合计,4.60,-0.06,463,2024-11-30 00:00:00,1,0,2024-12-23 23:16:55,0,2024-12-23 23:16:55,,,
2024-11,水力发电,0.50,-0.01,464,2024-11-30 00:00:00,1,0,2024-12-23 23:16:55,0,2024-12-23 23:16:55,,,
2024-11,火力发电,5.80,0.02,465,2024-11-30 00:00:00,1,0,2024-12-23 23:16:55,0,2024-12-23 23:16:55,,,
2025-02,合计,4.30,-0.27,466,2025-02-28 00:00:00,1,0,2025-03-21 23:18:14,0,2025-03-21 23:18:14,,,
2025-02,水力发电,0.60,0.03,467,2025-02-28 00:00:00,1,0,2025-03-21 23:18:14,0,2025-03-21 23:18:14,,,
2025-02,火力发电,5.30,-0.11,468,2025-02-28 00:00:00,1,0,2025-03-21 23:18:14,0,2025-03-21 23:18:14,,,
2025-03,合计,4.30,-0.20,469,2025-03-31 00:00:00,1,0,2025-04-21 23:19:23,0,2025-04-21 23:19:23,,,
2025-03,水力发电,0.60,0.00,470,2025-03-31 00:00:00,1,0,2025-04-21 23:19:23,0,2025-04-21 23:19:23,,,
2025-03,火力发电,5.40,-0.02,471,2025-03-31 00:00:00,1,0,2025-04-21 23:19:23,0,2025-04-21 23:19:23,,,
2025-04,合计,4.30,-0.24,472,2025-04-30 00:00:00,1,0,2025-05-23 23:17:55,0,2025-05-23 23:17:55,,,
2025-04,水力发电,0.60,0.01,473,2025-04-30 00:00:00,1,0,2025-05-23 23:17:55,0,2025-05-23 23:17:55,,,
2025-04,火力发电,5.50,-0.09,474,2025-04-30 00:00:00,1,0,2025-05-23 23:17:55,0,2025-05-23 23:17:55,,,
2025-05,合计,4.30,-0.19,475,2025-05-31 00:00:00,1,0,2025-06-24 23:17:05,0,2025-06-24 23:17:05,,,
2025-05,水力发电,0.60,0.03,476,2025-05-31 00:00:00,1,0,2025-06-24 23:17:05,0,2025-06-24 23:17:05,,,
2025-05,火力发电,5.50,-0.08,477,2025-05-31 00:00:00,1,0,2025-06-24 23:17:05,0,2025-06-24 23:17:05,,,
2025-06,合计,4.40,-0.18,478,2025-06-30 00:00:00,1,0,2025-07-31 23:16:46,0,2025-07-31 23:16:46,,,
2025-06,水力发电,0.60,0.01,479,2025-06-30 00:00:00,1,0,2025-07-31 23:16:46,0,2025-07-31 23:16:46,,,
2025-06,火力发电,5.60,-0.05,480,2025-06-30 00:00:00,1,0,2025-07-31 23:16:46,0,2025-07-31 23:16:46,,,
2025-07,合计,4.40,-0.16,481,2025-07-31 00:00:00,1,0,2025-08-25 23:18:16,0,2025-08-25 23:18:16,,,
2025-07,水力发电,0.50,0.02,482,2025-07-31 00:00:00,1,0,2025-08-25 23:18:16,0,2025-08-25 23:18:16,,,
2025-07,火力发电,5.70,-0.07,483,2025-07-31 00:00:00,1,0,2025-08-25 23:18:16,0,2025-08-25 23:18:16,,,
