period_id,可门_厂级_上网电量,可门_厂级_供热厂用电量,可门_厂级_供热用厂用电率,可门_厂级_供热耗煤量,可门_厂级_供热量,可门_厂级_供电煤耗,可门_厂级_利用小时,可门_厂级_发电厂用电率,可门_厂级_发电标煤量,可门_厂级_发电用厂用电量,可门_厂级_发电耗煤量,可门_厂级_开机率,可门_厂级_综合供电煤耗,可门_厂级_综合厂用电率,可门_厂级_综合厂用电量,可门_厂级_耗煤量,可门_厂级_负荷率,可门_可门#1_上网电量,可门_可门#1_供热用厂用电率,可门_可门#1_供热量,可门_可门#1_利用小时,可门_可门#1_发电厂用电率,可门_可门#1_发电标煤量,可门_可门#1_发电用厂用电量,可门_可门#1_开机率,可门_可门#1_综合供电煤耗,可门_可门#1_综合厂用电率,可门_可门#1_综合厂用电量,可门_可门#1_负荷率,可门_可门#1_运行小时,可门_可门#2_上网电量,可门_可门#2_供热用厂用电率,可门_可门#2_供热量,可门_可门#2_利用小时,可门_可门#2_发电厂用电率,可门_可门#2_发电标煤量,可门_可门#2_发电用厂用电量,可门_可门#2_开机率,可门_可门#2_综合供电煤耗,可门_可门#2_综合厂用电率,可门_可门#2_综合厂用电量,可门_可门#2_负荷率,可门_可门#2_运行小时,可门_可门#3_上网电量,可门_可门#3_供热用厂用电率,可门_可门#3_供热量,可门_可门#3_利用小时,可门_可门#3_发电厂用电率,可门_可门#3_发电标煤量,可门_可门#3_发电用厂用电量,可门_可门#3_开机率,可门_可门#3_综合供电煤耗,可门_可门#3_综合厂用电率,可门_可门#3_综合厂用电量,可门_可门#3_负荷率,可门_可门#3_运行小时,可门_可门#4_上网电量,可门_可门#4_供热用厂用电率,可门_可门#4_供热量,可门_可门#4_利用小时,可门_可门#4_发电厂用电率,可门_可门#4_发电标煤量,可门_可门#4_发电用厂用电量,可门_可门#4_开机率,可门_可门#4_综合供电煤耗,可门_可门#4_综合厂用电率,可门_可门#4_综合厂用电量,可门_可门#4_负荷率,可门_可门#4_运行小时,可门_可门#5_上网电量,可门_可门#5_供热用厂用电率,可门_可门#5_供热量,可门_可门#5_利用小时,可门_可门#5_发电厂用电率,可门_可门#5_发电标煤量,可门_可门#5_发电用厂用电量,可门_可门#5_开机率,可门_可门#5_综合供电煤耗,可门_可门#5_综合厂用电率,可门_可门#5_综合厂用电量,可门_可门#5_负荷率,可门_可门#5_运行小时,可门_可门#6_上网电量,可门_可门#6_供热用厂用电率,可门_可门#6_供热量,可门_可门#6_利用小时,可门_可门#6_发电厂用电率,可门_可门#6_发电标煤量,可门_可门#6_发电用厂用电量,可门_可门#6_开机率,可门_可门#6_综合供电煤耗,可门_可门#6_综合厂用电率,可门_可门#6_综合厂用电量,可门_可门#6_负荷率,可门_可门#6_运行小时,发电量1,发电量2,发电量3,发电量4,发电量5,发电量6,总发电量
20240614,3087.6,5.45,6.735047,533,8092,294.215454,13.745833,5.152774,9206.030966,169.99,15524,75,298.161386,6.408002,211.4,16057,76.365741,668.11,0,0,12.183333,6.919289,1936.516835,50.58,100,289.85,8.603283,62.89,50.763889,24,1215.64,6.37,3197,21.466667,4.517857,3705.756976,58.19,100,304.84,5.618012,72.36,89.444444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1203.85,6.97,4895,21.333333,4.783594,3563.757155,61.23,100,296.03,5.949219,76.15,88.888889,24,,,,,,,,,,,,,,,,,,,,,,,,,,,731,1288,0,1280,,,3299
20240615,3151.2,5.72,7.202216,545,7942,294.073824,14.091667,5.133944,9434.976355,173.63,16284,75,299.408998,6.824364,230.8,16829,78.287037,985.52,8.73,1242,17.8,5.809925,2870.228448,62.05,100,291.24,7.722846,82.48,74.166667,24,985.39,6.8,2374,17.55,4.830009,3035.296817,50.86,100,308.03,6.420703,67.61,73.125,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.3,6.98,4326,21.016667,4.814433,3529.45109,60.71,100,299.03,6.399683,80.7,87.569444,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,1053,0,1261,,,3382
20240616,2994.75,5.79,7.305994,518,7925,294.200335,13.4125,5.187636,8979.02363,166.99,14873,75,299.825482,6.966449,224.25,15391,74.513889,1136.72,8,2255,20.416667,5.366531,3326.156392,65.74,100,292.61,7.206531,88.28,85.069444,24,714.14,7.73,561,12.85,5.491569,2214.333898,42.34,100,310.07,7.374838,56.86,53.541667,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1143.89,6.95,5109,20.383333,4.816844,3438.53334,58.91,100,300.6,6.46852,79.11,84.930556,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,771,0,1223,,,3219
20240617,2878.05,5.94,7.213991,552,8234,294.320581,12.920833,5.13157,8658.52888,159.13,14516,75,300.847062,7.189616,222.95,15068,71.782407,1136.48,7.41,3610,20.366667,4.99509,3336.364336,61.04,100,293.57,6.998363,85.52,84.861111,24,604.61,8.44,430,11,5.990909,1888.317952,39.54,100,312.32,8.392424,55.39,45.833333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.96,6.92,4194,20.316667,4.803938,3433.846592,58.56,100,302.02,6.730107,82.04,84.652778,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1222,660,0,1219,,,3101
20240618,3528.15,5.15,7.000136,546,7357,297.601786,15.716667,5.797985,10574.68425,218.7,18986,80.208333,299.723205,6.46474,243.85,19532,81.645022,1191.82,7.21,4043,21,4.853175,3437.20888,61.15,100,288.4,5.411111,68.18,87.5,24,1096.24,6.6,466,19.283333,4.709594,3352.30192,54.49,100,305.8,5.251513,60.76,80.347222,24,16.69,0,0,1.066667,66.296875,155.193634,42.43,20.833333,929.86,73.921875,47.31,21.333333,5,1223.41,6.77,2848,21.516667,4.695585,3629.979811,60.62,100,296.71,5.235476,67.59,89.652778,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1260,1157,64,1291,,,3772
20240619,3298.65,5.38,6.785219,563,7929,294.737053,14.695833,5.787355,9793.75859,204.12,17525,81.875,296.902023,6.474341,228.35,18088,74.787956,850.52,8.96,386,15.183333,5.934138,2444.649636,54.06,100,287.43,6.638858,60.48,63.263889,24,1161.86,6.3,2751,20.383333,4.46852,3516.95022,54.65,100,302.7,4.999182,61.14,84.930556,24,132.71,0,0,2.916667,21.6,438.991409,37.8,27.5,330.79,24.165714,42.29,44.191919,6.6,1153.55,6.89,4792,20.3,4.729885,3393.167325,57.61,100,294.15,5.291461,64.45,84.583333,24,,,,,,,,,,,,,,,,,,,,,,,,,,,911,1223,175,1218,,,3527
20240620,3651.6,5.15,6.795988,530,7578,297.168919,16.208333,5.446787,10930.22945,211.88,19539,100,299.327129,6.128535,238.4,20069,67.534722,711.03,9.94,283,12.8,6.592448,2056.867584,50.63,100,289.28,7.417969,56.97,53.333333,24,1220.2,6.18,2275,21.4,4.416667,3721.36596,56.71,100,304.98,4.968847,63.8,89.166667,24,558.18,0,0,10.166667,7.54918,1709.70534,46.05,100,306.3,8.495082,51.82,42.361111,24,1162.19,6.89,5020,20.466667,4.763029,3442.290561,58.49,100,296.19,5.359121,65.81,85.277778,24,,,,,,,,,,,,,,,,,,,,,,,,,,,768,1284,610,1228,,,3890
20240621,4121.4,5.28,6.954689,555,7592,296.763741,18.191667,4.975492,12312.04506,217.23,22066,100,298.734533,5.602382,244.6,22621,75.798611,1168.88,7.27,3214,20.616667,4.890865,3369.997928,60.5,100,288.31,5.506871,68.12,85.902778,24,889.27,6.69,738,15.666667,4.792553,2727.124309,45.05,100,306.67,5.396809,50.73,65.277778,24,894.3,0,0,15.916667,5.645026,2742.90753,53.91,100,306.71,6.356021,60.7,66.319444,24,1168.95,6.74,3640,20.566667,4.681524,3472.01529,57.77,100,297.02,5.271475,65.05,85.694444,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1237,940,955,1234,,,4366
20240622,3841.05,4.99,6.927669,524,7203,296.988437,17,5.194853,11487.66125,211.95,20630,100,299.076067,5.856618,238.95,21154,70.833333,1169.22,7.1,4448,20.6,4.792071,3379.0458,59.23,100,289,5.402913,66.78,85.833333,24,785.46,0,738,13.9,5.161871,2417.017512,43.05,100,307.72,5.820144,48.54,57.916667,24,719.62,0,0,12.983333,6.762516,2213.982892,52.68,100,307.66,7.622593,59.38,54.097222,24,1166.75,6.64,2755,20.516667,4.629569,3477.61505,56.99,100,298.06,5.219334,64.25,85.486111,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1236,834,779,1231,,,4080
20240623,4036.8,5.33,7.012235,561,7601,296.816027,17.845833,5.130283,12060.43658,219.73,21843,100,298.762301,5.748307,246.2,22404,74.357639,1176.37,7.21,4664,20.733333,4.85209,3393.003991,60.36,100,288.43,5.436495,67.63,86.388889,24,774.39,0,0,13.716667,5.27096,2378.771202,43.38,100,307.18,5.90644,48.61,57.152778,24,894.58,0,0,15.983333,5.994786,2747.076264,57.49,100,307.08,6.717414,64.42,66.597222,24,1191.45,6.69,2937,20.95,4.653938,3541.585125,58.5,100,297.25,5.214797,65.55,87.291667,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1244,823,959,1257,,,4283
20240624,4257.75,4.92,7.205624,505,6828,296.636035,18.804167,5.008642,12716.66817,226.04,22887,100,298.671086,5.655883,255.25,23392,78.350694,1179.39,7.27,5464,20.8,4.86859,3387.561897,60.76,100,287.23,5.497596,68.61,86.666667,24,923.85,6.87,1071,16.3,4.902863,2825.410455,47.95,100,305.83,5.53681,54.15,67.916667,24,1138.17,7.21,293,20.133333,5.119205,3472.898121,61.84,100,305.13,5.780629,69.83,83.888889,24,1016.33,0,0,17.983333,5.142725,3030.797693,55.49,100,298.21,5.808156,62.67,74.930556,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1248,978,1208,1079,,,4513
20240625,4483.5,4.57,7.017813,473,6512,296.448452,19.766667,4.944562,13368.13541,234.57,23681,100,298.16294,5.491147,260.5,24154,82.361111,1213.59,7.26,3564,21.383333,4.871395,3484.580967,62.5,100,287.13,5.409977,69.41,89.097222,24,1005.48,7.54,576,17.816667,5.34986,3070.434276,57.19,100,305.37,5.942002,63.52,74.236111,24,1179.78,6.53,2372,20.733333,4.648714,3589.244694,57.83,100,304.23,5.162379,64.22,86.388889,24,1084.64,0,0,19.133333,4.969512,3223.875472,57.05,100,297.23,5.519164,63.36,79.722222,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,1069,1244,1148,,,4744
20240626,4372.95,4.7,7.304942,477,6434,296.53335,19.320833,5.092517,13050.0176,236.14,23426,100,298.425951,5.694414,264.05,23903,80.503472,1167.44,7.42,4500,20.6,4.961165,3348.80164,61.32,100,286.85,5.546926,68.56,85.833333,24,1054.63,7.47,482,18.683333,5.29438,3217.148815,59.35,100,305.05,5.920607,66.37,77.847222,24,1197.57,6.9,1452,21.116667,4.900552,3643.965996,62.09,100,304.28,5.479874,69.43,87.986111,24,953.31,0,0,16.883333,5.269497,2840.101152,53.38,100,297.92,5.892399,59.69,70.347222,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1236,1121,1267,1013,,,4637
20240627,4062,4.7,7.250849,472,6482,297.99285,17.966667,5.119898,12191.57286,220.77,21382,97.135417,300.137195,5.797774,250,21854,77.068811,1183.93,7.36,4710,20.9,4.934609,3403.561964,61.88,100,287.48,5.587719,70.07,87.083333,24,916.01,7.89,146,16.3,5.597137,2804.089812,54.74,100,306.12,6.338446,61.99,67.916667,24,1158.1,6.88,1626,20.433333,4.890701,3531.97338,59.96,100,304.98,5.538336,67.9,85.138889,24,803.97,0,0,14.233333,5.173302,2451.947706,44.18,88.541667,304.98,5.858314,50.03,66.980392,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1254,978,1226,854,,,4312
20240628,3493.65,4.55,6.991395,471,6508,296.848678,15.466667,4.893319,10479.82698,181.64,18405,75,299.967855,5.882274,218.35,18876,85.925926,1171.25,7.36,3853,20.75,4.927711,3377.065125,61.35,100,288.33,5.923695,73.75,86.458333,24,1154.05,7.32,195,20.516667,5.199838,3532.431645,64.01,100,306.09,6.251015,76.95,85.486111,24,1168.34,6.39,2460,20.6,4.553398,3570.330206,56.28,100,305.59,5.47411,67.66,85.833333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1245,1231,1236,0,,,3712
20240629,3348,4.73,7.263514,489,6512,296.881455,14.854167,5.093969,10044.68717,181.6,18230,75,300.020525,6.086957,217,18719,82.523148,1156.82,7.54,3311,20.516667,5.043054,3337.541382,62.08,100,288.51,6.025995,74.18,85.486111,24,1036.95,7.58,436,18.466667,5.366426,3179.70348,59.46,100,306.64,6.412455,71.05,76.944444,24,1154.23,6.9,2765,20.433333,4.898858,3527.442303,60.06,100,305.61,5.853997,71.77,85.138889,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1231,1108,1226,0,,,3565
20240630,3089.25,4.89,7.554457,487,6473,297.077155,13.733333,5.378641,9265.004664,177.28,16910,75,299.911133,6.272755,206.75,17397,76.296296,1151.68,7.45,4031,20.383333,5,3325.015328,61.15,100,288.71,5.831562,71.32,84.930556,24,805.12,8.82,708,14.466667,6.210829,2472.684544,53.91,100,307.12,7.24424,62.88,60.277778,24,1132.44,7.27,1734,20.083333,5.162656,3467.304792,62.21,100,306.18,6.021577,72.56,83.680556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1223,868,1205,0,,,3296
20240701,3084.75,4.9,7.480916,442,6550,297.535479,13.720833,5.386881,9270.045148,177.39,15464,75,300.51204,6.324021,208.25,15906,76.226852,1146.8,7.52,2668,20.316667,5.045119,3315.3988,61.5,100,289.1,5.922888,72.2,84.652778,24,803.39,8.55,204,14.416667,6.067052,2477.333404,52.48,100,308.36,7.122543,61.61,60.069444,24,1134.56,7.39,3678,20.15,5.24483,3477.312944,63.41,100,306.49,6.157155,74.44,83.958333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1219,865,1209,0,,,3293
20240702,3160.8,4.53,7.541202,421,6007,297.485882,14.033333,5.341152,9484.17714,179.89,16145,75,300.056224,6.152019,207.2,16566,77.962963,1157.04,7.48,3632,20.466667,5.017101,3337.828992,61.61,100,288.48,5.778502,70.96,85.277778,24,785.96,8.57,617,14.083333,6.066272,2419.027688,51.26,100,307.78,6.986982,59.04,58.680556,24,1217.8,7.29,1758,21.583333,5.17529,3727.32046,67.02,100,306.07,5.96139,77.2,89.930556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1228,845,1295,0,,,3368
20240703,3634.8,4.39,7.385599,410,5944,297.069694,16.091667,5.150699,10881.90055,198.92,18100,75,299.380999,5.882962,227.2,18510,89.398148,1250.62,7.53,2981,22.116667,5.039186,3597.908678,66.87,100,287.69,5.75584,76.38,92.152778,24,1093.87,7.64,807,19.433333,5.415952,3349.320553,63.15,100,306.19,6.186106,72.13,80.972222,24,1290.31,7.09,2156,22.816667,5.032871,3934.671314,68.9,100,304.94,5.747991,78.69,95.069444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1327,1166,1369,0,,,3862
20240704,3802.05,4.44,7.098321,402,6255,296.873151,16.825,5.003715,11387.90564,202.05,18271,75,299.520144,5.843239,235.95,18673,93.472222,1201.88,7.82,1232,21.333333,5.225781,3462.61628,66.89,100,288.1,6.103125,78.12,88.888889,24,1300.5,6.86,1901,22.983333,4.874547,3966.525,67.22,100,305,5.692531,78.5,95.763889,24,1299.66,6.95,3122,22.983333,4.926759,3958.76436,67.94,100,304.6,5.753445,79.34,95.763889,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1280,1379,1379,0,,,4038
20240705,3859.05,4.62,6.966224,439,6632,296.772901,17.0625,4.86569,11561.5303,199.25,18737,75,299.595245,5.761905,235.95,19176,94.791667,1297.69,7.25,1842,22.95,4.863471,3738.255583,66.97,100,288.07,5.759622,79.31,95.625,24,1283.57,6.83,1039,22.7,4.862702,3923.87349,66.23,100,305.7,5.758443,78.43,94.583333,24,1277.78,6.86,3751,22.6,4.870944,3899.401226,66.05,100,305.17,5.768437,78.22,94.166667,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1377,1362,1356,0,,,4095
20240706,3632.55,4.73,7.10637,434,6656,297.04494,16.079167,4.955429,10894.9252,191.23,17243,75,299.924989,5.868101,226.45,17677,89.328704,1257.97,7.23,2708,22.25,4.872659,3626.853307,65.05,100,288.31,5.770037,77.03,92.708333,24,1120.32,7.13,1319,19.866667,5.07802,3434.677056,60.53,100,306.58,6.013423,71.68,82.777778,24,1254.26,6.94,2629,22.2,4.928679,3833.394838,65.65,100,305.63,5.836336,77.74,92.5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1335,1192,1332,0,,,3859
20240707,3683.25,4.46,7.243788,406,6157,296.997037,16.329167,5.050778,11051.43793,197.94,17812,75,300.045827,6.015565,235.75,18218,90.717593,1238.28,7.4,2150,21.933333,4.958207,3572.066316,65.25,100,288.47,5.905775,77.72,91.388889,24,1211.2,7.32,1610,21.516667,5.189775,3707.11984,67,100,306.07,6.181255,79.8,89.652778,24,1233.77,7.06,2397,21.866667,5.00686,3772.251775,65.69,100,305.75,5.962652,78.23,91.111111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1316,1291,1312,0,,,3919
20240708,3689.25,4.62,7.326356,425,6306,296.970114,16.370833,5.092135,11073.80769,200.07,18302,75,300.164198,6.102062,239.75,18727,90.949074,1238.63,7.41,2453,21.95,4.965831,3574.314591,65.4,100,288.57,5.950645,78.37,91.458333,24,1216.49,7.4,1977,21.633333,5.24037,3723.919188,68.02,100,306.12,6.279661,81.51,90.138889,24,1234.13,7.15,1876,21.9,5.072298,3775.573909,66.65,100,305.93,6.078387,79.87,91.25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1317,1298,1314,0,,,3929
20240709,3708.3,4.35,7.364144,410,5907,296.945487,16.508333,5.141343,11160.10223,203.7,18724,75,300.949282,6.403332,253.7,19134,91.712963,1280.11,7.37,2831,22.733333,4.938416,3702.590164,67.36,100,289.24,6.150293,83.89,94.722222,24,1274.74,7.25,2075,22.7,5.143906,3911.922112,70.06,100,306.88,6.406755,87.26,94.583333,24,1153.45,7.57,1001,20.6,5.36246,3545.589955,66.28,100,307.39,6.678803,82.55,85.833333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1364,1362,1236,0,,,3962
20240710,4019.7,4.51,7.163278,421,6296,297.696661,17.8875,5.658048,12057.01246,242.9,19977,82.9375,299.948067,6.366177,273.3,20398,89.864356,1297.28,7.3,2442,22.883333,4.901675,3735.258304,67.3,100,287.93,5.514931,75.72,95.347222,24,1284.41,7.22,1923,22.716667,5.124725,3923.615668,69.85,100,305.48,5.765957,78.59,94.652778,24,1307.14,6.95,1931,23.066667,4.935694,3988.606996,68.31,100,305.14,5.553468,76.86,96.111111,24,130.87,0,0,2.883333,21.641618,409.531491,37.44,31.75,312.93,24.352601,42.13,37.83902,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,1373,1363,1384,173,,,4293
20240711,4608.75,4.7,7.381812,425,6367,297.2862,20.391667,5.18962,13794.13915,253.98,22278,100,299.303263,5.828566,285.25,22703,84.965278,1262.57,7.5,2938,22.3,5.019432,3628.752437,67.16,100,287.41,5.637519,75.43,92.916667,24,1087.82,7.61,182,19.3,5.396373,3330.469712,62.49,100,306.16,6.060449,70.18,80.416667,24,1204.92,7.27,3247,21.316667,5.157154,3671.752716,65.96,100,304.73,5.792025,74.08,88.819444,24,1053.44,0,0,18.65,5.216265,3163.164288,58.37,100,300.27,5.858803,65.56,77.708333,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1338,1158,1279,1119,,,4894
20240712,5012.1,5.25,7.30384,478,7188,296.970423,22.120833,4.954417,14985.03848,263.03,23632,100,298.977245,5.59239,296.9,24110,92.170139,1279.72,7.45,3364,22.6,4.983776,3674.204092,67.58,100,287.11,5.625369,76.28,94.166667,24,1242.18,6.89,269,21.916667,4.905703,3793.741938,64.51,100,305.41,5.537643,72.82,91.319444,24,1260,7.2,3555,22.283333,5.102468,3835.566,68.22,100,304.41,5.759162,77,92.847222,24,1230.21,0,0,21.683333,4.820138,3681.526446,62.71,100,299.26,5.441199,70.79,90.347222,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1356,1315,1337,1301,,,5309
20240713,5065.05,5.84,7.215221,497,8094,296.871606,22.341667,4.914211,15135.99882,263.5,22710,100,298.83217,5.538046,296.95,23207,93.090278,1274.97,7.37,4003,22.5,4.931852,3658.016427,66.58,100,286.91,5.557778,75.03,93.75,24,1268.61,7.1,2319,22.416667,5.040149,3865.45467,67.79,100,304.7,5.679554,76.39,93.402778,24,1275.44,6.99,1772,22.516667,4.96299,3885.372872,67.05,100,304.63,5.592894,75.56,93.819444,24,1246.04,0,0,21.933333,4.717325,3727.154848,62.08,100,299.12,5.316109,69.96,91.388889,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1345,1351,1316,,,5362
20240714,5048.25,5.44,7.263987,466,7489,296.910726,22.283333,4.97083,15089.47817,265.84,23303,100,298.905129,5.604899,299.75,23769,92.847222,1280.55,7.47,2324,22.616667,4.997052,3677.99571,67.81,100,287.22,5.633751,76.45,94.236111,24,1256.34,7.38,2343,22.25,5.226217,3829.198686,69.77,100,304.79,5.892135,78.66,92.708333,24,1286.5,7.02,2822,22.716667,4.978723,3917.1352,67.86,100,304.48,5.612619,76.5,94.652778,24,1224.86,0,0,21.55,4.674401,3665.148578,60.44,100,299.23,5.269915,68.14,89.791667,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1357,1335,1363,1293,,,5348
20240715,5208,5.43,7.17021,472,7573,296.727415,22.9625,4.891127,15552.8191,269.55,24044,100,298.633239,5.498095,303,24516,95.677083,1324.17,7.38,2847,23.366667,4.938659,3801.029985,69.24,100,287.05,5.551355,77.83,97.361111,24,1316.27,6.99,2121,23.233333,4.960545,4006.594253,69.15,100,304.39,5.57604,77.73,96.805556,24,1309.53,7.1,2605,23.133333,5.029539,3982.804542,69.81,100,304.14,5.653458,78.47,96.388889,24,1258.03,0,0,22.116667,4.62321,3762.390321,61.35,100,299.07,5.197438,68.97,92.152778,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1402,1394,1388,1327,,,5511
20240716,4689.45,5.39,7.179965,484,7507,297.202684,20.695833,5.04087,14017.92123,250.38,22180,100,298.924634,5.58788,277.55,22664,86.232639,1272.54,7.44,2524,22.45,4.986637,3656.516436,67.17,100,287.34,5.52784,74.46,93.541667,24,941.12,7.95,152,16.733333,5.650398,2888.673728,56.73,100,306.94,6.262948,62.88,69.722222,24,1250.94,7.01,4831,22.066667,4.978097,3806.235138,65.91,100,304.27,5.518127,73.06,91.944444,24,1224.86,0,0,21.533333,4.68808,3666.495924,60.57,100,299.34,5.196594,67.14,89.722222,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1347,1004,1324,1292,,,4967
20240717,4947.3,5.88,7.288955,525,8067,296.989369,21.845833,4.977685,14796.06975,260.98,23869,100,299.073631,5.639901,295.7,24394,91.024306,1258.98,7.61,2945,22.266667,5.087575,3617.301336,67.97,100,287.32,5.76497,77.02,92.777778,24,1195.9,7.16,2568,21.15,5.08353,3650.00639,64.51,100,305.21,5.760441,73.1,88.125,24,1268.57,7.07,2554,22.416667,5.01487,3864.952219,67.45,100,304.67,5.682528,76.43,93.402778,24,1223.84,0,0,21.55,4.720804,3663.809808,61.04,100,299.37,5.348801,69.16,89.791667,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1336,1269,1345,1293,,,5243
20240718,5117.4,5.73,7.194877,519,7964,296.832141,22.554167,4.888232,15282.10592,264.6,24651,100,298.630279,5.460927,295.6,25170,93.975694,1292.13,7.42,3082,22.8,4.964181,3706.604118,67.91,100,286.86,5.546053,75.87,95,24,1285.27,7.02,2577,22.683333,4.980896,3912.618934,67.79,100,304.42,5.564291,75.73,94.513889,24,1280.9,7.07,2305,22.616667,5.019897,3898.80342,68.12,100,304.38,5.607959,76.1,94.236111,24,1259.1,0,0,22.116667,4.580256,3764.07945,60.78,100,298.95,5.116805,67.9,92.152778,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1368,1361,1357,1327,,,5413
20240719,5080.2,5.92,7.371436,499,8031,296.857022,22.408333,4.976943,15170.40314,267.66,23466,100,298.618226,5.537374,297.8,23965,93.368056,1258.52,7.51,3595,22.216667,5.021755,3609.812916,66.94,100,286.83,5.587397,74.48,92.569444,24,1282.43,7.32,1440,22.683333,5.188832,3904.614621,70.62,100,304.47,5.772961,78.57,94.513889,24,1289.16,7.23,2996,22.783333,5.117776,3920.206644,69.96,100,304.09,5.694221,77.84,94.930556,24,1250.09,0,0,21.95,4.566439,3735.768956,60.14,100,298.84,5.080486,66.91,91.458333,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1333,1361,1367,1317,,,5378
20240720,5217.6,5.43,7.302313,469,7436,296.723479,22.995833,4.932053,15568.48748,272.2,24048,100,298.384075,5.461134,301.4,24517,95.815972,1303.15,7.33,2959,22.966667,4.90566,3736.65231,67.6,100,286.74,5.431785,74.85,95.694444,24,1325.47,7.21,1428,23.416667,5.112456,4031.682099,71.83,100,304.17,5.660498,79.53,97.569444,24,1302.89,7.31,3049,23.033333,5.170043,3958.700976,71.45,100,303.84,5.724313,79.11,95.972222,24,1286.1,0,0,22.566667,4.528804,3841.45209,61.32,100,298.69,5.014771,67.9,94.027778,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1378,1405,1382,1354,,,5519
20240721,5033.7,5.35,7.299768,475,7329,297.549431,22.208333,4.980675,15069.4802,265.47,24544,100,299.371838,5.559099,296.3,25019,92.534722,1114.95,7.91,1379,19.75,5.297046,3213.06291,62.77,100,288.18,5.911392,70.05,82.291667,24,1317.22,7.12,2670,23.266667,5.055874,4013.832784,70.58,100,304.72,5.643266,78.78,96.944444,24,1316.73,7.2,3280,23.266667,5.087393,3996.407223,71.02,100,303.51,5.678367,79.27,96.944444,24,1284.8,0,0,22.55,4.515891,3846.17728,61.1,100,299.36,5.04065,68.2,93.958333,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1185,1396,1396,1353,,,5330
20240722,4801.95,5.55,7.371497,481,7529,297.598669,21.195833,5.011205,14380.20579,254.92,22771,100,299.465962,5.603499,285.05,23252,88.315972,1083.23,7.86,1808,19.183333,5.265856,3120.78563,60.61,100,288.1,5.887924,67.77,79.930556,24,1237.75,7.31,2238,21.9,5.189498,3775.756375,68.19,100,305.05,5.802892,76.25,91.25,24,1258.33,7.17,3483,22.233333,5.072714,3823.813204,67.67,100,303.88,5.672414,75.67,92.638889,24,1222.64,0,0,21.466667,4.538043,3659.850576,58.45,100,299.34,5.074534,65.36,89.444444,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1151,1314,1334,1288,,,5087
