period_id,漳平_厂级_上网电量,漳平_厂级_供热厂用电量,漳平_厂级_供热用厂用电率,漳平_厂级_供热耗煤量,漳平_厂级_供热量,漳平_厂级_供煤量,漳平_厂级_供电煤耗,漳平_厂级_利用小时,漳平_厂级_发电厂用电率,漳平_厂级_发电标煤量,漳平_厂级_发电用厂用电量,漳平_厂级_发电耗煤量,漳平_厂级_开机率,漳平_厂级_日电网调度发电量,漳平_厂级_综合供电煤耗,漳平_厂级_综合厂用电率,漳平_厂级_综合厂用电量,漳平_厂级_耗煤量,漳平_厂级_负荷率,漳平_漳平#5_上网电量,漳平_漳平#5_供热用厂用电率,漳平_漳平#5_供热量,漳平_漳平#5_利用小时,漳平_漳平#5_发电厂用电率,漳平_漳平#5_发电标煤量,漳平_漳平#5_发电用厂用电量,漳平_漳平#5_开机率,漳平_漳平#5_综合供电煤耗,漳平_漳平#5_综合厂用电率,漳平_漳平#5_综合厂用电量,漳平_漳平#5_负荷率,漳平_漳平#5_运行小时,漳平_漳平#6_上网电量,漳平_漳平#6_供热用厂用电率,漳平_漳平#6_供热量,漳平_漳平#6_利用小时,漳平_漳平#6_发电厂用电率,漳平_漳平#6_发电标煤量,漳平_漳平#6_发电用厂用电量,漳平_漳平#6_开机率,漳平_漳平#6_综合供电煤耗,漳平_漳平#6_综合厂用电率,漳平_漳平#6_综合厂用电量,漳平_漳平#6_负荷率,漳平_漳平#6_运行小时,发电量5,发电量6,总发电量
20250719,1091.5344,4.88,8.60479,329,5671.26,0,319.587141,19.6821,6.850971,3515.525986,80.9049,5305,100,1180.926,322.071937,7.569484,89.39,5634,82.00875,517.06,0,0,18.6416,7.254545,1722.688802,40.5709,100,333.17,7.543702,42.188,77.673333,24,574.48,8.6,5671.26,20.7226,6.487925,1792.837184,40.334,100,312.08,7.592033,47.198,86.344167,24,559.248,621.678,1180.926
20250720,971.41,4.84,8.563522,345,5651.88,0,324.848532,17.506167,6.759523,3181.46907,71,5065,100,1050.38,327.51043,7.517351,78.96,5410,72.942361,406.32,0,0,14.630667,7.158298,1371.73632,31.4192,100,337.6,7.427322,32.6,60.961111,24,565.1,8.56,5651.88,20.381667,6.472631,1809.73275,39.5769,100,320.25,7.580342,46.35,84.923611,24,438.92,611.45,1050.37
20250721,917.32,4.82,8.31291,307,5798.21,0,318.173951,16.5225,6.676754,2943.618128,66.19,4385,100,991.35,320.893268,7.467595,74.03,4692,68.84375,350.96,0,0,12.662333,7.318609,1190.28084,27.8012,100,339.15,7.610498,28.91,52.759722,24,566.36,8.31,5798.21,20.382667,6.278014,1753.337288,38.3888,100,309.58,7.378819,45.12,84.927778,24,379.87,611.48,991.35
20250722,841.21,4.9,8.223629,321,5958.44,0,311.496196,15.204667,6.946332,2644.322361,63.37,4239,100,912.28,314.347471,7.790371,71.07,4560,63.352778,284.09,0,0,10.377,8.415566,909.116409,26.1985,100,320.01,8.743696,27.22,43.2375,24,557.12,8.22,5958.44,20.032333,6.184485,1735.205952,37.1669,100,311.46,7.296537,43.85,83.468056,24,311.31,600.97,912.28
20250723,834.95,4.98,8.346154,351,5966.82,0,320.243784,15.143,7.247573,2698.790443,65.85,4493,100,908.58,323.227791,8.103854,73.63,4844,63.095833,289.83,0,0,10.650333,8.977841,960.293739,28.6851,100,331.33,9.289224,29.68,44.376389,24,545.12,8.34,5966.82,19.635667,6.309386,1738.496704,37.1667,100,318.92,7.460913,43.95,81.815278,24,319.51,589.07,908.58
20250724,904.07,4.77,8.160458,338,5845.26,0,309.068309,16.3085,6.814442,2818.177563,66.68,4630,100,978.52,311.721168,7.608507,74.45,4968,67.952083,345.94,0,0,12.553667,7.839516,1080.439808,29.5244,100,312.32,8.143703,30.67,52.306944,24,558.13,8.15,5845.26,20.063333,6.1736,1737.737755,37.1589,100,311.35,7.271972,43.77,83.597222,24,376.61,601.9,978.51
20250725,1032.32,4.45,8.29778,322,5362.88,0,336.700641,18.576667,6.675938,3502.3264,74.41,5298,100,1114.6,339.267514,7.38202,82.28,5620,77.402778,456.72,0,0,16.445333,7.13629,1597.3782,35.2076,100,349.75,7.426626,36.64,68.522222,24,575.6,8.3,5362.88,20.708,6.310009,1904.9482,39.2003,100,330.95,7.346597,45.64,86.283333,24,493.36,621.24,1114.6
20250726,1027.07,4.46,8.125149,335,5489.13,0,318.471716,18.454667,6.546673,3295.513466,72.49,5113,100,1107.28,320.865517,7.243877,80.21,5448,76.894444,458.42,0,0,16.473667,6.963275,1451.495246,34.4132,100,316.63,7.241861,35.79,68.640278,24,568.65,8.12,5489.13,20.435667,6.21102,1844.01822,38.0779,100,324.28,7.245502,44.42,85.148611,24,494.21,613.07,1107.28
20250727,1025.88,4.3,8.330153,353,5161.97,0,323.928343,18.4575,6.685629,3347.507886,74.04,6007,100,1107.45,326.30599,7.36557,81.57,6360,76.90625,456.98,0,0,16.444333,7.100379,1581.699176,35.0283,100,346.12,7.368293,36.35,68.518056,24,568.9,8.33,5161.97,20.470667,6.353253,1765.80871,39.0166,100,310.39,7.363382,45.22,85.294444,24,493.33,614.12,1107.45
20250728,1023.18,4.3,8.426201,302,5103.13,0,321.038735,18.427667,6.767903,3309.363588,74.83,5122,100,1105.67,323.439042,7.459798,82.48,5424,76.781944,453.9,0,0,16.347667,7.157963,1498.14234,35.1048,100,330.06,7.448566,36.53,68.115278,24,569.28,8.42,5103.13,20.507667,6.457162,1811.221248,39.7264,100,318.16,7.468752,45.95,85.448611,24,490.43,615.23,1105.66
20250729,1059.3,4.02,8.288574,322,4850.05,0,323.16211,19.054167,6.697573,3447.1056,76.57,6070,100,1143.25,325.413537,7.343101,83.95,6392,79.392361,490,0,0,17.632667,7.102424,1652.672,37.5704,100,337.28,7.368899,38.98,73.469444,24,569.3,8.28,4850.05,20.475667,6.34913,1794.4336,39.0008,100,315.2,7.320885,44.97,85.315278,24,528.98,614.27,1143.25
20250730,1016.95,5.29,8.430091,436,6275.14,0,324.471693,18.334833,6.768537,3327.879024,74.46,6236,100,1100.09,327.241165,7.557563,83.14,6672,76.395139,451.74,0,0,16.291,7.268819,1546.75776,35.5249,100,342.4,7.568596,36.99,67.879167,24,565.22,8.44,6275.14,20.378667,6.368621,1781.121264,38.9352,100,315.12,7.547108,46.14,84.911111,24,488.73,611.36,1100.09
20250731,1015.08,5.89,8.49614,547,6932.56,0,395.231272,18.2904,6.671077,4048.014022,73.21,7021,100,1097.424,398.787684,7.2087,79.11,7568,76.21,449.5,0,0,16.1712,7.065812,1962.56195,34.2788,100,436.61,7.345569,35.636,67.38,24,565.577,8.5,6932.56,20.4096,6.358821,2085.452072,38.9343,100,368.73,7.628926,46.711,85.04,24,485.136,612.288,1097.424
20250801,1025.03,5.32,8.54933,386,6222.71,0,298.543055,18.475,6.739738,3086.308247,74.71,5482,100,1108.5,301.094431,7.529995,83.47,5868,76.979167,460.48,0,0,16.581,7.134753,1482.929792,35.4904,100,322.04,7.428181,36.95,69.0875,24,564.55,34.92,6222.71,20.369,6.418152,1603.378455,39.2194,100,284.01,7.612876,46.52,84.870833,24,497.43,611.07,1108.5
20250802,999.06,4.6,8.487226,344,5419.91,0,312.382861,17.973833,6.642063,3145.07064,71.63,5560,100,1078.42,314.802979,7.359773,79.37,5904,74.890972,433.9,0,0,15.580333,6.895188,1424.75404,32.2288,100,328.36,7.169295,33.51,64.918056,24,565.15,8.48,5419.91,20.367333,6.448627,1720.3166,39.4024,100,304.4,7.507119,45.87,84.863889,24,467.41,611.02,1078.43
20250803,950.24,4.56,7.638191,386,5970,0,323.677106,17.1445,6.880729,3100.470626,70.78,5560,100,1028.67,326.2829,7.715788,79.37,5946,71.435417,385.26,0,0,13.939333,7.593859,1272.590832,31.756,100,330.32,7.872208,32.92,58.080556,24,564.98,8.41,5425.14,20.349667,6.392406,1827.879794,39.025,100,323.53,7.454668,45.51,84.790278,24,418.18,610.49,1028.67
20250804,1019.57,5.08,8.494642,389,5980.24,0,322.074036,18.35,6.642144,3310.502395,73.13,5719,100,1101.01,324.69594,7.396912,81.44,6108,76.458333,453.85,0,0,16.315333,6.996445,1587.884995,34.2448,100,349.87,7.275365,35.61,67.980556,24,565.72,8.5,5980.24,20.384667,6.357965,1722.6174,38.8815,100,304.5,7.49256,45.82,84.936111,24,489.46,611.54,1101
20250805,984.61,4.9,8.397514,399,5835.06,0,333.247276,17.707667,6.575306,3307.812463,69.86,5861,100,1062.46,335.951541,7.326393,77.84,6260,73.781944,418.33,0,0,15.019667,6.876029,1469.635123,30.9827,100,351.31,7.159502,32.26,62.581944,24,566.29,8.39,5835.06,20.395667,6.354193,1838.17734,38.8794,100,324.6,7.449295,45.58,84.981944,24,450.59,611.87,1062.46
20250806,992.16,4.92,8.331188,390,5905.52,0,297.861445,17.839333,6.552935,2979.269748,70.14,5502,100,1070.35,300.281179,7.305019,78.19,5892,74.330556,423,0,0,15.183333,6.999978,1334.2266,31.8849,100,315.42,7.135016,32.5,63.263889,24,569.16,8.32,5905.52,20.495333,6.22114,1645.043148,38.2513,100,289.03,7.432586,45.7,85.397222,24,455.5,614.86,1070.36
20250807,1026.9336,4.98,8.353112,375,5961.85,0,325.659536,18.4435,6.457379,3371.071196,71.458,5701,100,1106.61,328.265741,7.200369,79.68,6076,76.847917,418.16,8.07,0,14.977333,6.630085,1391.594664,29.7903,100,332.79,6.934924,31.16,62.405556,24,608.77,8.36,5961.85,21.909667,6.339318,1979.476532,41.6677,100,325.16,7.381825,48.52,91.290278,24,449.32,657.29,1106.61
20250808,1026.41,5.01,8.40129,359,5963.37,0,312.543329,18.465667,6.606856,3234.010845,73.2,5401,100,1107.95,315.079826,7.359604,81.54,5760,76.940278,422.11,0,0,15.170667,6.977588,1413.013225,31.7564,100,334.75,7.253032,33.01,63.211111,24,604.3,8.41,5963.37,21.760667,6.348534,1820.99762,41.4445,100,301.34,7.43237,48.52,90.669444,24,455.12,652.82,1107.94
20250809,1039.55,5.05,8.45586,361,5972.19,0,324.054906,18.69,6.564116,3395.4149,73.61,5519,100,1121.39,326.623529,7.29802,81.84,5880,77.875,427.65,0,0,15.346333,6.838029,1489.16283,31.4816,100,348.22,7.111362,32.74,63.943056,24,611.9,8.45,5972.19,22.033667,6.372657,1906.25207,42.1239,100,311.53,7.42954,49.11,91.806944,24,460.39,661.01,1121.4
20250810,1028.31,4.87,8.291916,322,5873.19,0,295.054598,18.5165,6.676028,3059.18508,74.17,4886,100,1110.99,297.496385,7.442911,82.69,5208,77.152083,416.04,0,0,15.008333,7.30332,1352.421228,32.8832,100,325.07,7.598001,34.21,62.534722,24,612.27,8.29,1880.02,22.024667,6.249266,1706.763852,41.2914,100,278.76,7.335715,48.47,91.769444,24,450.25,660.74,1110.99
20250811,1070.81,5.11,8.487512,343,6020.61,0,305.127327,19.265667,6.60934,3293.971544,76.4,5065,100,1155.95,307.61494,7.365434,85.14,5408,80.273611,460.84,0,0,16.560667,6.9403,1464.54952,34.4808,100,317.8,7.242059,35.98,69.002778,24,609.97,8.49,6020.61,21.970667,6.360041,1829.422024,41.9203,100,299.92,7.456912,49.15,91.544444,24,496.82,659.12,1155.94
20250812,1073.24,5.11,8.726838,336,5855.5,0,308.249853,19.3385,6.769743,3334.52361,78.55,5316,100,1160.31,310.696919,7.504029,87.07,5652,80.577083,461.78,0,0,16.649,7.261858,1509.743532,36.2708,100,326.94,7.545999,37.69,69.370833,24,611.46,8.52,5855.5,22.028,6.397207,1824.780078,42.2753,100,298.43,7.472308,49.38,91.783333,24,499.47,660.84,1160.31
20250813,970.57,4.81,8.414814,324,5716.11,0,309.311468,17.532667,6.967946,3027.107608,73.3,4940,100,1051.96,311.889674,7.736986,81.39,5264,73.052778,368.05,0,0,13.344,7.56275,1178.93776,30.2752,100,320.32,8.061051,32.27,55.6,24,602.52,8.41,5716.11,21.721333,6.60314,1848.169848,43.0287,100,306.74,7.537904,49.12,90.505556,24,400.32,651.64,1051.96
20250814,854.65,4.65,8.138491,338,5713.59,0,327.59753,15.496333,7.25548,2824.939024,67.46,4882,100,929.78,330.537533,8.080406,75.13,5220,64.568056,296.72,0,0,10.846333,8.407849,1010.806352,27.3583,100,340.66,8.810965,28.67,45.193056,24,557.92,8.07,5713.59,20.146333,6.634408,1814.132672,40.0977,100,325.16,7.688744,46.47,83.943056,24,325.39,604.39,929.78
20250815,758.71,4.56,8.098115,312,5630.94,0,329.102,13.789167,7.436998,2520.328934,61.53,4404,100,827.35,332.18607,8.296368,68.64,4716,57.454861,264.05,0,0,9.699333,8.900543,937.21907,25.8988,100,354.94,9.254932,26.93,40.413889,24,494.66,8.1,5630.94,17.879,6.643679,1583.109864,35.6347,100,320.04,7.776348,41.71,74.495833,24,290.98,536.37,827.35
20250816,739.31,4.18,7.89193,321,5296.55,0,326.590731,13.4095,6.678101,2452.173846,53.73,4263,100,804.57,331.684117,8.111165,65.26,4584,55.872917,270.45,0,0,9.906333,7.062553,908.87427,20.9892,100,336.06,8.997611,26.74,41.276389,24,468.86,7.89,5296.55,16.912667,6.452678,1543.299576,32.7396,100,329.16,7.591943,38.52,70.469444,24,297.19,507.38,804.57
20250817,814.28,4.06,8.13854,307,4988.61,0,328.185393,14.752333,6.706284,2710.089335,59.36,4673,100,885.14,332.820324,8.005513,70.86,4980,61.468056,328.77,0,0,11.963667,6.783093,1116.305658,24.3452,100,339.54,8.397648,30.14,49.848611,24,485.51,8.15,4988.61,17.541,6.653802,1593.783677,35.0143,100,328.27,7.738061,40.72,73.0875,24,358.91,526.23,885.14
20250818,1026.7,4.54,8.531333,316,5321.56,0,327.678573,18.514333,6.797436,3392.620101,75.51,5472,100,1110.86,330.439281,7.576112,84.16,5788,77.143056,423.48,0,0,15.280333,7.315373,1571.830716,33.5344,100,371.17,7.619816,34.93,63.668056,24,603.21,8.54,5321.56,21.748333,6.434194,1820.789385,41.9799,100,301.85,7.546938,49.24,90.618056,24,458.41,652.45,1110.86
20250819,960.35,4.89,8.117328,387,6024.15,0,307.009624,17.296333,6.686388,2973.050501,69.39,4909,100,1037.78,309.579893,7.461119,77.43,5296,72.068056,515.37,8.11,6024.15,18.506333,6.009186,1600.687683,33.3624,100,310.59,7.172319,39.82,77.109722,24,444.98,0,0,16.086333,7.465716,1372.362818,36.0288,100,308.41,7.793365,37.61,67.026389,24,555.19,482.59,1037.78
20250820,739.52,4.49,7.25978,353,6184.76,0,300.981592,13.386,7.067085,2246.526599,56.76,3727,100,6184.76,303.781723,7.923701,63.64,4080,55.775,475.31,7.26,6184.76,16.951667,5.393019,1393.181141,27.4262,100,293.11,6.53623,33.24,70.631944,24,264.21,0,0,9.820333,9.956892,853.345458,29.334,100,322.98,10.318726,30.4,40.918056,24,508.55,294.61,803.16
20250821,748.84,4.6,7.374076,342,6238.07,0,320.716871,13.549167,7.011501,2424.459183,57,3574,100,812.95,323.761976,7.886094,64.11,3916,56.454861,474.63,7.38,6238.07,16.947667,5.465807,1402.104483,27.7898,100,295.41,6.647916,33.8,70.615278,24,274.2,0,0,10.150667,9.592408,1022.3547,29.2108,100,372.85,9.956653,30.32,42.294444,24,508.43,304.52,812.95
20250822,797.6496,4.81,7.601799,348,6327.45,0,316.345146,14.3837,6.716051,2546.771395,57.961,3644,100,863.022,319.284482,7.574546,65.37,3992,59.932083,468.79,7.6,6238.07,16.7808,5.649909,1456.764925,28.443,100,310.75,6.879688,34.634,69.92,24,328.86,0,0,11.9866,8.208611,1090.00647,29.518,100,331.45,8.547878,30.738,49.944167,24,503.424,359.598,863.022
20250823,818.03,5.13,7.876313,347,6513.2,0,316.594884,14.775333,6.861661,2614.092295,60.83,3749,100,886.52,319.559465,7.725714,68.49,4096,61.563889,490.09,7.87,6513.2,17.574667,5.824217,1518.739901,30.7076,100,309.89,7.046127,37.15,73.227778,24,327.94,0,0,11.976,8.384102,1095.352394,30.1224,100,334.01,8.723002,31.34,49.9,24,527.24,359.28,886.52
20250824,834.45,5.3,8.098539,368,6544.39,0,325.151301,15.078833,6.887138,2739.139588,62.31,3692,100,904.73,328.256886,7.768063,70.28,4060,62.828472,492.22,8.09,6544.39,17.686333,5.97384,1619.15769,31.6966,100,328.95,7.231572,38.37,73.693056,24,342.23,0,0,12.471333,8.183461,1119.981898,30.6176,100,327.26,8.528893,31.91,51.963889,24,530.59,374.14,904.73
20250825,826.29,5.85,7.821786,447,7479.11,0,332.059134,14.939,6.855657,2772.328505,61.45,3793,100,896.35,335.515195,7.815115,70.05,4240,62.245833,491.95,7.73,7479.11,17.648667,5.758679,1739.387615,30.4899,100,353.57,7.084577,37.51,73.536111,24,334.35,0,0,12.229333,8.438945,1032.94089,30.9608,100,308.94,8.866659,32.53,50.955556,24,529.46,366.88,896.34
20250826,949.03,7.32,8.066302,532,9074.79,0,320.170735,17.123333,6.626436,3071.461898,68.08,4276,100,1027.39,323.642234,7.62702,78.36,4808,71.347222,517.28,8.01,8563.51,18.613333,5.8714,1671.642048,32.7859,100,323.16,7.363897,41.12,77.555556,24,431.75,9.13,511.28,15.633333,7.524819,1399.81985,35.2914,100,324.22,7.942431,37.25,65.138889,24,558.4,469,1027.4
20250827,741.21,7.49,8.15945,482,9179.54,0,309.535282,13.454833,6.967756,2324.733783,56.25,3326,100,807.29,313.64037,8.18541,66.08,3808,56.061806,467.24,8.15,9179.54,16.892,6.075657,1417.37254,30.789,100,303.35,7.798563,39.52,70.383333,24,273.97,0,0,10.017667,8.470768,907.361243,25.4572,100,331.19,8.83772,26.56,41.740278,24,506.76,300.53,807.29
20250828,732.89,6.4,8.07411,440,7926.57,0,323.809571,13.3175,7.181027,2401.598445,57.38,3444,100,799.05,327.6888,8.279832,66.16,3884,55.489583,466.63,8.07,7926.57,16.847,6.135415,1495.409161,31.009,100,320.47,7.672978,38.78,70.195833,24,266.26,0,0,9.788,8.981746,906.189284,26.374,100,340.34,9.324343,27.38,40.783333,24,505.41,293.64,799.05
20250829,740.78,6.07,8.185535,405,7415.52,0,318.887531,13.454,7.176304,2389.456157,57.93,3387,100,807.23,322.559486,8.231753,66.45,3792,56.058333,469.61,8.19,7415.52,16.944333,6.15124,1485.423391,31.2686,100,316.31,7.617099,38.72,70.601389,24,271.18,0,0,9.963667,8.920009,904.032766,26.6628,100,333.37,9.27704,27.73,41.515278,24,508.33,298.91,807.24
20250830,1011.38,4.97,7.895769,326,6294.51,0,318.010777,18.2435,6.864545,3242.024466,75.14,4594,100,1094.61,320.554536,7.603621,83.23,4920,76.014583,535.76,7.9,6294.51,19.328333,6.489316,1711.431744,37.6283,100,319.44,7.603691,44.09,80.534722,24,475.62,0,0,17.158667,7.287357,1530.592722,37.5124,100,321.81,7.603543,39.14,71.494444,24,579.85,514.76,1094.61
20250831,924.18,4.39,8.641579,302,5080.09,0,315.528201,16.707833,7.066546,2939.555382,70.84,4302,100,1002.47,318.071737,7.808712,78.28,4604,69.615972,511.38,4.39,5080.09,18.455,6.573359,1647.615222,36.3934,100,322.19,7.634787,42.27,76.895833,24,412.8,0,0,14.960667,7.674435,1291.94016,34.4444,100,312.97,8.025489,36.02,62.336111,24,553.65,448.82,1002.47
20250901,976.5888,5.95,8.265025,406,7199.01,0,304.926177,17.540667,6.359726,3005.070954,66.9323,4178,100,1052.436,307.710979,7.207062,75.85,4584,73.086111,472.46,8.26,7199.01,17.067,6.302982,1583.827658,32.2719,100,335.23,7.724459,39.55,71.1125,24,504.13,0,0,18.014333,6.413486,1421.243296,34.6604,100,281.92,6.716874,36.3,75.059722,24,512.01,540.43,1052.44
20250902,835.67,5.95,7.869829,424,7560.52,0,318.99247,15.067667,6.580315,2694.114702,59.49,3760,100,904.06,322.389783,7.564763,68.39,4184,62.781944,469.88,8.27,7560.52,16.984,6.277634,1551.966652,31.9858,100,330.29,7.779871,39.64,70.766667,24,365.78,0,0,13.151333,6.972373,1142.14805,27.5088,100,312.25,7.289502,28.76,54.797222,24,509.52,394.54,904.06
20250903,1088.08,6.78,8.696043,457,7796.65,0,331.651014,19.6025,6.623305,3642.357256,77.9,5007,100,1176.15,334.750869,7.48799,88.07,5464,81.677083,542.5,8.7,7796.65,19.619667,6.408468,1846.9955,37.7196,100,340.46,7.830578,46.09,81.748611,24,545.57,0,0,19.585333,6.837702,1795.361756,40.1756,100,329.08,7.146504,41.99,81.605556,24,588.59,587.56,1176.15
20250904,1239.85,7.25,9.008281,481,8048.15,0,324.16849,22.3385,6.678306,4054.699478,89.51,5675,100,1340.32,327.031454,7.496027,100.47,6156,93.077083,588.69,9.01,8048.15,21.306667,6.510607,1974.113046,41.6158,100,335.34,7.902065,50.51,88.777778,24,651.16,0,0,23.370333,6.831624,2080.586432,47.8972,100,319.52,7.124417,49.95,97.376389,24,639.2,701.11,1340.31
20250905,1146.5,6.05,7.009828,418,8630.74,0,332.305484,20.672833,6.797165,3841.65078,84.31,5566,100,1240.37,335.076387,7.567903,93.87,5984,86.136806,549.42,6.9,7812.94,19.883333,6.718743,1861.43496,40.0773,100,338.8,7.892707,47.08,82.847222,24,597.08,8.11,817.8,21.462333,6.870145,1980.21582,44.2348,100,331.65,7.266995,46.79,89.426389,24,596.5,643.87,1240.37
20250906,1034.01,7.72,8.463047,521,9122.01,0,329.747427,18.6285,6.507949,3445.761684,72.74,4861,100,1117.71,333.242588,7.488526,83.7,5382,77.61875,500.1,8.57,7710.82,18.116333,6.501536,1674.03474,35.3352,100,334.74,7.983588,43.39,75.484722,24,533.91,7.87,1411.19,19.140667,6.514437,1771.726944,37.4072,100,331.84,7.019958,40.31,79.752778,24,543.49,574.22,1117.71
20250907,1236.73,6.85,8.635013,491,7932.82,0,326.685201,22.27,6.557402,4078.926085,87.62,6093,100,1336.2,329.815407,7.444245,99.47,6584,92.791667,593.73,8.77,6010.39,21.450333,6.565617,2068.55532,42.2504,100,348.4,7.7357,49.78,89.376389,24,643.01,8.21,1922.43,23.089667,6.550217,2010.370765,45.3727,100,312.65,7.172039,49.68,96.206944,24,643.51,692.69,1336.2
20250908,1161.65,5.38,8.261265,385,6512.32,0,310.911134,20.924167,6.459835,3651.184902,81.1,5403,100,1255.45,314.31024,7.471425,93.8,5788,87.184028,561.83,8.23,5735.32,20.321333,6.196854,1851.005118,37.7785,100,329.46,7.842333,47.81,84.672222,24,599.82,8.45,777,21.527,6.70832,1800.179784,43.323,100,300.12,7.12129,45.99,89.695833,24,609.64,645.81,1255.45
20250909,1063.26,5.78,8.742158,386,6611.64,0,323.046068,19.1395,6.61198,3464.475255,75.93,4866,100,1148.37,325.835191,7.411374,85.11,5252,79.747917,514.71,8.79,6009.82,18.618667,6.620417,1685.417895,36.979,100,327.45,7.850544,43.85,77.577778,24,548.55,8.24,601.82,19.660333,6.603381,1779.05736,38.9474,100,324.32,6.995473,41.26,81.918056,24,558.56,589.81,1148.37
20250910,1174.32,5.97,8.896081,421,6710.82,0,310.984767,21.126667,6.595929,3682.028548,83.61,5683,100,1267.6,313.545588,7.358788,93.28,6104,88.027778,562.71,42.61,5855.55,20.345667,6.678703,1834.99731,40.7648,100,326.1,7.808379,47.66,84.773611,24,611.62,35.79,855.27,21.907667,6.519042,1847.031238,42.8451,100,301.99,6.939732,45.61,91.281944,24,610.37,657.23,1267.6
20250911,1047.39,6.06,9.588577,443,6320.02,0,316.209266,18.835167,6.502907,3341.130345,73.49,5125,100,1130.11,318.995822,7.319641,82.72,5568,78.479861,507.25,9.83,5412.69,18.319667,6.472316,1681.280125,35.5712,100,331.45,7.703925,42.34,76.331944,24,540.14,8.12,907.33,19.350667,6.53173,1659.85022,37.918,100,307.3,6.955833,40.38,80.627778,24,549.59,580.52,1130.11
20250912,1181.19,5.82,8.616389,426,6754.57,0,324.836533,21.262167,6.661284,3867.991011,84.98,6014,100,1275.73,327.465608,7.410659,94.54,6440,88.592361,572.92,8.73,5002.7,20.689333,6.711945,1949.93322,41.6597,100,340.35,7.694786,47.76,86.205556,24,608.27,8.25,1751.87,21.835,6.61319,1918.057791,43.3197,100,315.33,7.14144,46.78,90.979167,24,620.68,655.05,1275.73
20250913,1224.93,5.52,8.198767,381,6732.72,0,306.030277,22.022,6.598704,3776.811456,87.19,5055,100,1321.32,308.328758,7.294978,96.39,5436,91.758333,629.4,0,0,22.600667,6.910991,1779.88026,46.8579,100,282.79,7.17088,48.62,94.169444,24,595.53,8.2,6732.72,21.443333,6.269734,1996.931196,40.3332,100,335.32,7.425773,47.77,89.347222,24,678.02,643.3,1321.32
20250914,594.69,5.19,7.867522,381,6596.74,0,333.108626,10.8135,7.072949,2008.37853,45.89,2815,52.083333,648.81,337.718564,8.341425,54.12,3196,86.508,4.8,0,0,0.171667,145.809709,16.32,7.5092,4.166667,340,6.796117,0.35,17.166667,1,589.89,7.87,6596.74,21.455333,5.962853,1992.05853,38.3805,100,337.7,8.353789,53.77,89.397222,24,5.15,643.66,648.81
20250915,587.58,5.93,7.931254,451,7476.75,0,324.101079,10.558167,6.011145,1929.730236,38.08,2893,50,633.49,328.42,7.245576,45.9,3344,87.984722,0,0,0,0,0,0,0,0,0,0,0,0,0,587.58,7.93,7476.75,21.116333,6.011539,1929.730236,38.0825,100,328.42,7.247155,45.91,87.984722,24,0,633.49,633.49
20250916,581.33,7.57,8.372968,466,9041,0,314.368632,10.622667,6.246078,1878.509762,39.81,2450,50,637.36,323.14,8.79095,56.03,2916,88.522222,0,0,0,0,0,0,0,0,0,0,0,0,0,581.33,8.37,9041,21.245333,6.246486,1878.509762,39.8126,100,323.14,8.79095,56.03,88.522222,24,0,637.36,637.36
20250917,588.54,5.84,8.621848,380,6773.49,0,321.603825,10.704667,6.53609,1930.587762,41.98,2736,50,642.28,328.03,8.367067,53.74,3116,89.205556,0,0,0,0,0,0,0,0,0,0,0,0,0,588.54,8.62,6773.49,21.409333,6.535763,1930.587762,41.9779,100,328.03,8.367067,53.74,89.205556,24,0,642.28,642.28
20250918,584.87,5.59,8.506636,376,6571.34,0,321.470473,10.6225,6.481525,1916.092607,41.31,2780,50,637.35,327.61,8.234094,52.48,3156,88.520833,0,0,0,0,0,0,0,0,0,0,0,0,0,584.87,8.51,6571.34,21.245,6.481321,1916.092607,41.3087,100,327.61,8.234094,52.48,88.520833,24,0,637.35,637.35
20250919,585.29,5.35,8.34135,373,6413.83,0,315.805652,10.608833,6.345341,1882.643814,40.39,2815,50,636.53,321.66,8.051467,51.25,3188,88.406944,0,0,0,0,0,0,0,0,0,0,0,0,0,585.29,8.34,6413.83,21.217667,6.344807,1882.643814,40.3866,100,321.66,8.049896,51.24,88.406944,24,0,636.53,636.53
20250920,597.38,5.45,8.483639,370,6424.13,0,321.393348,10.821333,6.34549,1954.32867,41.2,2794,50,649.28,327.15,7.99347,51.9,3164,90.177778,0,0,0,0,0,0,0,0,0,0,0,0,0,597.38,8.49,6424.13,21.642667,6.34472,1954.32867,41.195,100,327.15,7.99347,51.9,90.177778,24,0,649.28,649.28
20250921,545.56,7.77,8.440643,581,9205.46,0,325.891028,9.915833,6.205563,1818.569704,36.92,2763,50,594.95,333.34,8.301538,49.39,3344,82.631944,0,0,0,0,0,0,0,0,0,0,0,0,0,545.56,8.44,9205.46,19.831667,6.205177,1818.569704,36.9177,100,333.34,8.301538,49.39,82.631944,24,0,594.95,594.95
20250922,531.7,7.72,8.396753,580,9194.03,0,315.093226,9.667333,6.1944,1714.453752,35.93,2700,50,580.04,322.447574,8.333908,48.34,3280,80.561111,0,0,0,0,0,0,0,0,0,0,0,0,0,531.696,7.72,9194.03,19.334667,6.193659,1714.453752,35.9257,100,322.45,8.334598,48.344,80.561111,24,0,580.04,580.04
