period_id,永安_厂级_上网电量,永安_厂级_供热厂用电量,永安_厂级_供热用厂用电率,永安_厂级_利用小时,永安_厂级_发电厂用电率,永安_厂级_发电标煤量,永安_厂级_发电用厂用电量,永安_厂级_开机率,永安_厂级_日电网调度发电量,永安_厂级_综合供电煤耗,永安_厂级_综合厂用电率,永安_厂级_综合厂用电量,永安_厂级_耗煤量,永安_厂级_负荷率,永安_永安#7_上网电量,永安_永安#7_利用小时,永安_永安#7_发电厂用电率,永安_永安#7_发电标煤量,永安_永安#7_发电用厂用电量,永安_永安#7_开机率,永安_永安#7_综合供电煤耗,永安_永安#7_综合厂用电率,永安_永安#7_综合厂用电量,永安_永安#7_负荷率,永安_永安#7_运行小时,永安_永安#8_上网电量,永安_永安#8_利用小时,永安_永安#8_发电厂用电率,永安_永安#8_发电标煤量,永安_永安#8_发电用厂用电量,永安_永安#8_开机率,永安_永安#8_综合供电煤耗,永安_永安#8_综合厂用电率,永安_永安#8_综合厂用电量,永安_永安#8_负荷率,永安_永安#8_运行小时,发电量7,发电量8,总发电量
20240912,1155.39,13.64,8.624543,20.839167,6.235054,3616.671238,77.96,100,1267.3,313.026012,7.595473,94.97,7160,86.829861,652.6546,23.286667,6.304466,2065.194951,44.043,100,316.43,6.576782,45.9454,97.027778,24,502.7304,18.391667,6.148002,1551.476287,33.9216,100,308.61,8.884386,49.0196,76.631944,24,698.6,551.75,1250.35
20240913,1151.21,13.88,8.778393,20.777,6.270556,3602.156974,78.17,100,1258.4,312.901814,7.654297,95.42,7496,86.570833,649.3384,23.166667,6.296978,2054.701499,43.764,100,316.43,6.570014,45.6616,96.527778,24,501.8666,18.387333,6.236485,1547.455474,34.4017,100,308.34,9.019506,49.7534,76.613889,24,695,551.62,1246.62
20240914,1111.33,12.51,7.960633,20.049833,6.310942,3472.23825,75.92,100,1209,312.439892,7.619348,91.66,6412,83.540972,506.3357,18.363667,5.607431,1560.577261,30.8919,100,308.21,8.091031,44.5743,76.515278,24,604.9943,21.736,6.90541,1911.660989,45.0288,100,315.98,7.220847,47.0857,90.566667,24,550.91,652.08,1202.99
20240915,936.6,12.34,7.988772,16.892333,6.117173,2915.728939,62,100,1014,311.309944,7.591215,76.94,5163,70.384722,513.4007,18.455333,5.343839,1591.85021,29.5867,100,310.06,7.271484,40.2593,76.897222,24,423.1943,15.329333,7.048904,1323.878729,32.4165,100,312.83,7.977233,36.6857,63.872222,24,553.66,459.88,1013.54
20240916,1071.46,11.62,8.094633,19.247,5.942052,3349.744758,68.62,100,1152.7,312.633673,7.219307,83.37,5562,80.195833,509.27,18.403333,5.660714,1578.074949,31.2528,100,309.87,7.757653,42.83,76.680556,24,562.185,20.090667,6.200342,1771.669809,37.3707,100,315.14,6.725345,40.535,83.711111,24,552.1,602.72,1154.82
20240917,883.41,9.76,8.013426,15.971333,6.544016,2754.594812,62.71,100,954.9,311.813859,7.812957,74.87,4679,66.547222,511.1972,18.393,5.506986,1580.672862,30.387,100,309.21,7.356567,40.5928,76.6375,24,372.2128,13.549667,7.950823,1173.92195,32.3193,100,315.39,8.432483,34.2772,56.456944,24,551.79,406.49,958.28
20240918,1024.93,10.21,8.028693,18.457833,6.250282,3191.26386,69.22,100,1108.7,311.36408,7.453024,82.54,5423,76.907639,511.4415,18.439333,5.628331,1578.052748,31.1348,100,308.55,7.545193,41.7385,76.830556,24,513.4835,18.476333,6.870952,1613.211112,38.085,100,314.17,7.361941,40.8065,76.984722,24,553.18,554.29,1107.47
20240919,1162.92,11.43,8.12603,20.983667,6.451049,3628.932119,81.22,100,1250.9,312.053462,7.633715,96.11,6771,87.431944,508.5964,18.434667,5.69646,1557.932492,31.5037,100,306.32,8.036236,44.4436,76.811111,24,654.3236,23.532667,7.041814,2070.999626,49.7138,100,316.51,7.316978,51.6564,98.052778,24,553.04,705.98,1259.02
20240920,1163.64,11.28,8.074393,20.974333,6.372074,3628.920352,80.19,100,1272,311.859368,7.534606,94.82,6868,87.393056,509.1442,18.439667,5.657459,1554.315414,31.2965,100,305.28,7.962147,44.0458,76.831944,24,654.4908,23.509,6.932366,2074.604938,48.8919,100,316.98,7.199966,50.7792,97.954167,24,553.19,705.27,1258.46
20240921,1168.64,10.88,8.102738,21.066833,6.408968,3646.425402,81.01,100,1272,312.022984,7.545035,95.37,6873,87.778472,508.4286,18.406667,5.682561,1549.792059,31.3791,100,304.82,7.926729,43.7714,76.694444,24,660.2114,23.727,6.972127,2096.633343,49.6283,100,317.57,7.248929,51.5986,98.8625,24,552.2,711.81,1264.01
20240922,905.63,10.56,8.521345,16.304667,6.126058,2807.539941,59.93,100,975.8,310.0096,7.427321,72.66,5514,67.936111,514.9098,18.394667,5.458412,1575.521006,30.1217,100,305.98,6.692193,36.9302,76.644444,24,390.7202,14.214667,6.989494,1232.018935,29.806,100,315.32,8.376278,35.7198,59.227778,24,551.84,426.44,978.28
20240923,880.66,10.4,7.991388,15.816167,5.824209,2721.25119,55.27,100,951.1,309.001339,7.198331,68.31,5255,65.900694,514.7965,18.326667,5.022572,1563.951767,27.6141,100,303.8,6.366588,35.0035,76.361111,24,365.8635,13.305667,6.927224,1157.299423,27.6514,100,316.32,8.343939,33.3065,55.440278,24,549.8,399.17,948.97
20240924,925.98,8.98,7.045248,16.637333,6.069683,2879.386112,60.59,100,1000.9,310.95554,7.237738,72.25,5213,69.322222,512.8142,18.350333,4.945796,1549.570668,27.2271,100,302.17,6.847432,37.6958,76.459722,24,413.1658,14.924333,7.452349,1329.815444,33.3664,100,321.86,7.719876,34.5642,62.184722,24,550.51,447.73,998.24
20240925,1126.18,9.4,7.748998,20.256167,6.270518,3532.050399,76.21,100,1224.3,313.631071,7.338506,89.19,6560,84.400694,510.708,18.390667,5.435003,1550.969125,29.986,100,303.69,7.433481,41.012,76.627778,24,615.472,22.121667,6.964816,1981.081274,46.222,100,321.88,7.259549,48.178,92.173611,24,551.72,663.65,1215.37
20240926,1123.6,11.12,8.527568,20.234333,6.275637,3117.709052,76.19,100,1206.1,277.474996,7.451856,90.47,6341,84.309722,616.4407,22.019667,6.422198,1536.046936,42.4244,100,249.18,6.683313,44.1493,91.748611,24,507.1543,18.449,6.101595,1581.662115,33.7705,100,311.87,8.36824,46.3157,76.870833,24,660.59,553.47,1214.06
20240927,496.21,12.2,9.417359,9.185833,6.691463,1566.088381,36.88,50,552,315.61,9.968248,54.94,3987,76.548611,0,0,0,0,0,0,0,0,0,0,0,496.21,18.371667,6.691409,1566.088381,36.8797,100,315.61,9.968248,54.94,76.548611,24,0,551.15,551.15
20240928,502.43,11.33,8.734352,9.207167,6.243325,1579.523715,34.49,50,552,314.376871,9.05092,50,3945,76.726389,0,0,0,0,0,0,0,0,0,0,0,502.425,18.414333,6.242764,1579.523715,34.4869,100,314.38,9.051826,50.005,76.726389,24,0,552.43,552.43
20240929,502.98,10.99,8.371445,9.221333,6.007808,1580.699533,33.24,50,552,314.266876,9.091238,50.3,4127,76.844444,0,0,0,0,0,0,0,0,0,0,0,502.975,18.442667,6.008332,1580.699533,33.2429,100,314.27,9.092141,50.305,76.844444,24,0,553.28,553.28
20240930,507.1,9.84,8.08531,9.233333,5.98556,1600.4076,33.16,50,552,315.6,8.465704,46.9,3641,76.944444,0,0,0,0,0,0,0,0,0,0,0,507.1,18.466667,5.984783,1600.4076,33.1557,100,315.6,8.465704,46.9,76.944444,24,0,554,554
20241001,508.04,6.86,8.31079,9.197833,6.075706,1607.371937,33.53,50,552,316.386886,7.9439,43.84,3339,76.648611,0,0,0,0,0,0,0,0,0,0,0,508.035,18.395667,6.075779,1607.371937,33.5304,100,316.39,7.942994,43.835,76.648611,24,0,551.87,551.87
20241002,507.54,6.77,8.169619,9.172333,5.983574,1602.354534,32.93,50,552,315.71,7.777011,42.8,3185,76.436111,0,0,0,0,0,0,0,0,0,0,0,507.54,18.344667,5.984137,1602.354534,32.9331,100,315.71,7.777011,42.8,76.436111,24,0,550.34,550.34
20241003,507.65,8.04,7.90597,9.175167,5.740132,1593.81794,31.6,50,552,313.96,7.785508,42.86,3567,76.459722,0,0,0,0,0,0,0,0,0,0,0,507.65,18.350333,5.740023,1593.81794,31.5994,100,313.96,7.785508,42.86,76.459722,24,0,550.51,550.51
20241004,506,9.75,7.932659,9.184167,5.661918,1574.6214,31.2,50,552,311.19,8.175302,45.05,3394,76.534722,0,0,0,0,0,0,0,0,0,0,0,506,18.368333,5.66259,1574.6214,31.2037,100,311.19,8.175302,45.05,76.534722,24,0,551.05,551.05
20241005,504.63,10.12,7.937971,9.176833,5.6392,1566.7597,31.05,50,552,310.476924,8.352554,45.99,3658,76.473611,0,0,0,0,0,0,0,0,0,0,0,504.625,18.353667,5.639255,1566.7597,31.0503,100,310.48,8.351646,45.985,76.473611,24,0,550.61,550.61
20241006,495.17,11.11,8.378172,9.178833,5.937574,1559.571684,32.7,50,552,314.95682,10.090244,55.57,3689,76.490278,0,0,0,0,0,0,0,0,0,0,0,495.165,18.357667,5.936884,1559.571684,32.6962,100,314.96,10.089336,55.565,76.490278,24,0,550.73,550.73
20241007,810.48,10.17,7.315147,14.701167,6.680876,2912.909942,58.93,82.979167,876.1,359.40553,8.116136,71.59,5880,73.819566,300.0969,11.041667,9.125887,1345.57448,30.2295,65.958333,448.38,9.404709,31.1531,69.751527,15.83,510.3831,18.360667,5.210813,1567.335462,28.7022,100,307.09,7.341219,40.4369,76.502778,24,331.25,550.82,882.07
20241008,1022.23,11.71,7.789462,18.2821,5.48521,3111.809605,60.1687,100,1100,304.413841,6.809575,74.696,6763,76.175417,512.846,18.2532,5.687898,1544.33316,31.1467,100,301.13,6.345919,34.75,76.055,24,509.384,18.311,5.283163,1567.476445,29.022,100,307.72,7.271767,39.946,76.295833,24,547.596,549.33,1096.926
20241009,1058.75,11.6,7.54582,18.896167,5.331769,3239.839224,60.45,100,1138.4,306.006066,6.616862,75.02,7319,78.734028,546.0164,19.481667,5.168312,1656.722961,30.2062,100,303.42,6.576029,38.4336,81.173611,24,512.7336,18.310667,5.50497,1583.116263,30.2399,100,308.76,6.660307,36.5864,76.294444,24,584.45,549.32,1133.77
20241010,968.83,11.73,7.878739,17.310667,5.335824,2958.085161,55.42,100,1040.9,305.325512,6.722252,69.82,6473,72.127778,452.7319,16.223333,5.484775,1378.840275,26.6944,100,304.56,6.979269,33.9681,67.597222,24,516.0931,18.398,5.204424,1579.244886,28.7253,100,306,6.49471,35.8469,76.658333,24,486.7,551.94,1038.64
20241011,852.01,12.04,8.350175,15.2935,5.578623,2594.613496,51.19,100,958.1,304.528526,7.150096,65.61,5893,63.722917,335.6429,12.190333,6.437013,1026.060345,23.5408,100,305.7,8.221569,30.0671,50.793056,24,516.3621,18.396667,5.010455,1568.553151,27.6527,100,303.77,6.439192,35.5379,76.652778,24,365.71,551.9,917.61
20241012,939.13,10.89,8.016696,16.792,5.452993,2854.899329,54.94,100,1004.2,303.994051,6.788947,68.4,6142,69.966667,421.9156,15.13,5.674223,1278.910567,25.7553,100,303.12,7.046574,31.9844,63.041667,24,517.2094,18.454,5.272317,1575.988763,29.1886,100,304.71,6.576822,36.4106,76.891667,24,453.9,553.62,1007.52
20241013,920.21,10.8,8.338506,16.478167,5.582134,2805.321968,55.19,100,989.1,304.856714,6.927348,68.49,6334,68.659028,404.4496,14.549667,5.559028,1225.563178,24.2646,100,303.02,7.340466,32.0404,60.623611,24,515.7554,18.406667,5.60029,1579.75879,30.9248,100,306.3,6.599891,36.4446,76.694444,24,436.49,552.2,988.69
20241014,1065.13,10.97,8.281614,19.057167,5.623431,3227.35504,64.3,100,1144.9,303.001046,6.847818,78.3,7049,79.404861,553.8054,19.716667,5.767134,1666.843493,34.1126,100,300.98,6.372713,37.6946,82.152778,24,511.3246,18.397667,5.469371,1560.511547,30.1871,100,305.19,7.356984,40.6054,76.656944,24,591.5,551.93,1143.43
20241015,992.7,11.38,8.246227,17.812667,5.792694,3007.352972,61.91,100,1128.4,302.946809,7.116659,76.06,6756,74.219444,481.1107,17.148333,6.218369,1459.401197,31.9904,100,303.34,6.480571,33.3393,71.451389,24,511.5843,18.477,5.397269,1547.951775,29.9176,100,302.58,7.707907,42.7257,76.9875,24,514.45,554.31,1068.76
20241016,904.365,11.21,8.505976,16.2085,5.591829,2730.575298,54.3811,100,967.9,301.932881,7.007743,68.151,6020,67.535417,386.7579,13.916667,5.714204,1160.776485,23.8568,100,300.13,7.363377,30.7421,57.986111,24,517.6071,18.500333,5.499775,1569.798813,30.5243,100,303.28,6.73914,37.4029,77.084722,24,417.5,555.01,972.51
20241017,1072.28,11.76,8.457621,19.185833,5.562264,3214.09489,64.03,100,1153.6,299.743993,6.851409,78.87,7232,79.940972,559.908,19.986667,5.591594,1673.341049,33.5272,100,298.86,6.619746,39.692,83.277778,24,512.372,18.385,5.530723,1540.753841,30.5047,100,300.71,7.103254,39.178,76.604167,24,599.6,551.55,1151.15
20241018,1012.88,13.67,9.388369,18.157667,5.57065,2531.316635,60.69,100,1080.9,249.912787,7.02917,76.58,5930,75.656944,514.7187,18.381333,5.145474,1517.956918,28.3742,100,294.91,6.659165,36.7213,76.588889,24,498.1613,17.934,6.005892,1013.359716,32.3129,100,203.42,7.408405,39.8587,74.725,24,551.44,538.02,1089.46
20241019,505.12,13.07,8.311844,9.1955,5.325431,1506.217328,29.382,50,552,298.19,8.447973,46.61,4087,76.629167,505.12,18.391,5.325431,1506.217328,29.382,100,298.19,8.447973,46.61,76.629167,24,0,0,0,0,0,0,0,0,0,0,0,551.73,0,551.73
20241020,508.09,11.58,7.50313,9.211333,4.832815,1518.782628,26.71,50,552,298.92,8.06796,44.59,4247,76.761111,508.09,18.422667,4.832417,1518.782628,26.7078,100,298.92,8.06796,44.59,76.761111,24,0,0,0,0,0,0,0,0,0,0,0,552.68,0,552.68
20241021,507.32,11.97,7.94365,9.200333,5.11938,1525.409776,28.26,50,552,300.68,8.097533,44.7,3992,76.669444,507.32,18.400667,5.1188,1525.409776,28.2568,100,300.68,8.097533,44.7,76.669444,24,0,0,0,0,0,0,0,0,0,0,0,552.02,0,552.02
20241022,508.2,11.91,7.435232,9.176,4.81873,1495.17522,26.53,50,552,294.21,7.693984,42.36,3921,76.466667,508.2,18.352,4.818167,1495.17522,26.5269,100,294.21,7.693984,42.36,76.466667,24,0,0,0,0,0,0,0,0,0,0,0,550.56,0,550.56
20241023,507.6,12.24,7.231491,9.181167,4.806942,1482.481957,26.48,50,552,292.057123,7.856663,43.28,3960,76.509722,507.595,18.362333,4.807668,1482.481957,26.484,100,292.06,7.855755,43.275,76.509722,24,0,0,0,0,0,0,0,0,0,0,0,550.87,0,550.87
20241024,508.42,11.57,6.844323,9.177833,4.630723,1482.857772,25.5,50,552,291.66,7.672472,42.25,3925,76.481944,508.42,18.355667,4.630759,1482.857772,25.5002,100,291.66,7.672472,42.25,76.481944,24,0,0,0,0,0,0,0,0,0,0,0,550.67,0,550.67
20241025,510.07,11.82,6.981615,9.181167,4.734329,1480.988245,26.08,50,552,290.35,7.406466,40.8,3911,76.509722,510.07,18.362333,4.734438,1480.988245,26.0806,100,290.35,7.406466,40.8,76.509722,24,0,0,0,0,0,0,0,0,0,0,0,550.87,0,550.87
20241026,509.74,11.52,7.171891,9.182667,4.893277,1480.590804,26.96,50,552,290.46,7.481487,41.22,3852,76.522222,509.74,18.365333,4.893459,1480.590804,26.961,100,290.46,7.481487,41.22,76.522222,24,0,0,0,0,0,0,0,0,0,0,0,550.96,0,550.96
20241027,510.35,11.31,7.139786,9.193167,4.867746,1482.297053,26.85,50,552,290.447154,7.478381,41.25,3849,76.609722,510.345,18.386333,4.867583,1482.297053,26.8491,100,290.45,7.477474,41.245,76.609722,24,0,0,0,0,0,0,0,0,0,0,0,551.59,0,551.59
20241028,510.62,12,7.034146,9.2,4.759058,1476.20242,26.27,50,552,289.1,7.496377,41.38,3619,76.666667,510.62,18.4,4.75942,1476.20242,26.272,100,289.1,7.496377,41.38,76.666667,24,0,0,0,0,0,0,0,0,0,0,0,552,0,552
20241029,507.93,12.61,6.982602,9.1545,4.669835,1461.19864,25.65,50,552,287.677168,7.528174,41.35,3604,76.2875,507.925,18.309,4.669434,1461.19864,25.6478,100,287.68,7.527263,41.345,76.2875,24,0,0,0,0,0,0,0,0,0,0,0,549.27,0,549.27
20241030,508.97,13,6.987752,9.172167,4.646303,1441.555731,25.57,50,552,283.23,7.515491,41.36,3563,76.434722,508.97,18.344333,4.646939,1441.555731,25.5735,100,283.23,7.515491,41.36,76.434722,24,0,0,0,0,0,0,0,0,0,0,0,550.33,0,550.33
20241031,508.64,13.1,7.295351,9.177667,4.772455,1418.59696,26.28,50,552,278.9,7.630843,42.02,3602,76.480556,508.64,18.355333,4.77162,1418.59696,26.2754,100,278.9,7.630843,42.02,76.480556,24,0,0,0,0,0,0,0,0,0,0,0,550.66,0,550.66
20241101,515.9,12.36,7.657252,9.317667,4.958323,1447.51222,27.72,50,560.8,280.58,7.720102,43.16,3655,77.647222,515.9,18.635333,4.957464,1447.51222,27.7152,100,280.58,7.720102,43.16,77.647222,24,0,0,0,0,0,0,0,0,0,0,0,559.06,0,559.06
20241102,509.96,12.39,7.580495,9.206333,4.931388,1427.63302,27.24,50,554.4,279.95,7.679496,42.42,3697,76.719444,509.96,18.412667,4.931189,1427.63302,27.2389,100,279.95,7.679496,42.42,76.719444,24,0,0,0,0,0,0,0,0,0,0,0,552.38,0,552.38
20241103,505.67,12.64,7.50527,9.163833,4.892421,1407.026775,26.9,50,551.7,278.25,8.031573,44.16,3673,76.365278,505.67,18.327667,4.893076,1407.026775,26.9036,100,278.25,8.031573,44.16,76.365278,24,0,0,0,0,0,0,0,0,0,0,0,549.83,0,549.83
20241104,508.2,13.38,7.530523,9.192833,4.944069,1412.69436,27.27,50,553.3,277.98,7.863009,43.37,3839,76.606944,508.2,18.385667,4.944758,1412.69436,27.2738,100,277.98,7.863009,43.37,76.606944,24,0,0,0,0,0,0,0,0,0,0,0,551.57,0,551.57
20241105,491.1,12.59,7.204677,8.8675,4.772108,1379.338527,25.39,50,531.5,280.86714,7.698525,40.96,3716,73.895833,491.095,17.735,4.77301,1379.338527,25.3948,100,280.87,7.697585,40.955,73.895833,24,0,0,0,0,0,0,0,0,0,0,0,532.05,0,532.05
20241106,489.72,12.87,7.459019,8.853667,4.772034,1384.046664,25.35,50,529.7,282.62,7.812206,41.5,3808,73.780556,489.72,17.707333,4.771601,1384.046664,25.3477,100,282.62,7.812206,41.5,73.780556,24,0,0,0,0,0,0,0,0,0,0,0,531.22,0,531.22
20241107,474.1,13.23,7.598243,8.5951,4.876209,1341.37113,25.1469,50,518.2,282.93,8.067775,41.606,3689,71.625833,474.1,17.1902,4.876209,1341.37113,25.1469,100,282.93,8.067775,41.606,71.625833,24,0,0,0,0,0,0,0,0,0,0,0,515.706,0,515.706
20241108,486.81,13.3,7.534267,8.819333,4.841636,1374.299196,25.62,50,530.8,282.3071,8.00325,42.35,3806,73.494444,486.805,17.638667,4.842184,1374.299196,25.6229,100,282.31,8.004195,42.355,73.494444,24,0,0,0,0,0,0,0,0,0,0,0,529.16,0,529.16
20241109,490.11,12.73,8.08915,9.066833,5.077113,1402.876552,27.62,50,545.2,286.23708,9.907906,53.9,3678,75.556944,490.105,18.133667,5.076249,1402.876552,27.6153,100,286.24,9.908825,53.905,75.556944,24,0,0,0,0,0,0,0,0,0,0,0,544.01,0,544.01
