period_id,邵武_厂级_上网电量,邵武_厂级_供电煤耗,邵武_厂级_利用小时,邵武_厂级_发电厂用电率,邵武_厂级_发电标煤量,邵武_厂级_发电用厂用电量,邵武_厂级_发电耗煤量,邵武_厂级_开机率,邵武_厂级_综合厂用电率,邵武_厂级_综合厂用电量,邵武_厂级_耗煤量,邵武_厂级_负荷率,邵武_邵武#3_上网电量,邵武_邵武#3_利用小时,邵武_邵武#3_发电厂用电率,邵武_邵武#3_发电标煤量,邵武_邵武#3_发电用厂用电量,邵武_邵武#3_开机率,邵武_邵武#3_综合厂用电率,邵武_邵武#3_综合厂用电量,邵武_邵武#3_负荷率,邵武_邵武#3_运行小时,邵武_邵武#4_上网电量,邵武_邵武#4_利用小时,邵武_邵武#4_发电厂用电率,邵武_邵武#4_发电标煤量,邵武_邵武#4_发电用厂用电量,邵武_邵武#4_开机率,邵武_邵武#4_综合厂用电率,邵武_邵武#4_综合厂用电量,邵武_邵武#4_负荷率,邵武_邵武#4_运行小时,发电量3,发电量4,总发电量
20250505,1343.13,280.414056,10.765152,4.999296,3785.477592,71.04,5963,50,5.479944,77.87,5963,89.709596,1343.13,21.530303,4.999296,3785.477592,71.04,100,5.479944,77.87,89.709596,24,0,0,0,0,0,0,0,0,0,0,1421,0,1421
20250506,1381.78,279.867146,11.075758,4.97948,3887.914386,72.8,5896,50,5.487004,80.22,5896,92.29798,1381.78,22.151515,4.97948,3887.914386,72.8,100,5.487004,80.22,92.29798,24,0,0,0,0,0,0,0,0,0,0,1462,0,1462
20250507,1360.194,279.902446,10.886364,4.835073,3827.721935,69.48,5750,50,5.345164,76.81,5750,90.719697,1360.194,21.772727,4.835073,3827.721935,69.48,100,5.344885,76.806,90.719697,24,0,0,0,0,0,0,0,0,0,0,1437,0,1437
20250508,1371.94,279.931313,10.977273,4.828157,3860.364772,69.96,5656,50,5.31815,77.06,5656,91.477273,1371.94,21.954545,4.828157,3860.364772,69.96,100,5.31815,77.06,91.477273,24,0,0,0,0,0,0,0,0,0,0,1449,0,1449
20250509,1077.09,283.40394,8.613636,4.675462,3071.645262,53.16,4477,50,5.269129,59.91,4477,71.780303,1077.09,17.227273,4.675462,3071.645262,53.16,100,5.269129,59.91,71.780303,24,0,0,0,0,0,0,0,0,0,0,1137,0,1137
20250510,880.24,285.409103,7.045455,4.769892,2527.697184,44.36,3900,50,5.350538,49.76,3900,58.712121,880.24,14.090909,4.769892,2527.697184,44.36,100,5.350538,49.76,58.712121,24,0,0,0,0,0,0,0,0,0,0,930,0,930
20250511,841.96,285.800015,6.734848,4.8009,2418.782688,42.68,3653,50,5.291339,47.04,3653,56.123737,841.96,13.469697,4.8009,2418.782688,42.68,100,5.291339,47.04,56.123737,24,0,0,0,0,0,0,0,0,0,0,889,0,889
20250512,820.38,286.413264,6.590909,5.144828,2363.596818,44.76,3093,50,5.703448,49.62,3093,54.924242,820.38,13.181818,5.144828,2363.596818,44.76,100,5.703448,49.62,54.924242,24,0,0,0,0,0,0,0,0,0,0,870,0,870
20250513,898.82,285.497352,7.19697,4.846316,2580.781866,46.04,4110,50,5.387368,51.18,4110,59.974747,898.82,14.393939,4.846316,2580.781866,46.04,100,5.387368,51.18,59.974747,24,0,0,0,0,0,0,0,0,0,0,950,0,950
20250514,888.66,285.797002,7.106061,4.742004,2553.653376,44.48,3168,50,5.260128,49.34,3168,59.217172,888.66,14.212121,4.742004,2553.653376,44.48,100,5.260128,49.34,59.217172,24,0,0,0,0,0,0,0,0,0,0,938,0,938
20250515,976.932,285.460939,7.80303,4.687379,2802.427135,48.28,4382,50,5.152427,53.07,4382,65.025253,976.932,15.606061,4.687379,2802.427135,48.28,100,5.152233,53.068,65.025253,24,0,0,0,0,0,0,0,0,0,0,1030,0,1030
20250516,928.39,285.797046,7.424242,4.82449,2665.686207,47.28,3823,50,5.266327,51.61,3823,61.868687,928.39,14.848485,4.82449,2665.686207,47.28,100,5.266327,51.61,61.868687,24,0,0,0,0,0,0,0,0,0,0,980,0,980
20250517,891.17,285.867992,7.136364,4.849257,2562.291984,45.68,4055,50,5.395966,50.83,4055,59.469697,891.17,14.272727,4.849257,2562.291984,45.68,100,5.395966,50.83,59.469697,24,0,0,0,0,0,0,0,0,0,0,942,0,942
20250518,856.75,285.927649,6.871212,4.895259,2466.4119,44.4,3783,50,5.540243,50.25,3783,57.260101,856.75,13.742424,4.895259,2466.4119,44.4,100,5.540243,50.25,57.260101,24,0,0,0,0,0,0,0,0,0,0,907,0,907
20250519,842.721,286.712535,6.757576,5.017937,2429.143282,44.76,3889,50,5.524664,49.28,3889,56.313131,842.721,13.515152,5.017937,2429.143282,44.76,100,5.524552,49.279,56.313131,24,0,0,0,0,0,0,0,0,0,0,892,0,892
20250520,874.17,285.593845,7.007576,4.834595,2514.025503,44.72,3842,50,5.495135,50.83,3842,58.396465,874.17,14.015152,4.834595,2514.025503,44.72,100,5.495135,50.83,58.396465,24,0,0,0,0,0,0,0,0,0,0,925,0,925
20250521,843.88,286.250394,6.772727,5.042506,2430.036848,45.08,3804,50,5.606264,50.12,3804,56.439394,843.88,13.545455,5.042506,2430.036848,45.08,100,5.606264,50.12,56.439394,24,0,0,0,0,0,0,0,0,0,0,894,0,894
20250522,868.99,285.023634,6.992424,5.027086,2498.517173,46.4,3817,50,5.851571,54.01,3817,58.270202,868.989,13.984848,5.027086,2498.517173,46.4,100,5.851679,54.011,58.270202,24,0,0,0,0,0,0,0,0,0,0,923,0,923
20250523,1348.15,279.172688,10.848485,5.03352,3796.525215,72.08,5639,50,5.855447,83.85,5639,90.40404,1348.15,21.69697,5.03352,3796.525215,72.08,100,5.855447,83.85,90.40404,24,0,0,0,0,0,0,0,0,0,0,1432,0,1432
20250524,1051.81,280.421716,8.507576,4.726625,3000.288025,53.08,4710,50,6.33927,71.19,4710,70.896465,1051.81,17.015152,4.726625,3000.288025,53.08,100,6.33927,71.19,70.896465,24,0,0,0,0,0,0,0,0,0,0,1123,0,1123
20250525,1023.33,282.286009,8.234848,4.695492,2924.370141,51.04,4112,50,5.857406,63.67,4112,68.623737,1023.33,16.469697,4.695492,2924.370141,51.04,100,5.857406,63.67,68.623737,24,0,0,0,0,0,0,0,0,0,0,1087,0,1087
20250526,1136.69,282.773173,9.113636,4.791355,3238.770817,57.64,5859,50,5.512053,66.31,5859,75.94697,1136.69,18.227273,4.791355,3238.770817,57.64,100,5.512053,66.31,75.94697,24,0,0,0,0,0,0,0,0,0,0,1203,0,1203
20250527,993.333,282.876737,8.015152,5.088847,2840.535047,53.84,5130,50,6.112193,64.667,5130,66.792929,993.333,16.030303,5.088847,2840.535047,53.84,100,6.112193,64.667,66.792929,24,0,0,0,0,0,0,0,0,0,0,1058,0,1058
20250528,1127.643,280.904314,9.128788,5.158506,3210.286857,62.16,5476,50,6.419668,77.357,5476,76.073232,1127.643,18.257576,5.158506,3210.286857,62.16,100,6.419668,77.357,76.073232,24,0,0,0,0,0,0,0,0,0,0,1205,0,1205
20250529,1186.32,286.437903,9.719697,4.629774,3504.854177,59.4,6339,58.333333,7.535464,96.68,6339,69.426407,1109.89,18.181818,4.64,3164.962324,55.68,100,7.509167,90.11,75.757576,24,76.43,1.257576,4.481928,339.891853,3.72,16.666667,7.915663,6.57,31.439394,4,1200,83,1283
20250530,945.42,291.354892,7.757576,6.144531,2800.153599,62.92,5470,75.833333,7.673828,78.58,5470,42.624043,271.73,4.484848,6.486486,844.835743,19.2,51.666667,8.199324,24.27,36.168133,12.4,673.69,11.030303,6.005495,1955.317856,43.72,100,7.460165,54.31,45.959596,24,296,728,1024
20250531,586.51,281.482832,4.924242,6.258462,1715.131193,40.68,3908,50,9.767692,63.49,3908,41.035354,0,0,0,0,0,0,0,0,0,0,586.51,9.848485,6.258462,1715.131193,40.68,100,9.767692,63.49,41.035354,24,0,650,650
20250601,1131.97,279.188943,9.181818,4.726073,3223.85056,57.28,5850,50,6.603135,80.03,5850,76.515152,0,0,0,0,0,0,0,0,0,0,1131.97,18.363636,4.726073,3223.85056,57.28,100,6.603135,80.03,76.515152,24,0,1212,1212
20250602,1254.4,278.888061,10.166667,5.159463,3549.57568,69.24,6461,50,6.527571,87.6,6461,84.722222,0,0,0,0,0,0,0,0,0,0,1254.4,20.333333,5.159463,3549.57568,69.24,100,6.527571,87.6,84.722222,24,0,1342,1342
20250603,1269.68,278.9975,10.265152,5.083395,3588.242648,68.88,5816,50,6.296679,85.32,5816,85.542929,0,0,0,0,0,0,0,0,0,0,1269.68,20.530303,5.083395,3588.242648,68.88,100,6.296679,85.32,85.542929,24,0,1355,1355
20250604,1037.32,281.043597,8.416667,5.357336,2955.117216,59.52,4979,50,6.631863,73.68,4979,70.138889,0,0,0,0,0,0,0,0,0,0,1037.32,16.833333,5.357336,2955.117216,59.52,100,6.631863,73.68,70.138889,24,0,1111,1111
20250605,1036.83,281.441089,8.348485,4.744102,2954.343402,52.28,4673,50,5.913793,65.17,4673,69.570707,0,0,0,0,0,0,0,0,0,0,1036.83,16.69697,4.744102,2954.343402,52.28,100,5.913793,65.17,69.570707,24,0,1102,1102
20250606,1240.008,280.954498,9.939394,4.698171,3512.942664,61.64,5543,50,5.487043,71.99,5543,82.828283,0,0,0,0,0,0,0,0,0,0,1240.008,19.878788,4.698171,3512.942664,61.64,100,5.487195,71.992,82.828283,24,0,1312,1312
20250607,1343.1,280.609131,10.80303,5.021038,3800.57007,71.6,5801,50,5.813464,82.9,5801,90.025253,0,0,0,0,0,0,0,0,0,0,1343.1,21.606061,5.021038,3800.57007,71.6,100,5.813464,82.9,90.025253,24,0,1426,1426
20250608,1321.19,280.314357,10.621212,5.015692,3732.890226,70.32,5868,50,5.763909,80.81,5868,88.510101,0,0,0,0,0,0,0,0,0,0,1321.19,21.242424,5.015692,3732.890226,70.32,100,5.763909,80.81,88.510101,24,0,1402,1402
20250609,1391.68,280.304441,11.181818,4.96748,3931.774336,73.32,5891,50,5.712737,84.32,5891,93.181818,0,0,0,0,0,0,0,0,0,0,1391.68,22.363636,4.96748,3931.774336,73.32,100,5.712737,84.32,93.181818,24,0,1476,1476
20250610,1413.69,280.266722,11.356061,4.976651,3992.119191,74.6,5811,50,5.691127,85.31,5811,94.633838,0,0,0,0,0,0,0,0,0,0,1413.69,22.712121,4.976651,3992.119191,74.6,100,5.691127,85.31,94.633838,24,0,1499,1499
20250611,1372.47,280.662115,11.015152,4.905089,3880.658925,71.32,6160,50,5.60729,81.53,6160,91.792929,0,0,0,0,0,0,0,0,0,0,1372.47,22.030303,4.905089,3880.658925,71.32,100,5.60729,81.53,91.792929,24,0,1454,1454
20250612,1362.44,279.454079,10.977273,4.922015,3849.982952,71.32,5837,50,5.973775,86.56,5837,91.477273,0,0,0,0,0,0,0,0,0,0,1362.44,21.954545,4.922015,3849.982952,71.32,100,5.973775,86.56,91.477273,24,0,1449,1449
20250613,1363.1,277.002864,11.090909,5.040984,3850.89381,73.8,6780,50,6.892077,100.9,6780,92.424242,0,0,0,0,0,0,0,0,0,0,1363.1,22.181818,5.040984,3850.89381,73.8,100,6.892077,100.9,92.424242,24,0,1464,1464
20250614,1265.42,285.516437,10.356061,5.275786,3697.095242,72.12,6170,64.583333,7.430871,101.58,6170,66.813294,154.02,2.515152,4.987952,540.163542,8.28,29.166667,7.216867,11.98,35.930736,7,1111.4,18.19697,5.31557,3156.9317,63.84,100,7.46045,89.6,75.820707,24,166,1201,1367
20250615,1219.85,291.873541,9.901515,6.500383,3566.811424,84.96,6160,100,6.668707,87.16,6160,41.256313,692.16,11.166667,5.991859,2019.653664,44.16,100,6.084125,44.84,46.527778,24,527.68,8.636364,7.157895,1547.15776,40.8,100,7.424561,42.32,35.984848,24,737,570,1307
20250616,2111.472,285.126013,16.893939,5.103139,6033.836678,113.8,8520,100,5.315247,118.53,8520,70.391414,1112.288374,17.818182,5.22449,3175.472079,61.44,100,5.417655,63.711626,74.242424,24,999.183626,15.969697,4.967742,2858.364599,52.36,100,5.200794,54.816374,66.540404,24,1176,1054,2230
20250617,1494.141,289.39485,12.05303,5.893149,4332.935447,93.76,7070,100,6.087995,96.86,7070,50.22096,878.062177,14.090909,5.337634,2540.146072,49.64,100,5.584712,51.937823,58.712121,24,616.078823,10.015152,6.674735,1792.789375,44.12,100,6.795942,44.921177,41.729798,24,930,661,1591
20250618,1771.28,287.225594,14.212121,5.307036,5102.390339,99.56,7901,100,5.58209,104.72,7901,59.217172,610.83,9.924242,6.436641,1800.910089,42.16,100,6.743511,44.17,41.35101,24,1160.45,18.5,4.701065,3301.48025,57.4,100,4.95905,60.55,77.083333,24,655,1221,1876
20250619,1710.09,287.898508,13.757576,5.65859,4932.392393,102.76,7667,100,5.832048,105.91,7667,57.323232,1183.54,18.893939,4.930233,3368.591548,61.48,100,5.089014,63.46,78.724747,24,526.55,8.621212,7.254833,1563.800845,41.28,100,7.460457,42.45,35.921717,24,1247,569,1816
20250620,1799.29,287.183503,14.462121,5.533787,5178.952427,105.64,8387,100,5.746988,109.71,8387,60.258838,621.02,10.106061,6.62069,1792.015312,44.16,100,6.893553,45.98,42.108586,24,1178.27,18.818182,4.950081,3386.937115,61.48,100,5.13124,63.73,78.409091,24,667,1242,1909
20250621,2158.96,284.552746,17.30303,5.299475,6154.76208,121.04,9752,100,5.474606,125.04,9752,72.09596,1076.76,17.19697,5.011454,3069.84276,56.88,100,5.131278,58.24,71.65404,24,1082.2,17.409091,5.583986,3084.91932,64.16,100,5.813751,66.8,72.537879,24,1135,1149,2284
20250622,1768.34,289.072399,14.19697,5.457844,5121.553507,102.28,8680,100,5.638207,105.66,8680,59.15404,883.59,14.181818,5.440171,2560.025307,50.92,100,5.599359,52.41,59.090909,24,884.75,14.212121,5.47548,2561.5282,51.36,100,5.676972,53.25,59.217172,24,936,938,1874
20250623,2399.24,283.401821,19.159091,4.890471,6816.720688,123.68,11143,100,5.130882,129.76,11143,79.829545,1207.79,19.333333,5.084639,3431.572948,64.88,100,5.345611,68.21,80.555556,24,1191.45,18.984848,4.692737,3385.14774,58.8,100,4.912211,61.55,79.103535,24,1276,1253,2529
20250624,2508.63,283.023434,20,4.789394,7113.963818,126.44,11415,100,4.976515,131.38,11415,83.333333,1295.2,20.636364,4.722467,3665.54552,64.32,100,4.904552,66.8,85.984848,24,1213.42,19.363636,4.86072,3448.418298,62.12,100,5.053208,64.58,80.681818,24,1362,1278,2640
20250625,2501.31,283.286247,20,5.05,7101.079692,133.32,10473,100,5.253409,138.69,10473,83.333333,1298.43,20.772727,5.076586,3685.983084,69.6,100,5.293217,72.57,86.55303,24,1202.88,19.227273,5.021277,3415.096608,63.72,100,5.210402,66.12,80.113636,24,1371,1269,2640
20250626,2071.38,285.301933,16.666667,5.62,5923.89522,123.64,8499,100,5.846364,128.62,8499,69.444444,1065.64,17.136364,5.580902,3043.254712,63.12,100,5.778957,65.36,71.401515,24,1005.74,16.19697,5.661366,2880.640508,60.52,100,5.91768,63.26,67.487374,24,1131,1069,2200
20250627,2669.44,282.120671,21.393939,5.249292,7548.872073,148.24,11700,100,5.473088,154.56,11700,89.141414,1365.77,21.909091,5.327801,3858.573404,77.04,100,5.548409,80.23,91.287879,24,1303.67,20.878788,5.166909,3690.298669,71.2,100,5.394049,74.33,86.994949,24,1446,1378,2824
20250628,2665.84,281.90269,21.363636,5.212766,7535.258901,147,12559,100,5.467021,154.17,12559,89.015152,1383.49,22.166667,5.159262,3907.390807,75.48,100,5.434723,79.51,92.361111,24,1282.34,20.560606,5.27045,3627.868094,71.52,100,5.501842,74.66,85.669192,24,1463,1357,2820
20250629,2611.1,282.764256,20.909091,5.185507,7399.601258,143.12,11936,100,5.394928,148.9,11936,87.121212,1352.14,21.651515,5.158852,3826.420986,73.72,100,5.378586,76.86,90.214646,24,1258.96,20.166667,5.214125,3573.180272,69.4,100,5.412472,72.04,84.027778,24,1429,1331,2760
20250630,2517.438,282.721671,20.204545,5.375328,7134.877167,143.36,10962,100,5.608174,149.57,10962,84.185606,1266.583244,20.333333,5.418778,3586.077139,72.72,100,5.619728,75.416756,84.722222,24,1250.854756,20.075758,5.331321,3548.800028,70.64,100,5.595867,74.145244,83.64899,24,1342,1325,2667
20250701,2484.5,282.776018,19.924242,5.339924,7039.878644,140.44,12928,100,5.532319,145.5,12928,83.017677,1221.62,19.606061,5.391036,3463.781348,69.76,100,5.593509,72.38,81.691919,24,1262.88,20.242424,5.290419,3576.097296,70.68,100,5.473054,73.12,84.343434,24,1294,1336,2630
20250702,2548.85,282.583045,20.454545,5.388519,7218.61215,145.49,11777,100,5.597778,151.14,11777,85.227273,1286.31,20.666667,5.480938,3642.186765,74.76,100,5.695748,77.69,86.111111,24,1262.55,20.242424,5.287425,3576.425385,70.64,100,5.497754,73.45,84.343434,24,1364,1336,2700
20250703,2420.08,282.758707,19.424242,5.332293,6863.345538,136.72,11821,100,5.613105,143.92,11821,80.934343,1216.75,19.545455,5.410853,3450.581325,69.8,100,5.678295,73.25,81.439394,24,1203.33,19.30303,5.252747,3412.764213,66.92,100,5.547096,70.67,80.429293,24,1290,1274,2564
20250704,2346.47,283.197148,18.840909,5.463611,6658.304779,135.88,10297,100,5.650985,140.54,10297,78.503788,1220.43,19.606061,5.493045,3461.505609,71.08,100,5.685471,73.57,81.691919,24,1126.03,18.075758,5.431685,3196.79917,64.8,100,5.613579,66.97,75.315657,24,1294,1193,2487
20250705,2567.86,282.15456,20.598485,5.387275,7258.482476,146.48,12317,100,5.558661,151.14,12317,85.82702,1317.54,21.136364,5.376344,3722.577516,75,100,5.552688,77.46,88.068182,24,1250.32,20.060606,5.398792,3535.90496,71.48,100,5.564955,73.68,83.585859,24,1395,1324,2719
20250706,1754.94,284.581994,14.189394,5.994661,5010.692076,112.28,9216,100,6.303257,118.06,9216,59.122475,807.46,13.075758,6.099652,2300.615032,52.64,100,6.435689,55.54,54.482323,24,947.48,15.30303,5.90495,2710.077044,59.64,100,6.190099,62.52,63.762626,24,863,1010,1873
20250707,2309.01,284.00607,18.530303,5.411284,6570.878031,132.36,9871,100,5.600572,136.99,9871,77.209596,1223.99,19.621212,5.312741,3480.415565,68.8,100,5.483398,71.01,81.755051,24,1085.02,17.439394,5.522155,3090.462466,63.56,100,5.732407,65.98,72.664141,24,1295,1151,2446
20250708,2478.168,282.411058,19.848485,5.154198,7017.801822,135.04,10544,100,5.413359,141.83,10544,82.70202,1303.221971,20.863636,5.092229,3685.772378,70.12,100,5.357882,73.778029,86.931818,24,1174.946029,18.833333,5.222848,3332.029444,64.92,100,5.474978,68.053971,78.472222,24,1377,1243,2620
20250709,1892.58,286.324192,15.128788,5.003505,5431.798974,99.92,7907,100,5.228843,104.42,7907,63.036616,945.44,15.121212,5.046092,2713.601888,50.36,100,5.266533,52.56,63.005051,24,947.14,15.136364,4.960961,2718.197086,49.56,100,5.191191,51.86,63.068182,24,998,999,1997
20250710,1260.5,287.007522,10.204545,6.313289,3621.92012,85.04,5355,100,6.421678,86.5,5355,42.518939,629.67,10.19697,6.317979,1809.608613,42.52,100,6.438336,43.33,42.487374,24,630.83,10.212121,6.308605,1812.311507,42.52,100,6.405045,43.17,42.550505,24,673,674,1347
20250711,1942.97,284.989758,15.5,4.840665,5548.636594,99.04,8166,100,5.035679,103.03,8166,64.583333,971.54,15.5,4.840665,2774.621086,49.52,100,5.030303,51.46,64.583333,24,971.43,15.5,4.840665,2774.015508,49.52,100,5.041056,51.57,64.583333,24,1023,1023,2046
20250712,1850.84,286.538102,14.825758,5.197752,5316.084094,101.72,7860,100,5.42463,106.16,7860,61.77399,974.38,15.636364,5.387597,2788.285808,55.6,100,5.583333,57.62,65.151515,24,876.46,14.015152,4.985946,2527.798286,46.12,100,5.247568,48.54,58.396465,24,1032,925,1957
20250713,1389.17,289.204806,11.19697,5.769959,4027.813176,85.28,5562,100,6.010149,88.83,5562,46.65404,704.98,11.363636,5.738667,2041.199092,43.04,100,6.002667,45.02,47.348485,24,684.19,11.030303,5.802198,1986.614084,42.24,100,6.017857,43.81,45.959596,24,750,728,1478
20250714,1771.41,286.910608,14.174242,5.143773,5091.974713,96.24,7263,100,5.322822,99.59,7263,59.059343,881.19,14.136364,5.414791,2533.333131,50.52,100,5.553055,51.81,58.901515,24,890.21,14.212121,4.8742,2558.641582,45.72,100,5.094883,47.79,59.217172,24,933,938,1871
20250715,2141.07,285.138261,17.128788,5.13755,6115.759482,116.16,8492,100,5.30429,119.93,8492,71.369949,1037.91,16.636364,5.26776,2962.817886,57.84,100,5.472678,60.09,69.318182,24,1103.16,17.621212,5.014617,3152.941596,58.32,100,5.145314,59.84,73.421717,24,1098,1163,2261
20250716,2396.856,283.339384,19.143939,4.938662,6806.378681,124.8,10440,100,5.150376,130.15,10440,79.766414,1269.98497,20.348485,5.244974,3597.613423,70.44,100,5.436711,73.01503,84.785354,24,1126.87103,17.939394,4.591216,3208.765258,54.36,100,4.825082,57.12897,74.747475,24,1343,1184,2527
20250717,2485.197,283.253755,19.856061,4.941625,7057.210648,129.52,10952,100,5.181229,135.8,10952,82.733586,1241.635906,19.878788,5.125,3527.984263,67.24,100,5.363117,70.364094,82.828283,24,1243.561094,19.833333,4.75783,3529.226385,62.28,100,4.999152,65.438906,82.638889,24,1312,1309,2621
20250718,2257.29,284.143362,18.045455,5.002519,6429.709643,119.16,9128,100,5.235516,124.71,9128,75.189394,1046.75,16.772727,5.181572,2986.691775,57.36,100,5.442638,60.25,69.886364,24,1210.54,19.318182,4.847059,3443.017868,61.8,100,5.055686,64.46,80.492424,24,1107,1275,2382
20250719,1717.51,286.555918,13.75,5.218733,4929.564139,94.72,7535,100,5.37135,97.49,7535,57.291667,793.83,12.712121,5.244338,2280.911739,44,100,5.38379,45.17,52.967172,24,923.68,14.787879,5.196721,2648.6524,50.72,100,5.360656,52.32,61.616162,24,839,976,1815
20250720,1791.31,285.476862,14.325758,5.015336,5127.621203,94.84,7415,100,5.271814,99.69,7415,59.690657,822.04,13.166667,5.164557,2361.227696,44.88,100,5.403913,46.96,54.861111,24,969.27,15.484848,4.888454,2766.393507,49.96,100,5.159491,52.73,64.520202,24,869,1022,1891
20250721,1567.76,286.897806,12.575758,5.346988,4507.853081,88.76,6226,100,5.556627,92.24,6226,52.39899,781.43,12.530303,5.315599,2247.783395,43.96,100,5.510278,45.57,52.209596,24,786.33,12.621212,5.378151,2260.069686,44.8,100,5.602641,46.67,52.588384,24,827,833,1660
20250722,1120.02,292.142772,9.098485,6.571191,3278.075614,78.92,4427,100,6.742714,80.98,4427,37.910354,560.78,9.090909,6.406667,1641.68345,38.44,100,6.536667,39.22,37.878788,24,559.24,9.106061,6.735441,1636.392164,40.48,100,6.948419,41.76,37.941919,24,600,601,1201
20250723,1170.38,290.302752,9.484848,6.399361,3401.999887,80.12,4874,100,6.519169,81.62,4874,39.520202,587.17,9.5,6.258373,1706.433454,39.24,100,6.352472,39.83,39.583333,24,583.21,9.469697,6.5408,1695.566433,40.88,100,6.6864,41.79,39.457071,24,627,625,1252
20250724,1576.74,286.434786,12.643939,5.298981,4527.273648,88.44,5871,100,5.527861,92.26,5871,52.683081,723.51,11.636364,5.510417,2080.380654,42.32,100,5.792969,44.49,48.484848,24,853.23,13.651515,5.118757,2446.892994,46.12,100,5.301887,47.77,56.881313,24,768,901,1669
20250725,1912.12,285.359515,15.287879,5.054509,5467.488306,102,7232,100,5.246779,105.88,7232,63.699495,1053.69,16.818182,4.879279,3010.919175,54.16,100,5.072973,56.31,70.075758,24,858.43,13.757576,5.268722,2456.569131,47.84,100,5.459251,49.57,57.323232,24,1110,908,2018
20250726,1999.305,285.262164,15.931818,4.715169,5716.197352,99.16,7518,100,4.931051,103.7,7518,66.382576,1006.142679,16.030303,4.68431,2875.455162,49.56,100,4.901448,51.857321,66.792929,24,993.162322,15.833333,4.746411,2840.74219,49.6,100,4.960543,51.837678,65.972222,24,1058,1045,2103
20250727,1932.315,286.278062,15.393939,4.755906,5540.511091,96.64,7206,100,4.906004,99.69,7206,64.141414,972.702686,15.484848,4.72407,2787.863168,48.28,100,4.823612,49.297314,64.520202,24,959.612314,15.30303,4.788119,2752.647923,48.36,100,4.98888,50.387686,63.762626,24,1022,1010,2032
20250728,1710.59,288.777382,13.689394,5.10238,4951.954549,92.2,6681,100,5.335362,96.41,6681,57.039141,970.74,15.484848,4.72407,2781.752544,48.28,100,5.015656,51.26,64.520202,24,739.85,11.893939,5.594904,2170.202005,43.92,100,5.751592,45.15,49.558081,24,1022,785,1807
20250729,1860.9,287.314235,14.878788,5.059063,5357.37615,99.36,8144,100,5.249491,103.1,8144,61.994949,1019.28,16.287879,5.030698,2915.752368,54.08,100,5.183256,55.72,67.866162,24,841.62,13.469697,5.093363,2441.623782,45.28,100,5.329584,47.38,56.123737,24,1075,889,1964
20250730,2022.11,285.118852,16.212121,5.272897,5779.815323,112.84,8220,100,5.508879,117.89,8220,67.550505,980.39,15.757576,5.519231,2803.621283,57.4,100,5.731731,59.61,65.656566,24,1041.72,16.666667,5.04,2976.19404,55.44,100,5.298182,58.28,69.444444,24,1040,1100,2140
20250731,1932.12,285.564665,15.44697,5.059343,5528.075007,103.16,7377,100,5.241785,106.88,7377,64.362374,956.85,15.318182,5.179031,2738.217645,52.36,100,5.356083,54.15,63.825758,24,975.27,15.575758,4.941634,2789.857362,50.8,100,5.129377,52.73,64.89899,24,1011,1028,2039
20250801,2098.54,284.179822,16.787879,5.050542,5979.3708,111.92,8250,100,5.300542,117.46,8250,69.949495,1137.49,18.212121,5.088186,3229.902855,61.16,100,5.366889,64.51,75.883838,24,961.05,15.363636,5.005917,2749.467945,50.76,100,5.221893,52.95,64.015152,24,1202,1014,2216
20250802,1731.54,289.590393,13.871212,5.282359,5022.308276,96.72,6989,100,5.432004,99.46,6989,57.796717,925.04,14.818182,5.263804,2679.748376,51.48,100,5.415133,52.96,61.742424,24,806.5,12.924242,5.303634,2342.5599,45.24,100,5.451348,46.5,53.85101,24,978,853,1831
20250803,1501.863,291.73693,12.068182,5.536723,4390.057327,88.2,6237,100,5.721092,91.137,6237,50.284091,770.35,12.363636,5.431373,2249.190895,44.32,100,5.594363,45.65,51.515152,24,731.52,11.772727,5.647362,2140.866432,43.88,100,5.853282,45.48,49.05303,24,816,777,1593
20250804,1784.28,287.95805,14.287879,5.196182,5148.689935,98,7339,100,5.393425,101.72,7339,59.532828,970.57,15.530303,5.108293,2791.941662,52.36,100,5.310244,54.43,64.709596,24,813.71,13.045455,5.300813,2356.748273,45.64,100,5.492451,47.29,54.356061,24,1025,861,1886
20250805,1674.354,289.989233,13.416667,5.221909,4867.527268,92.48,6762,100,5.456804,96.64,6762,55.902778,888.54835,14.212121,5.044776,2579.811279,47.32,100,5.272031,49.45165,59.217172,24,785.80565,12.621212,5.421369,2287.715989,45.16,100,5.665588,47.19435,52.588384,24,938,833,1771
20250806,1801.24,290.021552,14.416667,5.214924,5231.292753,99.24,6833,100,5.347346,101.76,6833,60.069444,860.27,13.772727,5.205721,2502.009268,47.32,100,5.360836,48.73,57.386364,24,940.97,15.060606,5.22334,2729.283485,51.92,100,5.33501,53.03,62.752525,24,909,994,1903
20250807,2004.222,284.481072,16.05303,5.181689,5715.793692,109.8,7680,100,5.416612,114.778,7680,66.887626,937.06,15.030303,5.278226,2679.616776,52.36,100,5.538306,54.94,62.626263,24,1067.16,17.075758,5.096717,3036.176916,57.44,100,5.309672,59.84,71.14899,24,992,1127,2119
20250808,2283.67,284.286945,18.295455,5.20911,6507.896743,125.8,9228,100,5.438095,131.33,9228,76.231061,1191.01,19.060606,5.138315,3390.209965,64.64,100,5.325119,66.99,79.419192,24,1092.66,17.530303,5.286085,3117.686778,61.16,100,5.560933,64.34,73.042929,24,1258,1157,2415
